key,value,definition
foot,permit,peu	=	permís
foot,private,peu	=	privat
foot,unknown,peu	=	desconegut
foot,use_sidepath,peu	=	use_sidepath
footway,access_aisle,senda	=	accés_passadís
footway,alley,senda	=	carreró
footway,both,senda	=	ambdues coses
footway,crossing,senda	=	encreuament
footway,left,senda	=	esquerra
footway,link,senda	=	Enllaç
footway,none,senda	=	cap
footway,path,senda	=	camí
footway,right,senda	=	dret
footway,sidewalk,senda	=	vorera
footway,traffic_island,senda	=	Illa de trànsit
footway:surface,asphalt,vorera:superfície	=	asfalt
footway:surface,paving_stones,vorera:superfície	=	llambordes
footway:surface,rock,vorera:superfície	=
footway:surface,unpaved,vorera:superfície	=
ford,boat,gual	=	pot
ford,stepping_stones,gual	=	esglaons
forklift,designated,màquina elevadora	=	designat
forklift,no,màquina elevadora	=	no
format,squared_stone,
fortification_type,hill_fort,tipus de fortificació	=	fort al turó
fortification_type,limes,tipus de fortificació	=	llimes
fortification_type,motte,tipus de fortificació	=	mota
fortification_type,ring_ditch,tipus de fortificació	=	rasa circular
fortification_type,ringfort,tipus de fortificació	=	fortificació
fortification_type,sconce,tipus de fortificació	=	canelobre de paret
fountain,bottle_refill,font	=	recàrrega d'ampolla
fountain,bubbler,font	=	bombollejador
fountain,drinking,font	=	Bevent
fountain,nasone,font	=	nasone
fountain,roman_wolf,font	=	llop romà
fountain,stone_block,font	=	bloc de pedra
fountain,toret,font	=	toret
fountain,viktorija_zdenac,font	=	viktorija zdenac
fountain,wallace,font	=	Wallace
frequency,0,direcció	=	*
frequency,50,ngbe: fus	=	*
frequency,60,gnis:estat_id	=	*
frequency,16.67,freqüència	=	*
frequency,16.7,freqüència	=	*
garden:style,kitchen,
garden:type,botanical,jardí: tipus	=	botànic
garden:type,community,
garden:type,landscaping,
garden:type,monastery,jardí: tipus	=	monestir
garden:type,private,jardí: tipus	=	privat
garden:type,residential,jardí: tipus	=	Residencial
garmin_type,0x6,tipus_garmin	=	*
gate:type,double,
gauge,1000,NHD: Tipus F	=	*
gauge,1067,mesurar	=	*
gauge,1435,lbcs:funció:codi	=	*
gauge,1520,mesurar	=	*
gauge,1524,mesurar	=	*
gauge,1600,mesurar	=	*
gauge,1668,mesurar	=	*
gauge,1676,mesurar	=	*
gbfs:system_id,hellocycling,
generator:method,anaerobic_digestion,generador: mètode	=	digestió anaeròbica
generator:method,barrage,generador: mètode	=	bombardeig
generator:method,combustion,generador: mètode	=	combustió
generator:method,fission,generador: mètode	=	fissió
generator:method,fusion,generador: mètode	=	fusió
generator:method,gasification,generador: mètode	=	gasificació
generator:method,photovoltaic,generador: mètode	=	fotovoltaica
generator:method,run-of-the-river,generador: mètode	=	corrent del riu
generator:method,stream,generador: mètode	=	corrent
generator:method,thermal,generador: mètode	=	tèrmic
generator:method,water-pumped-storage,generador: mètode	=	emmagatzematge per bombament d'aigua
generator:method,water-storage,generador: mètode	=	emmagatzematge d'aigua
generator:method,wind_turbine,generador: mètode	=	turbina eòlica
generator:output:electricity,1.5 MW,
generator:output:electricity,1.5␣MW,generador:sortida:electricitat	=	*
generator:output:electricity,2 MW,
generator:output:electricity,2.3 MW,
generator:output:electricity,2.3␣MW,generador:sortida:electricitat	=	*
generator:output:electricity,2␣MW,generador:sortida:electricitat	=	*
generator:output:electricity,small_installation,generador:sortida:electricitat	=	petita_instal·lació
generator:place,roof,generador:lloc	=	sostre
generator:plant,intermediate,generador: planta	=	intermedi
generator:plant,output,generador: planta	=	producció
generator:solar:modules,4,
generator:solar:modules,6,caps	=	*
generator:solar:modules,8,capital	=	*
generator:solar:modules,10,nivell_administrador	=	*
generator:solar:modules,12,edifici:ruian:tipus	=	*
generator:solar:modules,14,
generator:solar:modules,16,edifici:ruian:tipus	=	*
generator:solar:tracking,no,
generator:solar:tracking,single_axis,
generator:source,battery,generador:font	=	bateria
generator:source,biofuel,generador:font	=	biocombustible
generator:source,biogas,generador:font	=	biogàs
generator:source,biomass,generador:font	=	biomassa
generator:source,coal,generador:font	=	carbó
generator:source,diesel,generador:font	=	dièsel
generator:source,electricity,generador:font	=	electricitat
generator:source,gas,generador:font	=	gas
generator:source,gasoline,generador:font	=	benzina
generator:source,geothermal,generador:font	=	geotèrmia
generator:source,hydro,generador:font	=	hidre
generator:source,nuclear,generador:font	=	nuclear
generator:source,oil,generador:font	=	petroli
generator:source,osmotic,generador:font	=	osmòtic
generator:source,solar,generador:font	=	solar
generator:source,tidal,generador:font	=	de marea
generator:source,waste,generador:font	=	desaprofitar
generator:source,wave,generador:font	=	onada
generator:source,wind,generador:font	=	vent
generator:type,boiler,generador: tipus	=	caldera
generator:type,combined_cycle,generador: tipus	=	cicle combinat
generator:type,francis_turbine,generador: tipus	=	turbina francis
generator:type,gas_turbine,generador: tipus	=	turbina de gas
generator:type,heat_pump,generador: tipus	=	bomba de calor
generator:type,horizontal_axis,generador: tipus	=	eix horitzontal
generator:type,hydrodynamic_screw,generador: tipus	=	cargol hidrodinàmic
generator:type,kaplan_turbine,generador: tipus	=	turbina kaplan
generator:type,pelton_turbine,generador: tipus	=	turbina pelton
generator:type,reciprocating_engine,generador: tipus	=	motor alternatiu
generator:type,solar_photovoltaic_panel,generador: tipus	=	panell_fotovoltaic_solar
generator:type,solar_thermal_collector,generador: tipus	=
generator:type,steam_generator,generador: tipus	=	generador de vapor
generator:type,steam_turbine,generador: tipus	=	turbina de vapor
generator:type,vertical_axis,generador: tipus	=	eix vertical
generator:type,zuppinger_water_wheel,generador: tipus	=	roda d'aigua zuppinger
genus,Abies,gènere	=	Abies
genus,Acacia,gènere	=	Acàcia
genus,Acer,gènere	=	acer
genus,Adansonia,gènere	=	Adansonia
genus,Aesculus,gènere	=	escul
genus,Ailanthus,gènere	=	Ailanto
genus,Alnus,gènere	=	Alnus
genus,Amelanchier,gènere	=	Amelanchier
genus,Ananas,gènere	=	Ananes
genus,Arbre␣Sandaré,gènere	=	Arbre␣Sandaré
genus,Areca,gènere	=	Areca
genus,Arecaceae,gènere	=	arecàcies
genus,Betula,gènere	=	Bètula
genus,Camellia,gènere	=	Camèlia
genus,Carica,gènere	=	carica
genus,Carpinus,gènere	=	Fuster
genus,Castanea,gènere	=	Castanea
genus,Catalpa,gènere	=	Catalpa
genus,Cedrus,gènere	=	cedre
genus,Celtis,gènere	=	celtís
genus,Cerasus,gènere	=	Ceraso
genus,Cercis,gènere	=	cercis
genus,Chamaecyparis,gènere	=	Chamaecyparis
genus,Citrus,gènere	=	Agris
genus,Cocos,gènere	=	Cocos
genus,Coffea,gènere	=	Cafè
genus,Corylus,gènere	=	coril
genus,Crataegus,gènere	=	Crataegus
genus,Cupressus,gènere	=	cuprès
genus,Elaeis,gènere	=	Elaeis
genus,Eucalyptus,gènere	=	Eucaliptus
genus,Fagus,gènere	=	Fagus
genus,Ficus,gènere	=	ficus
genus,Fraxinus,gènere	=	Fraxí
genus,Ginkgo,gènere	=	Gingko
genus,Gleditsia,gènere	=	gleditsia
genus,Hevea,gènere	=	hevea
genus,Humulus,gènere	=	húmul
genus,Hylocereus,gènere	=	Hylocereus
genus,Juglans,gènere	=	Juglans
genus,Koelreuteria,gènere	=	Koelreuteria
genus,Lagerstroemia,gènere	=	lagerstroèmia
genus,Larix,gènere	=	larix
genus,Ligustrum,gènere	=	tauleta
genus,Liquidambar,gènere	=	Liquidàmbar
genus,Liriodendron,gènere	=	lliriodendre
genus,Macadamia,gènere	=	macadàmia
genus,Magnolia,gènere	=	Magnòlia
genus,Malus,gènere	=	Malus
genus,Mangifera,gènere	=	Mangifera
genus,Morus,gènere	=	Morus
genus,Musa,gènere	=	musa
genus,Olea,gènere	=	Olea
genus,Opuntia,gènere	=	Opuntia
genus,Ostrya,gènere	=	Ostrya
genus,palm,gènere	=	palmera
genus,Paulownia,gènere	=	Paulownia
genus,Persea,gènere	=	persea
genus,Phoenix,gènere	=	Fènix
genus,Picea,gènere	=	picea
genus,Pinus,gènere	=	pi
genus,Platanus,gènere	=	Platanus
genus,Populus,gènere	=	populus
genus,Prunus,gènere	=	prunus
genus,Pseudotsuga,gènere	=	pseudotsuga
genus,Pyrus,gènere	=	Piro
genus,Quercus,gènere	=	quercus
genus,Robinia,gènere	=	robinia
genus,Salix,gènere	=	Salix
genus,Schinus,gènere	=	Esquinus
genus,Sophora,gènere	=	Sòfora
genus,Sorbus,gènere	=	glop
genus,Styphnolobium,gènere	=	Styphnolobium
genus,Syringa,gènere	=	Xeringa
genus,Taxus,gènere	=	Taxus
genus,Thuja,gènere	=	teva
genus,Tilia,gènere	=	tília
genus,Trachycarpus,gènere	=	traquicarp
genus,Ulmus,gènere	=	Ulmus
genus,unknown,gènere	=	desconegut
genus,Vaccinium,gènere	=	vaccini
genus,Vachellia,gènere	=	Vachelia
genus,Washingtonia,gènere	=	Washingtonia
genus,Zelkova,gènere	=	Zelkova
genus:de,Ahorn,
genus:de,Birke,
genus:de,Eiche,
genus:de,Esche,
genus:de,Hainbuche,
genus:de,Linde,gènere:de	=	Linde
genus:de,Platane,
genus:de,Rosskastanie,gènere:de	=	Rosskastanie
genus:en,Ash,gènere: ca	=	Cendre
genus:en,Linden,gènere: ca	=	Til·ler
genus:en,Locust,gènere: ca	=	llagosta
genus:en,Maple,gènere: ca	=	Arce
genus:en,Oak,
genus:en,Spruce,gènere: ca	=	Avet
genus:wikidata,Q127849,
genus:wikidata,Q42292,
geobase:acquisitionTechnique,GPS,geobase: tècnica d'adquisició	=	GPS
geobase:acquisitionTechnique,Orthoimage,
geobase:acquisitionTechnique,Vector Data,
geobase:datasetName,NRN:British Columbia,
GeoBaseNHN:DatasetName,02LG000,GeoBaseNHN:Nom del conjunt de dades	=	*
GeoBaseNHN:DatasetName,02LH000,GeoBaseNHN:Nom del conjunt de dades	=	*
GeoBaseNHN:PROVIDER,federal,GeoBaseNHN:PROVIDER	=	federal
GeoBaseNHN:VALDATE,1990,mesurar	=	*
geocodigo,*,geocodi	=	*
geological,fault,geològic	=	culpa
geological,moraine,geològic	=	morena
geological,outcrop,geològic	=	aflorament
geological,palaeontological_site,geològic	=	lloc paleontològic
geological,volcanic_caldera,geològic	=	caldera volcànica
geological,volcanic_caldera_rim,geològic	=	vora de la caldera volcànica
geological,volcanic_geyser,geològic	=	guèiser volcànic
geological,volcanic_lava_channel,geològic	=	canal de lava volcànica
geological,volcanic_lava_field,geològic	=	camp de lava volcànica
geological,volcanic_lava_tube,geològic	=	tub de lava volcànica
geological,volcanic_vent,geològic	=	respirador volcànic
geometry:reviewed,no,
glacier:part,moraine,glacera: part	=	morena
glacier:type,mountain,glacera: tipus	=	muntanya
gnis:fcode,33600,
gnis:ftype,ArtificialPath,
gnis:ftype,CanalDitch,
gnis:ftype,LakePond,
gnis:ftype,StreamRiver,
gnis:state_id,55,velocitat màxima: endavant	=	*
gns:dsg,MT,gns:dsg	=	MUNTANYA
GNS:dsg_code,PPL,GNS: codi_dsg	=	LPP
GNS:dsg_code,WAD,GNS: codi_dsg	=	TACO
GNS:dsg_name,populated place,
GNS:dsg_name,populated␣place,GNS:nom_dsg	=	lloc␣poblat
GNS:dsg_name,wadi,GNS:nom_dsg	=	llera
GNS:dsg_string,populated place,
GNS:dsg_string,populated␣place,GNS:cadena_dsg	=	lloc␣poblat
golf,bunker,golf	=	búnquer
golf,cartpath,golf	=	camí de carros
golf,clubhouse,golf	=	casa club
golf,driving_range,golf	=	àrea de maneig
golf,fairway,golf	=	carrer
golf,green,golf	=	verd
golf,hole,golf	=	forat
golf,lateral_water_hazard,golf	=	lateral_water_hazard
golf,path,golf	=	sender
golf,penalty_area,golf	=	àrea de penal
golf,pin,golf	=	agulla
golf,rough,golf	=	brut
golf,tee,golf	=	tee
golf,water_hazard,golf	=	obstacle d'aigua
golf_cart,designated,carro de golf	=	designat
goods,no,béns	=	no
government,administrative,govern	=	administratiu
government,aerospace,govern	=	aeroespacial
government,agriculture,govern	=	agricultura (consell regulador)
government,archive,govern	=	arxiu
government,audit,govern	=	auditoria
government,bailiff,govern	=	alguacil
government,border_control,govern	=	control fronterer
government,cadaster,govern	=	cadastre
government,chamber,govern	=	càmera
government,culture,govern	=	cultura
government,customs,govern	=	duanes
government,data_protection,govern	=	protecció de Dades
government,education,govern	=	educació
government,healthcare,govern	=	cura de la salut
government,heritage,govern	=	patrimoni
government,it,govern	=	això
government,legislative,govern	=	legislatiu
government,ministry,govern	=	ministeri
government,parliament,govern	=	parlament
government,prosecutor,govern	=	fiscal
government,register_office,govern	=	oficina de Registre
government,statistics,govern	=	Estadístiques
government,tax,govern	=	impost
government,youth_welfare_department,govern	=	departament de benestar juvenil
grass,amenity_grassland,herba	=	pastures
grit_bin,*,contenidor de sorra	=	*
gritting,priority_1,sorra	=	Prioritat 1
gtfs_location_type,0,freqüència	=	*
guest_house,bed_and_breakfast,Casa de convidats	=	llit i esmorzar
guidepost,hiking,pal indicador	=	senderisme
guidepost,simple,pal indicador	=	simple
gutter,no,canal	=	no
handle,crank,manejar	=	maneta
handle,lever,manejar	=	palanca
handle,wheel,manejar	=	roda
handrail,no,mural	=	no
harbour,marina,port	=	port petit
harbour:category,bulk,port:categoria	=	bony
harbour:category,container,port:categoria	=	envàs
harbour:category,ferry,port:categoria	=	transportar
harbour:category,fishing,port:categoria	=	pescar
harbour:category,general,port:categoria	=	general
harbour:category,industrial,port:categoria	=	industrial
harbour:category,marina,port:categoria	=	port petit
harbour:category,military,port:categoria	=	militar
harbour:category,oil_platform,port:categoria	=	plataforma petroliera
harbour:category,passenger,port:categoria	=	passatger
harbour:category,RoRo,port:categoria	=	transbordament rodat
harbour:category,seaport,port:categoria	=	port marítim
harbour:category,shipyard,port:categoria	=	drassana
harbour:category,tanker,port:categoria	=	petrolier
harbour:category,tourism,port:categoria	=	turisme
harbour:category,yacht,port:categoria	=	iot
hazard,animal_crossing,perill	=	encreuament d'animals
hazard,archery_range,perill	=	rang d'arqueria
hazard,avalanche,perill	=	allau
hazard,biohazard,perill	=	risc biològic
hazard,bump,perill	=	bony
hazard,children,perill	=	nens
hazard,contamination,perill	=	contaminació
hazard,curve,perill	=	corba
hazard,curves,perill	=	corbes
hazard,cyclists,perill	=	ciclistes
hazard,damaged_road,perill	=	camí danyat
hazard,dangerous_junction,perill	=	encreuament perillós
hazard,dip,perill	=	salsa
hazard,electricity,perill	=	electricitat
hazard,emergency_vehicles,perill	=	vehicles d'emergència
hazard,falling_rocks,perill	=	roques que cauen
hazard,fog,perill	=	boira
hazard,frail_pedestrians,perill	=	vianants fràgils
hazard,frost_heave,perill	=	estirada de gebre
hazard,ground_clearance,perill	=	claredat del pis
hazard,hole,perill	=	forat
hazard,horse_riders,perill	=	genets
hazard,ice,perill	=	gel
hazard,illegal_crossing,perill	=	encreuament il·legal
hazard,landslide,perill	=	lliscament de terra
hazard,leeches,perill	=	sangoneres
hazard,loose_gravel,perill	=	graveta solta
hazard,low_flying_aircraft,perill	=	avions de baix vol
hazard,minefield,perill	=	camp de mines
hazard,nuclear,perill	=	nuclear
hazard,pedestrians,perill	=	vianants
hazard,queues_likely,perill	=	cues probables
hazard,quicksand,perill	=	sorra movedissa
hazard,road_narrows,perill	=	Carretera estreta
hazard,roadworks,perill	=	obres de carretera
hazard,roundabout,perill	=	rotonda
hazard,school_zone,perill	=	zona escolar
hazard,shooting_range,perill	=	rang de tret
hazard,side_winds,perill	=	vents laterals
hazard,slippery,perill	=	relliscós
hazard,traffic_signals,perill	=	Senyals de trànsit
hazard,turn,perill	=	gir
hazard,turns,perill	=	voltes
hazard,unexploded_ordnance,perill	=	munició sense explotar
hazard,washout,perill	=	rentat
hazard_type,avalanche,tipus de perill	=	allau
hazard_type,flood,tipus de perill	=	inundació
hazard_type,landslide,tipus de perill	=	lliscament de terra
hazmat,designated,materials perillosos	=	designat
hazmat,no,materials perillosos	=	no
hazmat:water,permissive,materials perillosos: aigua	=	permissiu
hcpaogis:dorcode,01 - SINGLE FAMILY,
hcpaogis:dorcode,01␣-␣SINGLE␣FAMILY,hcpaogis:dorcode	=	*
headlight,required,far	=	requerit
health_facility:MG,CHRD,centre de salut:MG	=	CRD
health_facility:MG,CHRR,centre de salut:MG	=	CHRR
health_facility:MG,CHU,centre de salut:MG	=	CHU
health_facility:MG,CSB1,centre de salut:MG	=	CSB1
health_facility:MG,CSB2,centre de salut:MG	=	CSB2
health_facility:type,office,establiment de salut: tipus	=	oficina
healthcare,alternative,cura de la salut	=	alternativa
healthcare,audiologist,cura de la salut	=	audiòleg
healthcare,birthing_center,cura de la salut	=	centre de maternitat
healthcare,birthing_centre,cura de la salut	=	centre de maternitat
healthcare,blood_bank,cura de la salut	=	Banc de Sang
healthcare,blood_donation,cura de la salut	=	donació de sang
healthcare,centre,cura de la salut	=	centre
healthcare,clinic,cura de la salut	=	clínica
healthcare,community_health_worker,cura de la salut	=	treballador comunitari de la salut
healthcare,counselling,cura de la salut	=	assessorament
healthcare,dentist,cura de la salut	=	dentista
healthcare,dialysis,cura de la salut	=	diàlisi
healthcare,doctor,cura de la salut	=	metge
healthcare,health_post,cura de la salut	=	lloc de salut
healthcare,hospice,cura de la salut	=	hospici
healthcare,hospital,cura de la salut	=	hospital
healthcare,laboratory,cura de la salut	=	laboratori
healthcare,medical_imaging,cura de la salut	=	imatges mèdiques
healthcare,midwife,cura de la salut	=	Partera
healthcare,nurse,cura de la salut	=	infermer
healthcare,nutrition_counseling,cura de la salut	=	assessorament nutricional
healthcare,nutrition_counselling,cura de la salut	=	assessorament nutricional
healthcare,occupational_therapist,cura de la salut	=	terapeuta ocupacional
healthcare,optometrist,cura de la salut	=	optometrista
healthcare,pharmacy,cura de la salut	=	farmàcia
healthcare,physiotherapist,cura de la salut	=	fisioterapeuta
healthcare,podiatrist,cura de la salut	=	podòleg
healthcare,psychotherapist,cura de la salut	=	psicoterapeuta (psicòleg)
healthcare,rehabilitation,cura de la salut	=	rehabilitació
healthcare,sample_collection,cura de la salut	=	col·lecció de mostra
healthcare,speech_therapist,cura de la salut	=	logopeda
healthcare,vaccination_centre,cura de la salut	=	centre de vacunació
healthcare:speciality,abortion,sanitat:especialitat	=	avortament
healthcare:speciality,acupuncture,especialitat:de_salut	=	acupuntura
healthcare:speciality,allergology,sanitat:especialitat	=	al·lergologia
healthcare:speciality,anaesthetics,sanitat:especialitat	=	anestèsics
healthcare:speciality,ayurveda,especialitat:de_salut	=	ayurveda
healthcare:speciality,behavior,sanitat:especialitat	=	conducta
healthcare:speciality,biochemistry,sanitat:especialitat	=	bioquímica
healthcare:speciality,biological_haematology,sanitat:especialitat	=	hematologia biològica
healthcare:speciality,biology,sanitat:especialitat	=	biologia
healthcare:speciality,blood_check,sanitat:especialitat	=	anàlisi de sang
healthcare:speciality,body,sanitat:especialitat	=	cos
healthcare:speciality,cardiac_surgery,sanitat:especialitat	=	cirurgia cardíaca
healthcare:speciality,cardiology,sanitat:especialitat	=	cardiologia
healthcare:speciality,cardiothoracic_surgery,sanitat:especialitat	=	cirurgia cardiotoràcica
healthcare:speciality,child_psychiatry,sanitat:especialitat	=	psiquiatria infantil
healthcare:speciality,chiropractic,sanitat:especialitat	=	quiropràctica
healthcare:speciality,clinic,especialitat:de_salut	=	clínica
healthcare:speciality,clinical_pathology,sanitat:especialitat	=	patologia clínica
healthcare:speciality,community,sanitat:especialitat	=	comunitat
healthcare:speciality,covid19,especialitat:de_salut	=	COVID-19 [feminine
healthcare:speciality,dental_oral_maxillo_facial_surgery,sanitat:especialitat	=	cirurgia dental maxil·lofacial oral
healthcare:speciality,dentist,sanitat:especialitat	=	dentista
healthcare:speciality,dentist;orthodontics,especialitat:de_salut	=	dentista;ortodòncia
healthcare:speciality,dentistry,especialitat:de_salut	=	odontologia
healthcare:speciality,depth,sanitat:especialitat	=	profunditat
healthcare:speciality,dermatology,sanitat:especialitat	=	dermatologia
healthcare:speciality,dermatovenereology,sanitat:especialitat	=	dermatovenereologia
healthcare:speciality,diagnostic_radiology,sanitat:especialitat	=	radiologia diagnòstica
healthcare:speciality,dialysis,especialitat:de_salut	=	diàlisi
healthcare:speciality,dietitian,especialitat:de_salut	=	dietista
healthcare:speciality,emergency,sanitat:especialitat	=	emergència
healthcare:speciality,endocrinology,sanitat:especialitat	=	endocrinologia
healthcare:speciality,family_medicine,especialitat:de_salut	=	medicina_familiar
healthcare:speciality,fertility,sanitat:especialitat	=	Fertilitat
healthcare:speciality,gastroenterological_surgery,sanitat:especialitat	=	cirurgia gastroenterològica
healthcare:speciality,gastroenterology,sanitat:especialitat	=	gastroenterologia
healthcare:speciality,general,sanitat:especialitat	=	general
healthcare:speciality,geriatrics,sanitat:especialitat	=	geriatria
healthcare:speciality,gynaecology,sanitat:especialitat	=	ginecologia
healthcare:speciality,haematology,sanitat:especialitat	=	hematologia
healthcare:speciality,hepatology,sanitat:especialitat	=
healthcare:speciality,homeopathy,especialitat:de_salut	=	homeopatia
healthcare:speciality,humanistic,sanitat:especialitat	=
healthcare:speciality,immunology,sanitat:especialitat	=
healthcare:speciality,implantology,especialitat:de_salut	=	implantologia
healthcare:speciality,infectious_diseases,sanitat:especialitat	=
healthcare:speciality,intensive,sanitat:especialitat	=
healthcare:speciality,internal,sanitat:especialitat	=	intern
healthcare:speciality,kinesitherapy,especialitat:de_salut	=	kinesiteràpia
healthcare:speciality,massage_therapy,especialitat:de_salut	=	massatge_teràpia
healthcare:speciality,maternity,especialitat:de_salut	=	maternitat
healthcare:speciality,maxillofacial_surgery,sanitat:especialitat	=
healthcare:speciality,medical_examination,sanitat:especialitat	=	revisió mèdica
healthcare:speciality,microbiology,sanitat:especialitat	=
healthcare:speciality,naturopathy,especialitat:de_salut	=	naturopatia
healthcare:speciality,neonatology,sanitat:especialitat	=
healthcare:speciality,nephrology,sanitat:especialitat	=
healthcare:speciality,neurology,sanitat:especialitat	=
healthcare:speciality,neurophysiology,sanitat:especialitat	=
healthcare:speciality,neuropsychiatry,sanitat:especialitat	=
healthcare:speciality,neurosurgery,sanitat:especialitat	=
healthcare:speciality,nuclear,sanitat:especialitat	=
healthcare:speciality,occupational,sanitat:especialitat	=
healthcare:speciality,oncology,sanitat:especialitat	=
healthcare:speciality,ophthalmology,sanitat:especialitat	=	oftalmologia
healthcare:speciality,optometry,especialitat:de_salut	=	optometria
healthcare:speciality,orthodontics,sanitat:especialitat	=	ortodòncia
healthcare:speciality,orthopaedics,sanitat:especialitat	=	ortopèdia
healthcare:speciality,osteopathy,sanitat:especialitat	=	osteopatia
healthcare:speciality,otolaryngology,sanitat:especialitat	=	otorinolaringologia
healthcare:speciality,otorhinolaryngology,especialitat:de_salut	=	otorinolaringologia
healthcare:speciality,paediatric_surgery,sanitat:especialitat	=
healthcare:speciality,paediatrics,sanitat:especialitat	=	pediatria
healthcare:speciality,palliative,sanitat:especialitat	=
healthcare:speciality,pathology,sanitat:especialitat	=
healthcare:speciality,pharmacology,sanitat:especialitat	=
healthcare:speciality,physiatry,sanitat:especialitat	=
healthcare:speciality,physiotherapy,especialitat:de_salut	=	fisioteràpia
healthcare:speciality,plastic_surgery,sanitat:especialitat	=	cirugia plàstica
healthcare:speciality,podiatry,sanitat:especialitat	=
healthcare:speciality,primary_care,especialitat:de_salut	=	atenció primària
healthcare:speciality,proctology,sanitat:especialitat	=
healthcare:speciality,psychiatry,sanitat:especialitat	=	psiquiatra | especialitat:de_salut	=	psiquiatria
healthcare:speciality,psychology,especialitat:de_salut	=	Psicologia
healthcare:speciality,psychotherapist,especialitat:de_salut	=	psicoterapeuta
healthcare:speciality,pulmonology,sanitat:especialitat	=
healthcare:speciality,radiology,sanitat:especialitat	=	radiologia
healthcare:speciality,radiotherapy,sanitat:especialitat	=
healthcare:speciality,rheumatology,sanitat:especialitat	=
healthcare:speciality,stomatology,sanitat:especialitat	=
healthcare:speciality,surgery,sanitat:especialitat	=
healthcare:speciality,surgical_oncology,sanitat:especialitat	=
healthcare:speciality,systemic,sanitat:especialitat	=
healthcare:speciality,thoracic_surgery,sanitat:especialitat	=
healthcare:speciality,traditional_chinese_medicine,especialitat:de_salut	=	medicina_tradicional_xinesa
healthcare:speciality,transplant,sanitat:especialitat	=
healthcare:speciality,trauma,sanitat:especialitat	=	traumatologia
healthcare:speciality,tropical,sanitat:especialitat	=
healthcare:speciality,urology,sanitat:especialitat	=
healthcare:speciality,vaccination,sanitat:especialitat	=	vacunació
healthcare:speciality,vascular_surgery,sanitat:especialitat	=
healthcare:speciality,venereology,sanitat:especialitat	=
healthcare:speciality,weight_loss,especialitat:de_salut	=	pèrdua de pes
hedge,hedge_bank,cobertura	=	hedge_bank
height,0,
heritage,1,patrimoni	=	*
heritage,2,acoblaments	=	*
heritage,3,relacions_de_ruta_rwn_esperades	=	*
heritage,4,hidrant_d'incendi:pressió	=	*
heritage,5,patrimoni	=	*
heritage,6,patrimoni	=	*
heritage,7,patrimoni	=	*
heritage,8,generador:solar:modules	=	*
heritage,9,patrimoni	=	*
heritage,10,patrimoni	=	*
heritage:operator,bda,
heritage:operator,BLfD,patrimoni:operador	=	BLfD
heritage:operator,Institut für Denkmalschutz und Denkmalpflege Düsseldorf,
heritage:operator,kons,patrimoni:operador	=	kons
heritage:operator,lfd,patrimoni:operador	=	lfd
heritage:operator,mhs,patrimoni:operador	=	mhs
heritage:operator,nid,patrimoni:operador	=	niu
heritage:operator,nrhp,patrimoni:operador	=	nrhp
heritage:operator,OnroerendErfgoed,patrimoni:operador	=	OnroerendErfgoed
heritage:operator,rce,patrimoni:operador	=	rce
heritage:operator,UntereDenkmalbehörde,patrimoni:operador	=	UntereDenkmalbehörde
heritage:operator:short,Denkmalamt Düsseldorf,
heritage:operator:wikidata,Q59161646,
heritage:ref,05111000_A_01676,
heritage:since,2020-09-26,
heritage:website,https://www.duesseldorf.de/denkmalschutz/gasleuchten,
HFCS,Major Collector,
HFCS,Major␣Collector,JMAF	=	Major␣Col·leccionista
HFCS,Minor Arterial,
HFCS,Minor␣Arterial,JMAF	=	Menor␣Arterial
HFCS,Principal Arterial,
HFCS,Principal Arterial - Other,
HFCS,Principal␣Arterial,JMAF	=	Principal␣Arterial
HFCS,Principal␣Arterial␣-␣Other,JMAF	=	Principal␣Arterial␣-␣Un altre
HFCS,Urban Collector,
HFCS,Urban Minor Arterial,
HFCS,Urban Principal Arterial,
HFCS,Urban Principal Arterial - Other,
HFCS,Urban␣Collector,JMAF	=	Urban␣Col·leccionista
HFCS,Urban␣Minor␣Arterial,JMAF	=	Urbà␣Menor␣Arterial
HFCS,Urban␣Principal␣Arterial,JMAF	=	Urbà␣Principal␣Arterial
HFCS,Urban␣Principal␣Arterial␣-␣Other,JMAF	=	Urbà␣Principal␣Arterial␣-␣Un altre
hgv,delivery,vhg	=	entrega
hgv,designated,vhg	=	designat
hgv,destination,vhg	=	destinació
hgv,discouraged,vhg	=	desanimat
hgv,local,
hgv,no,vhg	=	no
hgv:national_network,no,
hgv:national_network,terminal_access,hgv:xarxa_nacional	=	accés_terminal
highspeed,no,alta velocitat	=	no
highway,abandoned,autopista	=	abandonat
highway,access,autopista	=	accés
highway,bazaar,autopista	=	basar
highway,bridleway,carretera	=	camí de ferradura
highway,bus_guideway,autopista	=	bus_guideway
highway,bus_stop,carretera	=	parada d'autobús
highway,busway,autopista	=	via d'autobús
highway,cattle_grid,autopista	=	reixeta de retenció
highway,construction,carretera / carrer / camí / pont / autovia / autopista = en construcció o en obres impossibilitant el seu ús o rutatge
highway,conveyor,autopista	=	transportador
highway,corridor,carretera	=	corredor
highway,crossing,carretera	=	encreuament
highway,cycleway,"Un carril bici és una carretera o camí específicament designat per al trànsit de bicicletes, separat dels carrils de vehicles motoritzats | carretera	=	carril bici"
highway,cycleway_link,autopista	=	enllaç de carril bici
highway,disused,autopista	=	en desús
