key,value,definition
crop,field_cropland,cultivo	=	campo_tierra_de_cultivo
crop,flowers,cultivo	=	flores
crop,forage,cultivo	=	forraje
crop,grape,cultivo	=	uva
crop,grass,cultivo	=	césped
crop,hay,cultivo	=	heno
crop,hop,cultivo	=	saltar
crop,maize,cultivo	=	maíz
crop,market_gardening,cultivo	=	mercado_jardineria
crop,native_pasture,cultivo	=	pasto_nativo
crop,no,cultivo	=	no
crop,oats,cultivo	=	avena
crop,rape,cultivo	=	violación
crop,rice,cultivo	=	arroz
crop,rye,cultivo	=	centeno
crop,short_rotation_forestry,cultivo	=	silvicultura de ciclo corto
crop,soy,cultivo	=	soja
crop,strawberry,cultivo	=	fresa
crop,sugar,cultivo	=	azúcar
crop,sugarcane,cultivo	=	Caña de azúcar
crop,sunflower,cultivo	=	girasol
crop,tea,cultivo	=	té
crop,vegetable,cultivo	=	vegetal
crop,vegetables,cultivo	=	vegetales
crop,wheat,cultivo	=	trigo
crop,WINE␣GRAPES,cultivo	=	VINO␣UVAS
crossing,informal,
crossing,island,cruce	=	isla
crossing,marked,cruce	=	marcado
crossing,no,cruce	=	no
crossing,traffic_signals,cruce	=	Señales de tráfico
crossing,uncontrolled,cruce	=	sin control
crossing,unknown,cruce	=	desconocido
crossing,unmarked,cruce	=	no notificado
crossing,zebra,cruce	=	cebra
crossing_ref,delineated,referencia de cruce	=	delineado
crossing_ref,pelican,cruce_ref	=	pelícano
crossing_ref,toucan,cruce_ref	=	tucán
crossing_ref,zebra,cruce_ref	=	cebra
crossing:activation,automatic,cruce: activación	=	automático
crossing:barrier,double_half,
crossing:barrier,full,cruce:barrera	=	completo
crossing:barrier,half,cruce:barrera	=	mitad
crossing:barrier,no,cruce:barrera	=	no
crossing:bell,no,cruce:campana	=	no
crossing:island,no,cruce: isla	=	no
crossing:light,no,cruce: luz	=	no
crossing:markings,dashes,
crossing:markings,dots,
crossing:markings,ladder,
crossing:markings,ladder:skewed,
crossing:markings,lines,
crossing:markings,no,
crossing:markings,surface,
crossing:markings,zebra,cruce:marcas	=	cebra
crossing:markings,zebra:bicolour,
crossing:markings,zebra:paired,
crossing:markings:colour,yellow,
crossing:signals,no,
crown_type,i,
cuisine,african,cocina	=	africano
cuisine,american,cocina	=	americano
cuisine,arab,cocina	=	árabe
cuisine,asian,cocina	=	asiático
cuisine,bagel,cocina	=	rosquilla
cuisine,barbecue,cocina	=	parilla
cuisine,beef_bowl,cocina	=	tazón de carne
cuisine,brazilian,cocina	=	brasileño
cuisine,breakfast,cocina	=	desayuno
cuisine,breakfast;pancake,cocina	=	desayuno; panqueque
cuisine,brunch,cocina	=	desalmuerzo
cuisine,bubble_tea,cocina	=	Té de burbujas
cuisine,burger,cocina	=	hamburguesa
cuisine,cake,cocina	=	pastel
cuisine,caribbean,cocina	=	caribe
cuisine,catalan,cocina	=	catalán
cuisine,chicken,cocina	=	pollo
cuisine,chinese,cocina	=	chino
cuisine,churro,cocina=churros ( churrería )
cuisine,coffee_shop,cocina	=	cafetería
cuisine,couscous,cocina	=	cuscús
cuisine,crepe,cocina	=	crepe
cuisine,curry,cocina	=	curry
cuisine,dessert,cocina	=	postre
cuisine,donut,cocina	=	rosquilla
cuisine,donut;coffee_shop,cocina	=	donut;cafetería
cuisine,dumpling,cocina	=	bola de masa hervida
cuisine,dumplings,cocina	=	albóndigas
cuisine,empanada,cocina	=	empanada
cuisine,filipino,cocina	=	filipino
cuisine,fish,cocina	=	pez
cuisine,fish_and_chips,cocina	=	pescado y papas fritas
cuisine,french,cocina	=	francés
cuisine,friture,cocina	=	fritura
cuisine,georgian,cocina	=	georgiano
cuisine,german,cocina	=	alemán
cuisine,greek,cocina	=	griego
cuisine,grill,cocina	=	parrilla
cuisine,gyros,cocina = gyros (comiga griega)
cuisine,hot_dog,cocina	=	Pancho
cuisine,hot_pot,cocina	=	olla caliente
cuisine,hotpot,cocina	=	estofado
cuisine,ice_cream,cocina	=	helado
cuisine,ice_cream;burger,cocina	=	helado;hamburguesa
cuisine,indian,cocina	=	indio
cuisine,indonesian,cocina	=	indonesio
cuisine,international,cocina	=	internacional
cuisine,italian,cocina	=	italiano
cuisine,italian_pizza,cocina	=	pizza_italiana
cuisine,italian;pizza,cocina	=	italiano;pizza
cuisine,japanese,cocina	=	japonés
cuisine,jause,cocina	=	jause
cuisine,juice,cocina	=	jugo
cuisine,kebab,cocina	=	brocheta
cuisine,kebab;pizza,cocina	=	kebab;pizza
cuisine,korean,cocina	=	coreano
cuisine,lebanese,cocina	=	libanés
cuisine,local,cocina	=	local
cuisine,malaysian,cocina	=	malasio
cuisine,mediterranean,cocina	=	Mediterráneo
cuisine,mexican,cocina	=	mexicano
cuisine,noodle,cocina	=	fideos
cuisine,pakistani,cocina	=	pakistaní
cuisine,pancake,cocina	=	tortita
cuisine,pasta,cocina	=	pasta
cuisine,pastry,cocina	=	Pastelería
cuisine,peruvian,cocina	=	peruano
cuisine,pie,cocina	=	tarta
cuisine,pizza,cocina	=	pizza
cuisine,pizza;italian,cocina	=	pizza;italiana
cuisine,pizza;kebab,cocina	=	pizza; kebab
cuisine,polish,cocina	=	polaco
cuisine,portuguese,cocina	=	portugués
cuisine,ramen,cocina	=	ramen
cuisine,regional,cocina	=	regional
cuisine,russian,cocina	=	ruso
cuisine,sandwich,cocina	=	emparedado
cuisine,sandwich;bakery,cocina	=	sándwich; panadería
cuisine,seafood,cocina	=	mariscos
cuisine,soup,cocina	=	sopa
cuisine,spanish,cocina	=	Español
cuisine,steak_house,cocina	=	asador
cuisine,strudel,cocina	=	strudel
cuisine,sushi,cocina	=	Sushi
cuisine,tapas,cocina	=	tapas
cuisine,tea_house,cocina	=	casa de te
cuisine,tea_shop,cocina	=	tienda de té
cuisine,teahouse,cocina	=	casa de te
cuisine,tex-mex,cocina	=	de Texas y Mexico
cuisine,thai,cocina	=	tailandés
cuisine,turkish,cocina	=	turco
cuisine,vietnamese,cocina	=	vietnamita
cuisine,waffle,cocina	=	gofre
cuisine,wings,cocina	=	alas
culvert,inverted_siphon,alcantarilla	=	sifón invertido
curve,hairpin,curva	=	horquilla
curve,loop,curva	=	círculo
curves,extended,curvas	=	extendido
curves,serpentine,curvas	=	serpentina
cutline,firebreak,
cutline,section,línea de corte	=	sección
cyclability,*,ciclabilidad	=	*
cycle_barrier,double,
cycle_barrier:installation,fixed,
cycle_network,BE-VLG:cycle_highway,red de bicicletas	=	BE-VLG:carretera ciclista
cycle_network,cycle_highway,red de bicicletas	=	ciclovía
cycle_network,EuroVelo,red de bicicletas	=	EuroVelo
cycle_network,US,red de bicicletas	=	NOSOTROS
cycle_network,US:CA:SF,red de bicicletas	=	EE. UU.: CA: SF
cycle_network,US:GA,red de bicicletas	=	EE. UU.: Georgia
cycle_network,US:LA:NO,red de bicicletas	=	EE. UU.: LA: NO
cycle_network,US:NC,red de bicicletas	=	EE. UU.: Carolina del Norte
cycle_network,US:NM,red de bicicletas	=	EE. UU.: NM
cycle_network,US:NY,red de bicicletas	=	EE. UU.: Nueva York
cycle_network,US:OH,red de bicicletas	=	EE. UU.: OH
cycle_network,US:PA,red de bicicletas	=	EE. UU.: Pensilvania
cycle_network,US:US,red de bicicletas	=	EE. UU.: EE. UU.
cycle_network,US:USA,red de bicicletas	=	EE. UU.: EE. UU.
cycleway,asl,carril bici	=	asl
cycleway,bike_box,carril bici	=	caja de bicicleta
cycleway,both,carril bici	=	ambas cosas
cycleway,crossing,carril bici	=	cruce
cycleway,lane,carril bici	=	carril
cycleway,no,carril bici	=	no
cycleway,none,carril bici	=	ninguno
cycleway,opposite,carril bici	=	opuesto
cycleway,opposite_lane,carril bici	=	carril_opuesto
cycleway,opposite_share_busway,carril bici	=	vía de autobús compartida opuesta
cycleway,opposite_shared_busway,carril bici	=	vía de autobús compartida opuesta
cycleway,opposite_track,carril bici	=	pista_opuesta
cycleway,proposed,carril bici	=	propuesto
cycleway,right,carril bici	=	derecho
cycleway,segregated,carril bici	=	aislado
cycleway,separate,carril bici	=	separado
cycleway,share_busway,carril bici	=	compartir_busway
cycleway,shared,carril bici	=	compartido
cycleway,shared_busway,carril bici	=	vía de autobús compartida
cycleway,shared_lane,carril bici	=	carril_compartido
cycleway,shared_line,carril bici	=	línea compartida
cycleway,shoulder,carril bici	=	hombro
cycleway,sidepath,carril bici	=	camino lateral
cycleway,sidewalk,carril bici	=	acera
cycleway,track,carril bici	=	pista
cycleway,unmarked_lane,carril bici	=	carril_sin_marcar
cycleway:both,lane,carril bici:ambos	=	carril
cycleway:both,no,carril bici:ambos	=	no
cycleway:both,separate,
cycleway:both,shared_lane,carril bici:ambos	=	carril compartido
cycleway:both,shoulder,
cycleway:both,track,
cycleway:both:buffer,no,
cycleway:both:lane,advisory,ciclovía:ambos:carril	=	consultivo
cycleway:both:lane,exclusive,ciclovía:ambos:carril	=	exclusivo
cycleway:both:lane,pictogram,
cycleway:foot,designated,carril bici: pie	=	designado
cycleway:foot,no,carril bici: pie	=	no
cycleway:left,lane,ciclovía:izquierda	=	carril
cycleway:left,no,ciclovía:izquierda	=	no
cycleway:left,opposite_lane,ciclovía:izquierda	=	carril opuesto
cycleway:left,opposite_track,ciclovía:izquierda	=	pista opuesta
cycleway:left,separate,ciclovía:izquierda	=	separado
cycleway:left,share_busway,ciclovía:izquierda	=	compartir vía de autobús
cycleway:left,shared_lane,ciclovía:izquierda	=	carril compartido
cycleway:left,track,ciclovía:izquierda	=	pista
cycleway:left:lane,advisory,
cycleway:left:lane,exclusive,
cycleway:left:oneway,-1,
cycleway:left:oneway,no,
cycleway:right,lane,carril bici: derecha	=	carril
cycleway:right,no,carril bici: derecha	=	no
cycleway:right,opposite_lane,carril bici: derecha	=	carril opuesto
cycleway:right,opposite_track,carril bici: derecha	=	pista opuesta
cycleway:right,separate,carril bici: derecha	=	separado
cycleway:right,share_busway,carril bici: derecha	=	compartir vía de autobús
cycleway:right,shared_lane,carril bici: derecha	=	carril_compartido
cycleway:right,shoulder,
cycleway:right,track,carril bici: derecha	=	pista
cycleway:right:buffer,no,ciclovía:derecha:amortiguador	=	no
cycleway:right:lane,advisory,ciclovía:derecha:carril	=	consultivo
cycleway:right:lane,exclusive,ciclovía:derecha:carril	=	exclusivo
cycleway:right:lane,pictogram,
cycleway:right:oneway,no,ciclovía:derecha:sentido único	=	no
cycleway:right:segregated,no,
cycleway:surface,asphalt,ciclovía:superficie	=	asfalto
cycleway:surface,paving_stones,ciclovía:superficie	=	adoquines
cycleway:surface,sand,ciclovía:superficie	=	arena
damage:assessment,initial,evaluación de daños	=	inicial
damage:Chido:event,TC-2024-000225-COM,
damage:event,2016KageraEarthquake,daño:evento	=	*
damage:event,nepal_earthquake_2015,daño:evento	=	nepal_terremoto_2015
damage:event,war,daño:evento	=	guerra
damage:organization,ramani_huria,daños: organización	=	ramani_huria
damage:type,earthquake,tipo de daño	=	terremoto
damage:type,explosion,tipo de daño	=	explosión
damage:type,fire,
damage:type,war,tipo de daño	=	guerra
dataset,buildings,conjunto de datos	=	edificios
dcgis:captureyear,19990331,dcgis: año de captura	=	*
dcgis:dataset,buildings,dcgis: conjunto de datos	=	edificios
dcgis:featurecode,2000,dcgis: código de característica	=	*
defensive,bergfried,defensivo	=	bergfried
defensive,donjon,defensivo	=	torre principal
defensive,keep,defensivo	=	mantener
defensive_works,bastion,obras defensivas	=	bastión
defensive_works,battery,obras defensivas	=	batería
delivery,no,entrega	=	no
delivery,shipment,entrega	=	envío
denomination,anglican,denominación	=	anglicano
denomination,baptist,
denomination,catholic,
denomination,conservative,denominación	=	conservador
denomination,evangelical,denominación	=	evangélico
denomination,evangelical_lutheran,denominación	=	luterano evangélico
denomination,greek_orthodox,
denomination,iglesia_filipina_independiente,denominación	=	iglesia filipina independiente
denomination,ismaili,denominación	=	ismaili
denomination,jehovahs_witness,
denomination,jodo_shinshu,denominación	=	jodo shinshu
denomination,jodo_shu,denominación	=	jodo shu
denomination,kabbalah,denominación	=	kábala
denomination,la_luz_del_mundo,denominación	=	la luz del mundo
denomination,lutheran,
denomination,methodist,
denomination,mormon,denominación	=	mormón
denomination,nichiren,denominación	=	nichiren
denomination,orthodox,
denomination,orthodox_presbyterian_church,denominación	=	iglesia presbiteriana ortodoxa
denomination,pentecostal,
denomination,presbyterian,
denomination,protestant,
denomination,reformed,denominación	=	reformado
denomination,roman_catholic,
denomination,russian_orthodox,
denomination,scottish_episcopal_church,denominación	=	iglesia episcopal escocesa
denomination,shingon_shu,denominación	=	Shingon shu
denomination,soto,denominación	=	Soto
denomination,sunni,
denomination,theravada,
denomination,tiantai,denominación	=	tiantai
denotation,agricultural,denotación	=	agrícola
denotation,avenue,denotación	=	avenida
denotation,cluster,denotación	=	grupo
denotation,decoration,
denotation,garden,
denotation,landmark,denotación	=	punto de referencia
denotation,natural_monument,denotación	=	monumento natural
denotation,park,
denotation,single,
denotation,street,
denotation,urban,denotación	=	urbano
departures_board,no,salidas a bordo	=	no
departures_board,realtime,salidas a bordo	=	tiempo real
departures_board,timetable,salidas a bordo	=	calendario
depth,0,profundidad	=	*
description,*,descripción	=	*
description,Annexe,
description,Castaña,
description,Floresta Estacional Semidecidual Montano,
description,in the depot/yard,
description,Maize,
description,Primary Health Centre,
description,SubCentre,
description,"these 'kanal' are oil palm drainage trenches/etc and does not fit into the tag waterway=canal; inaccessible by boats, hence the tag waterway=ditch is more appropriate",
description,Цей ліхтар нанесено згідно даних Рівненської топокарти в листопаді 2021 року,
design,asymmetric,diseño	=	asimétrico
design,barrel,diseño	=	barril
design,delta,diseño	=	delta
design,donau,diseño	=	donau
design,flag,diseño	=	bandera
design,guyed_h-frame,diseño	=	guyed_h-marco
design,guyed_v-frame,diseño	=	guyed_v-marco
design,h-frame,diseño	=	marco en h
design,monopolar,diseño	=	monopolar
design,one-level,diseño	=	un nivel
design,portal,diseño	=	portal
design,three-level,diseño	=	tres niveles
design,triangle,diseño	=	triángulo
design,two-level,diseño	=	dos niveles
design:ref,F44,
designated_direction,forward,
designation,barangay,designación	=	barangay
designation,byway_open_to_all_traffic,designación	=	camino abierto a todo el tráfico
designation,civil_parish,designacion	=	parroquia civil
designation,common,designación	=	común
designation,core_path,designación	=	ruta principal
designation,public_bridleway,designacion	=	public_bridleway
designation,public_footpath,designacion	=	public_footpath
designation,restricted_byway,designación	=	camino restringido
destroyed:building,house,
detail,track,detalle	=	pista
devices,1,
diameter,150,diámetro	=	*
diameter,300,
diameter,"4.5""",
diameter,"6.63""",
diameter,70 cm,
diameter,"8.63""",
diameter_crown,1,
diameter_crown,2,
diameter_crown,3,
diameter_crown,4,
diameter_crown,5,
diameter_crown,6,
diameter_crown,7,
diameter_crown,8,
diameter_crown,9,
diameter_crown,10,
diameter_crown,11,
diameter_crown,12,
diameter_crown,13,
diameter_crown,14,
diameter_crown,15,
diameter_crown,*,diámetro_corona	=	*
diet:halal,no,
diet:kosher,no,
diet:kosher,only,dieta: kosher	=	solo
diet:vegan,no,
dinner,a_la_carte,cena	=	a la carta
dinner,menu,cena	=	menú
diplomatic,ambassadors_residence,diplomático	=	residencia de embajadores
diplomatic,consulate,diplomático	=	consulado
diplomatic,consulate_general,diplomático	=	consulado general
diplomatic,delegation,diplomático	=	delegación
diplomatic,embassy,diplomático	=	embajada
diplomatic,high_commission,diplomático	=	alta Comisión
diplomatic,honorary_consulate,diplomático	=	consulado honorario
diplomatic,liaison,diplomático	=	enlace
diplomatic,permanent_mission,diplomático	=	misión permanente
direction,0,dirección	=	*
direction,90,dirección	=	*
direction,100,
direction,120,
direction,145,
direction,150,
direction,160,
direction,165,
direction,170,
direction,175,
direction,180,dirección	=	*
direction,185,
direction,190,
direction,200,
direction,210,
direction,215,
direction,250,
direction,270,dirección	=	*
direction,anticlockwise,dirección	=	sinistrorso
direction,backward,dirección	=	hacia atrás
direction,both,dirección	=	ambas cosas
direction,clockwise,dirección	=	agujas del reloj
direction,down,dirección	=	abajo
direction,E,
direction,forward,dirección	=	delantero
direction,S,dirección	=	S
direction,SE,dirección	=	SE
direction,SSE,dirección	=	SSE
direction,SSW,
direction,SW,dirección	=	SUDOESTE
direction,up,dirección	=	hasta
direction,W,
disc_golf,basket,disco de golf	=	cesta
disc_golf,hole,disco de golf	=	agujero
disc_golf,tee,disco de golf	=	tee
dispensing,no,dispensando	=	no
display,analog,monitor	=	cosa análoga
distillery,whisky,destilería	=	whisky
disused:amenity,fountain,en desuso: amenidad/servicio	=	fuente
disused:amenity,restaurant,
disused:highway,path,
disused:highway,track,
disused:landuse,landfill,en desuso: uso de la tierra	=	vertedero
disused:landuse,quarry,en desuso: uso de la tierra	=	cantera
disused:railway,halt,en desuso: ferrocarril	=	detener
disused:railway,level_crossing,en desuso: ferrocarril	=	paso a nivel
disused:railway,rail,en desuso: ferrocarril	=	carril
disused:railway,station,en desuso: ferrocarril	=	estación
dock,drydock,muelle	=	dique seco
dock,floating,muelle	=	flotante
dock,tidal,muelle	=	de marea
dog,designated,perro	=	designado
dog,leashed,perro	=	atado
dog,no,perro	=	no
dog,unleashed,perro	=	soltado
dog_washing,*,lavado de perros	=	*
door,hinged,puerta	=	con bisagras
door,no,
door,overhead,puerta	=	gastos generales
door,sliding,puerta	=	corredizo
door:wings,1,
drink:beer,*,tomar cerveza	=	*
drink:coffee,*,beber café	=	*
drink:viez,bottled,bebida: viez	=	embotellado
drink:viez,draught,bebida: viez	=	Barril
drink:viez,served,bebida: viez	=	servido
drink:viez,takeaway,bebida: viez	=	quitar
drink:wine,*,beber vino	=	*
drinking_water,boil,agua potable	=	hervir
drinking_water,no,agua potable	=	no
drive_through,no,servicio al carro	=	no
driveway,garage,entrada de coches	=	garaje
driveway,pipestem,entrada de coches	=	vástago de tubería
dual_carriageway,no,autovía	=	no
editor,opengislab 2018,
editor,"opengislab, caicedonia, edificios",
editor,"opengislab,␣caicedonia,␣edificios","editor	=	opengislab,␣caicedonia,␣edificios"
editor,opengislab␣2018,editor	=	opengislab␣2018
education,centre,educación	=	centro
education,exercise_area,educación	=	área de ejercicio
education,school,educación	=	escuela
ele,0,
ele:accuracy,1.0,ele: precisión	=	*
electricity,grid,
electrified,4th_rail,electrificado	=	4to carril
electrified,contact_line,electrificado	=	línea_de_contacto
electrified,no,electrificado	=	no
electrified,rail,electrificado	=	carril
electronics_repair,phone,reparacion electronica	=	teléfono
elevation,-3,elevación	=	*
embankment,dyke,terraplén	=	dique
embassy,branch_embassy,embajada	=	sucursal de la embajada
embassy,delegation,embajada	=	delegación
embassy,high_commission,embajada	=	alta Comisión
embassy,interests_section,embajada	=	sección de intereses
embassy,mission,embajada	=	misión
embassy,nunciature,embajada	=	nunciatura
embassy,residence,embajada	=	residencia
embedded_rails,tram,
emergency,access_point,emergencia	=	punto de acceso
emergency,aed,emergencia	=	aed
emergency,ambulance_station,emergencia	=	estación_ambulancia
emergency,assembly_point,emergencia	=	punto de reunión
emergency,coast_guard,emergencia	=	guardacostas
emergency,control_centre,emergencia	=	centro de control
emergency,defibrilator,emergencia	=	desfibrilador
emergency,defibrillator,emergencia	=	desfibrilador
emergency,designated,emergencia	=	designado
emergency,destination,emergencia	=	destino
emergency,disaster_help_point,emergencia	=	punto de ayuda en caso de desastre
emergency,disaster_response,emergencia	=	respuesta al desastre
emergency,drinking_water,emergencia	=	agua potable
emergency,dry_riser,emergencia	=	elevador seco
emergency,dry_riser_inlet,emergencia	=	entrada de tubo vertical seco
emergency,emergency_ward_entrance,emergencia	=	entrada de urgencias
emergency,fire_alarm,emergencia	=	alarma de incendios
emergency,fire_alarm_box,emergencia	=	caja de alarma contra incendios
emergency,fire_detection_system,emergencia	=	sistema de detección de fuego
emergency,fire_equipment,emergencia	=	equipo contra incendios
emergency,fire_extinguisher,emergencia	=	extintor de incendios
emergency,fire_flapper,emergencia	=	aleta de fuego
emergency,fire_hose,emergencia	=	manguera contra incendios
emergency,fire_hydrant,emergencia	=	boca de incendios
emergency,fire_lookout,emergencia	=	puesto de vigilancia de incendios
emergency,fire_point_stand,emergencia	=	soporte de punto de fuego
emergency,fire_sand_bin,emergencia	=	cubo de arena de fuego
emergency,fire_station,emergencia	=	estación de bomberos
emergency,fire_water_pond,emergencia	=	estanque de agua contra incendios
emergency,first_aid,emergencia	=	primeros auxilios
emergency,first_aid_kit,emergencia	=	Kit de primeros auxilios
emergency,key_depot,emergencia	=	depósito de llaves
emergency,ladder_site,emergencia	=	sitio de escalera
emergency,landing_site,emergencia	=	lugar de aterrizaje
emergency,leader_site,emergencia	=	sitio líder
emergency,life_ring,emergencia	=	anillo de vida
emergency,lifeboat_station,emergencia	=	estación de botes salvavidas
emergency,lifeguard,emergencia	=	Salvavidas
emergency,lifeguard_base,emergencia	=	base de salvavidas
emergency,lifeguard_place,emergencia	=	lugar de salvavidas
emergency,lifeguard_platform,emergencia	=	plataforma de salvavidas
emergency,lifeguard_tower,emergencia	=	torre de salvavidas
emergency,marine_refuge,emergencia	=	refugio marino
emergency,marine_rescue,emergencia	=	rescate marino
emergency,mountain_rescue,emergencia	=	rescate de montaña
emergency,no,emergencia	=	no
emergency,phone,emergencia	=	teléfono
emergency,rescue_box,emergencia	=	caja de rescate
emergency,ses_station,emergencia	=	estacion ses
emergency,shower,emergencia	=	ducha
emergency,siamese,emergencia	=	siamés
emergency,siren,emergencia	=	sirena
emergency,slipway,emergencia	=	grada
emergency,sprinkler,emergencia	=	aspersor
emergency,sprinkler_connection,emergencia	=	conexión de rociadores
emergency,standpipe,emergencia	=	tubo vertical
emergency,suction_point,emergencia	=	punto_de_succión
emergency,water_rescue_station,emergencia	=	estación de rescate de agua
emergency,water_tank,emergencia	=	depósito de agua
emergency,wet_riser,emergencia	=	elevador húmedo
emergency_service,technical,servicio de emergencia	=	técnico
emergency_telephone_code,112,código_teléfono_emergencia	=	*
emergency:phone,144,
emergency:social_facility,shelter,emergencia:instalación social	=	abrigo
emergency:social_facility:for,displaced_people,emergencia:facilidad social:para	=	personas desplazadas
enforcement,maxspeed,aplicación	=	máxima velocidad
entrance,emergency,entrada	=	emergencia
entrance,entrance,entrada	=	entrada
entrance,exit,entrada	=	salida
entrance,fire_exit,entrada	=	salida de incendios
entrance,garage,entrada	=	garaje
entrance,gate,entrada	=	portón
entrance,home,entrada	=	hogar
entrance,main,entrada	=	principal
entrance,main_entrance,entrada	=	entrada principal
entrance,no,entrada	=	no
entrance,secondary,entrada	=	secundario
entrance,service,entrada	=	Servicio
entrance,shop,entrada	=	tienda
entrance,staircase,entrada	=	escalera
esperanto,esperanto,esperanto	=	esperanto
est_width,3.0m〜5.5m,ancho_est	=	*
estuary,*,estuario	=	*
ewmapa:kod_znakowy,BZO,
ewmapa:warstwa,"Przyziemie budynku ognioodpornego, podpory, podcienia z pomiaru w terenie",
ewmapa:warstwa,"Przyziemie budynku ognioodpornego, podpory, podcienia z rastra",
ewmapa:warstwa,Przyziemie lub obrys budynku,
ewmapa:warstwa,Przyziemie␣lub␣obrys␣budynku,ewmapa:warstwa	=	Przyziemie␣lub␣obrys␣budynku
exit,emergency,salida	=	emergencia
expected_lwn_route_relations,3,
expected_rcn_route_relations,3,
expected_rwn_route_relations,3,relaciones_de_ruta_rwn_esperadas	=	*
expressway,no,Autopista	=	no
faculty,aerospace,facultad	=	aeroespacial
faculty,engineering,facultad	=	Ingenieria
farmland,arable,tierras de cultivo	=	cultivable
farmland,field,tierras de cultivo	=	campo
farmland,pasture,tierras de cultivo	=	pastar
farmyard,stockyard,patio	=	corral de ganado
fast_food,cafeteria,comida rápida	=	cafetería
fcode,45800,código f	=	*
fee,no,tarifa	=	no
female,no,
fence_type,barbed_wire,cerca_tipo	=	alambre_de_púas
fence_type,bars,cerca_tipo	=	barras
fence_type,chain_link,cerca_tipo	=	eslabón de la cadena
fence_type,concrete,cerca_tipo	=	concreto
fence_type,metal,cerca_tipo	=	metal
fence_type,pole,=	polo
fence_type,railing,=	barandilla
fence_type,split_rail,=	split_rail
fence_type,wire,=	cable
fence_type,wood,=	madera
ferry,*,transportar	=	*
ferry,no,transportar	=	no
ferry,primary,transportar	=	primario
ferry,secondary,transportar	=	secundario
ferry,tertiary,transportar	=	terciario
ferry,trunk,transportar	=	maletero
ferry,unclassified,transportar	=	desclasificado
fire_hydrant:description,*,hidrante_de_incendio:descripción	=	*
fire_hydrant:description,五角型開關,
fire_hydrant:diameter,80,hidrante_de_incendio:diámetro	=	*
fire_hydrant:diameter,100,hidrante_de_incendio:diámetro	=	*
fire_hydrant:diameter,125,hidrante_de_incendio:diámetro	=	*
fire_hydrant:diameter,150,hidrante_de_incendio:diámetro	=	*
fire_hydrant:diameter,200,hidrante_de_incendio:diámetro	=	*
fire_hydrant:diameter,300,
fire_hydrant:diameter,*,hidrante_de_incendio:diámetro	=	*
fire_hydrant:diameter,К-150,
fire_hydrant:diameter:signed,no,
fire_hydrant:position,green,hidrante_de_incendio:posición	=	verde
fire_hydrant:position,lane,hidrante_de_incendio:posición	=	carril
fire_hydrant:position,parking_lot,hidrante_de_incendio:posición	=	estacionamiento
fire_hydrant:position,sidewalk,hidrante_de_incendio:posición	=	acera
fire_hydrant:pressure,4,hidrante_de_incendio:presión	=	*
fire_hydrant:pressure,5,hidrante_de_incendio:presión	=	*
fire_hydrant:type,pillar,hidrante_de_incendio:tipo	=	pilar
fire_hydrant:type,pipe,boca de incendios:tipo	=	tubo
fire_hydrant:type,underground,hidrante_de_incendio:tipo	=	bajo tierra
fire_hydrant:type,wall,boca de incendios:tipo	=	pared
fire_hydrant:type:zh,*,hidrante_de_incendio:tipo:zh	=	*
fire_hydrant:type:zh,地下式消防栓,
fishing,licence,pescar	=	licencia
fitness_station,sit-up,estación de fitness	=	abdominales
fixme,*,arreglarme	=	*
fixme,à préciser dès que visible sur le cadastre,
flag:name,United States,
flag:type,advertising,bandera:tipo	=	publicidad
flag:type,athletic,bandera: tipo	=	atlético
flag:type,governmental,bandera: tipo	=	gubernamental
flag:type,military,bandera: tipo	=	militar
flag:type,municipal,bandera: tipo	=	municipal
flag:type,national,bandera:tipo	=	nacional
flag:type,organisation,bandera: tipo	=	organización
flag:type,regional,bandera: tipo	=	regional
flag:type,religious,bandera: tipo	=	religioso
flag:wikidata,Q42537,
flashing_lights,no,
floating,no,
flood_mark,painting,marca de inundación	=	pintura
flood_mark,plaque,marca de inundación	=	placa
flood_prone,no,propenso a inundarse	=	no
floor:material,cement,piso: material	=	cemento
floor:material,wood,piso: material	=	madera
flour_fortified,no,harina_fortificada	=	no
flow_direction,both,dirección del flujo	=	ambas cosas
FMMP_modified,no,FMMP_modificado	=	no
FMMP_reviewed,no,FMMP_revisado	=	no
foldable_pie_slice,*,rebanada de pastel plegable	=	*
foot,customers,pie	=	clientes
foot,designated,pie	=	designado
foot,destination,pie	=	destino
foot,discouraged,pie	=	desanimado
foot,military,pie	=	militar
foot,no,pie	=	no
foot,no␣@␣(Mo-Su␣18:00-07:00),pie	=	no␣@␣(Lu-Do␣18:00-07:00)
foot,official,pie	=	oficial
foot,permissive,pie	=	permisivo
foot,permit,pie	=	permiso
foot,private,pie	=	privado
foot,unknown,pie	=	desconocido
foot,use_sidepath,pie	=	use_sidepath
footway,access_aisle,senda	=	acceso_pasillo
footway,alley,senda	=	callejón
footway,both,senda	=	ambas cosas
footway,crossing,senda	=	cruce
footway,left,senda	=	izquierda
footway,link,senda	=	Enlace
footway,none,senda	=	ninguno
footway,path,senda	=	camino
footway,right,senda	=	derecho
footway,sidewalk,senda	=	acera
footway,traffic_island,senda	=	Isla de tráfico
footway:surface,asphalt,acera:superficie	=	asfalto
footway:surface,paving_stones,acera:superficie	=	adoquines
footway:surface,rock,acera:superficie	=	roca
footway:surface,unpaved,acera:superficie	=	sin pavimentar
ford,boat,vado	=	bote
