key,value,definition
cuisine,brazilian,cucina=brasiliana
cuisine,breakfast,cucina=colazione
cuisine,breakfast;pancake,cucina=colazione;pancake
cuisine,brunch,cucina=brunch
cuisine,bubble_tea,cucina=bubble_tea
cuisine,burger,cucina=hamburger
cuisine,cake,cucina=torta
cuisine,caribbean,cucina=caraibica
cuisine,catalan,cucina=catalana
cuisine,chicken,cucina=pollo
cuisine,chinese,cucina=cinese
cuisine,churro,cucina=churro
cuisine,coffee_shop,cucina=caffetteria
cuisine,couscous,cucina=couscous
cuisine,crepe,cucina=crêpe
cuisine,curry,cucina=curry
cuisine,dessert,cucina=dessert
cuisine,donut,cucina=ciambella
cuisine,donut;coffee_shop,cucina=ciambella;caffetteria
cuisine,dumpling,cucina=gnocchi
cuisine,dumplings,cucina=gnocchi
cuisine,empanada,cucina=empanada
cuisine,filipino,cucina=filippina
cuisine,fish,cucina=pesce
cuisine,fish_and_chips,cucina=fish_and_chips
cuisine,french,cucina=francese
cuisine,friture,cucina=frittura
cuisine,georgian,cucina=georgiana
cuisine,german,cucina=tedesca
cuisine,greek,cucina=greca
cuisine,grill,cucina=griglia
cuisine,gyros,cucina=gyros
cuisine,hot_dog,cucina=hot_dog
cuisine,hot_pot,cucina=hot_pot
cuisine,hotpot,cucina=hotpot
cuisine,ice_cream,cucina=gelato
cuisine,ice_cream;burger,cucina=gelato;hamburger
cuisine,indian,cucina=indiana
cuisine,indonesian,cucina=indonesiana
cuisine,international,cucina=internazionale
cuisine,italian,cucina=italiana
cuisine,italian_pizza,cucina=pizza_italiana
cuisine,italian;pizza,cucina=italiana;pizza
cuisine,japanese,cucina=giapponese
cuisine,jause,cucina=spuntino
cuisine,juice,cucina=succo
cuisine,kebab,cucina=kebab
cuisine,kebab;pizza,cucina=kebab;pizza
cuisine,korean,cucina=coreana
cuisine,lebanese,cucina=libanese
cuisine,local,cucina=locale
cuisine,malaysian,cucina=malese
cuisine,mediterranean,cucina=mediterranea
cuisine,mexican,cucina=messicana
cuisine,noodle,cucina=noodles
cuisine,pakistani,cucina=pakistana
cuisine,pancake,cucina=pancake
cuisine,pasta,cucina=pasta
cuisine,pastry,cucina=pasticceria
cuisine,peruvian,cucina=peruviana
cuisine,pie,cucina=torta
cuisine,pizza,cucina=pizza
cuisine,pizza;italian,cucina=pizza;italiana
cuisine,pizza;kebab,cucina=pizza;kebab
cuisine,polish,cucina=polacca
cuisine,portuguese,cucina=portoghese
cuisine,ramen,cucina=ramen
cuisine,regional,cucina=regionale
cuisine,russian,cucina=russa
cuisine,sandwich,cucina=panino
cuisine,sandwich;bakery,cucina=panino;panetteria
cuisine,seafood,cucina=frutti di mare
cuisine,soup,cucina=zuppa
cuisine,spanish,cucina=spagnola
cuisine,steak_house,cucina=steakhouse
cuisine,strudel,cucina=strudel
cuisine,sushi,cucina=sushi
cuisine,tapas,cucina=tapas
cuisine,tea_house,cucina=sala da tè
cuisine,tea_shop,cucina=negozio di tè
cuisine,teahouse,cucina=sala da tè
cuisine,tex-mex,cucina=tex-mex
cuisine,thai,cucina=tailandese
cuisine,turkish,cucina=turca
cuisine,vietnamese,cucina=vietnamita
cuisine,waffle,cucina=waffle
cuisine,wings,cucina=ali
culvert,inverted_siphon,tombino=sifone invertito
curve,hairpin,curva=tornante
curve,loop,curva=ciclo
curves,extended,curve=estese
curves,serpentine,curve=serpentino
cutline,firebreak,cutline=tagliafuoco
cutline,section,cutline=sezione
cyclability,*,ciclabilità=*
cycle_barrier,double,cycle_barrier=double
cycle_barrier:installation,fixed,cycle_barrier:installazione=corretta
cycle_network,BE-VLG:cycle_highway,cycle_network=BE-VLG:autostrada_ciclabile
cycle_network,cycle_highway,rete_ciclabile=autostrada_ciclabile
cycle_network,EuroVelo,cycle_network=EuroVelo
cycle_network,US,cycle_network=US
cycle_network,US:CA:SF,cycle_network=US:CA:SF
cycle_network,US:GA,cycle_network=US:GA
cycle_network,US:LA:NO,cycle_network=US:LA:NO
cycle_network,US:NC,cycle_network=US:NC
cycle_network,US:NM,cycle_network=US:NM
cycle_network,US:NY,cycle_network=US:NY
cycle_network,US:OH,cycle_network=US:OH
cycle_network,US:PA,cycle_network=US:PA
cycle_network,US:US,cycle_network=US:US
cycle_network,US:USA,cycle_network=US:USA
cycleway,asl,pista ciclabile=slm
cycleway,bike_box,pista ciclabile=bike_box
cycleway,both,pista ciclabile=entrambi
cycleway,crossing,pista ciclabile=attraversamento
cycleway,lane,pista ciclabile=corsia
cycleway,no,pista ciclabile=no
cycleway,none,pista ciclabile=nessuna
cycleway,opposite,pista ciclabile=opposto
cycleway,opposite_lane,pista ciclabile=corsia_opposta
cycleway,opposite_share_busway,pista ciclabile=opposto_corsia_bus_condivisa
cycleway,opposite_shared_busway,pista ciclabile=opposto_corsia_autobus_condivisa
cycleway,opposite_track,pista ciclabile=pista_opposta
cycleway,proposed,pista ciclabile=proposta
cycleway,right,pista ciclabile=destra
cycleway,segregated,pista ciclabile=segregata
cycleway,separate,pista ciclabile=separata
cycleway,share_busway,pista ciclabile=share_busway
cycleway,shared,pista ciclabile=condivisa
cycleway,shared_busway,pista ciclabile=corsia autobus condivisa
cycleway,shared_lane,pista ciclabile=corsia condivisa
cycleway,shared_line,pista ciclabile=linea_condivisa
cycleway,shoulder,pista ciclabile=spalla
cycleway,sidepath,pista ciclabile=marciapiede
cycleway,sidewalk,pista ciclabile=marciapiede
cycleway,track,pista ciclabile=pista
cycleway,unmarked_lane,pista ciclabile=corsia non segnalata
cycleway:both,lane,pista ciclabile:entrambi=corsia
cycleway:both,no,pista ciclabile:entrambi=no
cycleway:both,separate,pista ciclabile:entrambi=separati
cycleway:both,shared_lane,pista ciclabile:entrambi=corsia_condivisa
cycleway:both,shoulder,pista ciclabile:entrambi=spalla
cycleway:both,track,pista ciclabile:entrambi=pista
cycleway:both:buffer,no,pista ciclabile:entrambi:buffer=no
cycleway:both:lane,advisory,pista ciclabile:entrambi:corsia=avviso
cycleway:both:lane,exclusive,pista ciclabile:entrambi:corsia=esclusiva
cycleway:both:lane,pictogram,pista ciclabile:entrambi:corsia=pittogramma
cycleway:foot,designated,pista ciclabile:pedale=designata
cycleway:foot,no,pista ciclabile:a piedi=no
cycleway:left,lane,pista ciclabile:sinistra=corsia
cycleway:left,no,pista ciclabile:sinistra=no
cycleway:left,opposite_lane,pista ciclabile:sinistra=corsia_opposta
cycleway:left,opposite_track,pista ciclabile:sinistra=pista_opposta
cycleway:left,separate,pista ciclabile:sinistra=separata
cycleway:left,share_busway,pista ciclabile:sinistra=share_busway
cycleway:left,shared_lane,pista ciclabile:sinistra=corsia_condivisa
cycleway:left,track,pista ciclabile:sinistra=pista
cycleway:left:lane,advisory,pista ciclabile:sinistra:corsia=avviso
cycleway:left:lane,exclusive,pista ciclabile:sinistra:corsia=esclusiva
cycleway:left:oneway,-1,pista ciclabile:sinistra:senso unico=-1
cycleway:left:oneway,no,pista ciclabile:sinistra:senso unico=no
cycleway:right,lane,pista ciclabile: corsia di destra
cycleway:right,no,pista ciclabile:destra=no
cycleway:right,opposite_lane,pista ciclabile:destra=corsia_opposta
cycleway:right,opposite_track,pista ciclabile:destra=pista_opposta
cycleway:right,separate,pista ciclabile:destra=separata
cycleway:right,share_busway,pista ciclabile:destra=share_busway
cycleway:right,shared_lane,pista ciclabile:destra=corsia_condivisa
cycleway:right,shoulder,pista ciclabile:destra=spalla
cycleway:right,track,pista ciclabile:destra=pista
cycleway:right:buffer,no,pista ciclabile:destra:buffer=no
cycleway:right:lane,advisory,pista ciclabile:destra:corsia=avviso
cycleway:right:lane,exclusive,pista ciclabile:destra:corsia=esclusiva
cycleway:right:lane,pictogram,pista ciclabile:destra:corsia=pittogramma
cycleway:right:oneway,no,pista ciclabile:destra:senso unico=no
cycleway:right:segregated,no,pista ciclabile:destra:segregata=no
cycleway:surface,asphalt,pista ciclabile:superficie=asfalto
cycleway:surface,paving_stones,pista ciclabile:superficie=pavimentazione
cycleway:surface,sand,pista ciclabile:superficie=sabbia
damage:assessment,initial,danno:valutazione=iniziale
damage:Chido:event,TC-2024-000225-COM,danno:Chido:evento=TC-2024-000225-COM
damage:event,2016KageraEarthquake,danno:evento=Terremoto di Kagera del 2016
damage:event,nepal_earthquake_2015,danno:evento=terremoto_nepal_2015
damage:event,war,danno:evento=guerra
damage:organization,ramani_huria,danno:organizzazione=ramani_huria
damage:type,earthquake,danno:tipo=terremoto
damage:type,explosion,danno:tipo=esplosione
damage:type,fire,danno:tipo=fuoco
damage:type,war,danno:tipo=guerra
dataset,buildings,dataset=edifici
dcgis:captureyear,19990331,dcgis:captureyear=19990331
dcgis:dataset,buildings,dcgis:dataset=edifici
dcgis:featurecode,2000,dcgis:featurecode=2000
defensive,bergfried,difensivo=bergfried
defensive,donjon,difensivo=torrente
defensive,keep,difensivo=mantenere
defensive_works,bastion,defensive_works=bastione
defensive_works,battery,defensive_works=batteria
delivery,no,consegna=no
delivery,shipment,consegna=spedizione
denomination,anglican,denominazione=anglicano
denomination,baptist,denominazione=battista
denomination,catholic,denominazione=cattolico
denomination,conservative,denominazione=conservatore
denomination,evangelical,denominazione=evangelico
denomination,evangelical_lutheran,denominazione=evangelico_luterano
denomination,greek_orthodox,denominazione=greco_ortodosso
denomination,iglesia_filipina_independiente,denominazione=iglesia_filipina_independiente
denomination,ismaili,denominazione=ismailita
denomination,jehovahs_witness,denominazione=testimone_di_geova
denomination,jodo_shinshu,denominazione=jodo_shinshu
denomination,jodo_shu,denominazione=jodo_shu
denomination,kabbalah,denominazione=kabbalah
denomination,la_luz_del_mundo,denominazione=la_luz_del_mundo
denomination,lutheran,denominazione=luterano
denomination,methodist,denominazione=metodista
denomination,mormon,denominazione=mormone
denomination,nichiren,denominazione=nichiren
denomination,orthodox,denominazione=ortodossa
denomination,orthodox_presbyterian_church,denominazione=chiesa_presbiteriana_ortodossa
denomination,pentecostal,denominazione=pentecostale
denomination,presbyterian,denominazione=presbiteriano
denomination,protestant,denominazione=protestante
denomination,reformed,denominazione=riformata
denomination,roman_catholic,denominazione=cattolico_romano
denomination,russian_orthodox,denominazione=russo_ortodosso
denomination,scottish_episcopal_church,denominazione=chiesa_episcopale_scozzese
denomination,shingon_shu,denominazione=shingon_shu
denomination,soto,denominazione=soto
denomination,sunni,denominazione=sunnita
denomination,theravada,denominazione=theravada
denomination,tiantai,denominazione=tiantai
denotation,agricultural,denotazione=agricolo
denotation,avenue,denotazione=viale
denotation,cluster,denotazione=cluster
denotation,decoration,denotazione=decorazione
denotation,garden,denotazione=giardino
denotation,landmark,denotazione=punto di riferimento
denotation,natural_monument,denotazione=monumento_naturale
denotation,park,denotazione=parco
denotation,single,denotazione=singolo
denotation,street,denotazione=strada
denotation,urban,denotazione=urbano
departures_board,no,partenze_tabellone=no
departures_board,realtime,departures_board=tempo reale
departures_board,timetable,departures_board=orario
depth,0,profondità=0
description,*,descrizione=*
description,Annexe,descrizione=Allegato
description,Castaña,descrizione=Castaña
description,Floresta Estacional Semidecidual Montano,description=Floresta Estacional Semidecidual Montano
description,in the depot/yard,descrizione=nel deposito/cortile
description,Maize,descrizione=Mais
description,Primary Health Centre,descrizione=Centro sanitario primario
description,SubCentre,descrizione=Sottocentro
description,"these 'kanal' are oil palm drainage trenches/etc and does not fit into the tag waterway=canal; inaccessible by boats, hence the tag waterway=ditch is more appropriate","descrizione=questi 'kanal' sono trincee di drenaggio per la palma da olio/ecc. e non rientrano nel tag waterway=canale; inaccessibili alle barche, quindi il tag waterway=fosso è più appropriato"
description,Цей ліхтар нанесено згідно даних Рівненської топокарти в листопаді 2021 року,"description=La mia lista non è stata completata da Danis Reynolds, che è stata pubblicata nella lista del 2021"
design,asymmetric,design=asimmetrico
design,barrel,design=barile
design,delta,design=delta
design,donau,design=donau
design,flag,design=bandiera
design,guyed_h-frame,design=guyed_h-frame
design,guyed_v-frame,design=guyed_v-frame
design,h-frame,design=telaio ad H
design,monopolar,design=monopolare
design,one-level,design=un livello
design,portal,design=portale
design,three-level,design=tre livelli
design,triangle,design=triangolo
design,two-level,design=due livelli
design:ref,F44,progettazione:rif=F44
designated_direction,forward,direzione designata=avanti
designation,barangay,designazione=barangay
designation,byway_open_to_all_traffic,designazione=strada_aperta_a_tutti_il_traffico
designation,civil_parish,designazione=parrocchia_civile
designation,common,designazione=comune
designation,core_path,designazione=core_path
designation,public_bridleway,designazione=percorso_pubblico
designation,public_footpath,designazione=sentiero_pubblico
designation,restricted_byway,designazione=strada_limitata
destroyed:building,house,distrutto:edificio=casa
detail,track,dettaglio=traccia
devices,1,dispositivi=1
diameter,150,diametro=150
diameter,300,diametro=300
diameter,"4.5""","diametro=4,5"""
diameter,"6.63""","diametro=6,63"""
diameter,70 cm,diametro=70 cm
diameter,"8.63""","diametro=8,63"""
diameter_crown,1,diametro_corona=1
diameter_crown,2,diametro_corona=2
diameter_crown,3,diametro_corona=3
diameter_crown,4,diametro_corona=4
diameter_crown,5,diametro_corona=5
diameter_crown,6,diametro_corona=6
diameter_crown,7,diametro_corona=7
diameter_crown,8,diametro_corona=8
diameter_crown,9,diametro_corona=9
diameter_crown,10,diametro_corona=10
diameter_crown,11,diametro_corona=11
diameter_crown,12,diametro_corona=12
diameter_crown,13,diametro_corona=13
diameter_crown,14,diametro_corona=14
diameter_crown,15,diametro_corona=15
diameter_crown,*,diametro_corona=*
diet:halal,no,dieta:halal=no
diet:kosher,no,dieta:kosher=no
diet:kosher,only,dieta:kosher=solo
diet:vegan,no,dieta:vegano=no
dinner,a_la_carte,cena=a_la_carte
dinner,menu,cena=menù
diplomatic,ambassadors_residence,diplomatico=residenza_ambasciatori
diplomatic,consulate,diplomatico=consolato
diplomatic,consulate_general,diplomatico=consolato_generale
diplomatic,delegation,diplomatico=delega
diplomatic,embassy,diplomatico=ambasciata
diplomatic,high_commission,diplomatico=alto_commissariato
diplomatic,honorary_consulate,diplomatico=consolato_onorario
diplomatic,liaison,diplomatico=collegamento
diplomatic,permanent_mission,diplomatico=missione_permanente
direction,0,direzione=0
direction,90,direzione=90
direction,100,direzione=100
direction,120,direzione=120
direction,145,direzione=145
direction,150,direzione=150
direction,160,direzione=160
direction,165,direzione=165
direction,170,direzione=170
direction,175,direzione=175
direction,180,direzione=180
direction,185,direzione=185
direction,190,direzione=190
direction,200,direzione=200
direction,210,direzione=210
direction,215,direzione=215
direction,250,direzione=250
direction,270,direzione=270
direction,anticlockwise,direzione=antiorario
direction,backward,direzione=indietro
direction,both,direzione=entrambi
direction,clockwise,direzione=in senso orario
direction,down,direzione=giù
direction,E,direzione=E
direction,forward,direzione=avanti
direction,S,direzione=S
direction,SE,direzione=SE
direction,SSE,direzione=SSE
direction,SSW,direzione=SSW
direction,SW,direzione=SO
direction,up,direzione=su
direction,W,direzione=O
disc_golf,basket,disc_golf=canestro
disc_golf,hole,disc_golf=buca
disc_golf,tee,disc_golf=tee
dispensing,no,distribuzione=no
display,analog,display=analogico
distillery,whisky,distilleria=whisky
disused:amenity,fountain,in disuso:amenità=fontana
disused:amenity,restaurant,disused:amenity=ristorante
disused:highway,path,in disuso:autostrada=sentiero
disused:highway,track,in disuso:autostrada=pista
disused:landuse,landfill,disuso:uso del suolo=discarica
disused:landuse,quarry,disused:landuse=cava
disused:railway,halt,disused:railway=halt
disused:railway,level_crossing,dismesso:ferrovia=passaggio_a_livello
disused:railway,rail,disused:railway=ferrovia
disused:railway,station,dismesso:ferrovia=stazione
dock,drydock,bacino di carenaggio
dock,floating,dock=galleggiante
dock,tidal,bacino=marea
dog,designated,cane=designato
dog,leashed,cane=al guinzaglio
dog,no,cane=no
dog,unleashed,cane=scatenato
dog_washing,*,lavaggio_cani=*
door,hinged,porta=incernierata
door,no,porta=no
door,overhead,porta=sopraelevata
door,sliding,porta=scorrevole
door:wings,1,porta:ali=1
drink:beer,*,bevanda:birra=*
drink:coffee,*,bevanda:caffè=*
drink:viez,bottled,drink:viez=in bottiglia
drink:viez,draught,drink:viez=alla spina
drink:viez,served,drink:viez=servito
drink:viez,takeaway,drink:viez=takeaway
drink:wine,*,bevanda:vino=*
drinking_water,boil,acqua potabile=bollire
drinking_water,no,acqua potabile=no
drive_through,no,drive_through=no
driveway,garage,vialetto=garage
driveway,pipestem,vialetto=tubo
dual_carriageway,no,doppia carreggiata=no
editor,opengislab 2018,editor=opengislab 2018
editor,"opengislab, caicedonia, edificios","editor=opengislab, caicedonia, edificios"
editor,"opengislab,␣caicedonia,␣edificios","editor=opengislab, ␣ caicedonia, ␣ edificios"
editor,opengislab␣2018,editor=opengislab ␣ 2018
education,centre,istruzione=centro
education,exercise_area,istruzione=area_di_esercizio
education,school,istruzione=scuola
ele,0,ele=0
ele:accuracy,1.0,ele:accuratezza=1.0
electricity,grid,elettricità=rete
electrified,4th_rail,elettrificato=4th_rail
electrified,contact_line,elettrificato=linea_di_contatto
electrified,no,elettrificato=no
electrified,rail,elettrificato=ferrovia
electronics_repair,phone,riparazione_elettronica=telefono
elevation,-3,elevazione=-3
embankment,dyke,terrapieno=diga
embassy,branch_embassy,ambasciata=filiale_ambasciata
embassy,delegation,ambasciata=delegazione
embassy,high_commission,ambasciata=alto_commissariato
embassy,interests_section,ambasciata=sezione_interessi
embassy,mission,ambasciata=missione
embassy,nunciature,ambasciata=nunziatura
embassy,residence,ambasciata=residenza
embedded_rails,tram,embedded_rails=tram
emergency,access_point,emergenza=punto_di_accesso
emergency,aed,emergenza=aed
emergency,ambulance_station,emergenza=stazione_ambulanza
emergency,assembly_point,emergenza=punto_di_riunione
emergency,coast_guard,emergenza=guardia_costiera
emergency,control_centre,emergenza=centro_di_controllo
emergency,defibrilator,emergenza=defibrillatore
emergency,defibrillator,emergenza=defibrillatore
emergency,designated,emergenza=designato
emergency,destination,emergenza=destinazione
emergency,disaster_help_point,emergenza=punto_di_aiuto_per_disastri
emergency,disaster_response,emergenza=risposta_al_disastro
emergency,drinking_water,emergenza=acqua_potabile
emergency,dry_riser,emergenza=dry_riser
emergency,dry_riser_inlet,emergenza=ingresso_riser_asciutto
emergency,emergency_ward_entrance,emergenza=ingresso_pronto soccorso
emergency,fire_alarm,emergenza=allarme_incendio
emergency,fire_alarm_box,emergenza=allarme_incendio
emergency,fire_detection_system,emergenza=sistema_di_rilevamento_incendio
emergency,fire_equipment,emergenza=equipaggiamento_antincendio
emergency,fire_extinguisher,emergenza=estintore
emergency,fire_flapper,emergenza=sfogo_antincendio
emergency,fire_hose,emergenza=manichetta antincendio
emergency,fire_hydrant,emergenza=idrante
emergency,fire_lookout,emergenza=vigilanza antincendio
emergency,fire_point_stand,emergenza=punto_di_fuoco_supporto
emergency,fire_sand_bin,emergenza=bidone_di_sabbia_incendiaria
emergency,fire_station,emergenza=stazione_dei_pompieri
emergency,fire_water_pond,emergenza=fuoco_acqua_stagno
emergency,first_aid,emergenza=primo_soccorso
emergency,first_aid_kit,emergenza=kit_di_pronto_soccorso
emergency,key_depot,emergenza=deposito_chiavi
emergency,ladder_site,emergenza=ladder_site
emergency,landing_site,emergenza=luogo_di_atterraggio
emergency,leader_site,emergenza=leader_site
emergency,life_ring,emergenza=salvagente
emergency,lifeboat_station,emergenza=stazione_di_salvataggio
emergency,lifeguard,emergenza=bagnino
emergency,lifeguard_base,emergenza=base_bagnino
emergency,lifeguard_place,emergenza=bagnino_posto
emergency,lifeguard_platform,emergenza=piattaforma_bagnino
emergency,lifeguard_tower,emergenza=tower_bagnino
emergency,marine_refuge,emergenza=rifugio_marino
emergency,marine_rescue,emergenza=soccorso_marino
emergency,mountain_rescue,emergenza=soccorso_in_montagna
emergency,no,emergenza=no
emergency,phone,emergenza=telefono
emergency,rescue_box,emergenza=scatola_di_soccorso
emergency,ses_station,emergenza=ses_station
emergency,shower,emergenza=doccia
emergency,siamese,emergenza=siamese
emergency,siren,emergenza=sirena
emergency,slipway,emergenza=scalo
emergency,sprinkler,emergenza=irrigatore
emergency,sprinkler_connection,emergenza=connessione_sprinkler
emergency,standpipe,emergenza=tubo di distribuzione
emergency,suction_point,emergenza=punto_di_aspirazione
emergency,water_rescue_station,emergenza=stazione_di_soccorso_idrico
emergency,water_tank,emergenza=serbatoio_d'acqua
emergency,wet_riser,emergenza=riser bagnato
emergency_service,technical,servizio_di_emergenza=tecnico
emergency_telephone_code,112,codice telefonico di emergenza=112
emergency:phone,144,emergenza:telefono=144
emergency:social_facility,shelter,emergenza:struttura_sociale=rifugio
emergency:social_facility:for,displaced_people,emergenza:struttura_sociale:per=sfollati
enforcement,maxspeed,applicazione=velocità massima
entrance,emergency,ingresso=emergenza
entrance,entrance,ingresso=ingresso
entrance,exit,entrata=uscita
entrance,fire_exit,ingresso=uscita di sicurezza
entrance,garage,ingresso=garage
entrance,gate,ingresso=cancello
entrance,home,ingresso=casa
entrance,main,ingresso=principale
entrance,main_entrance,ingresso=ingresso_principale
entrance,no,ingresso=no
entrance,secondary,ingresso=secondario
entrance,service,ingresso=servizio
entrance,shop,ingresso=negozio
entrance,staircase,ingresso=scala
esperanto,esperanto,esperanto=esperanto
est_width,3.0m〜5.5m,"larghezza_est=3,0 m~5,5 m"
estuary,*,estuario=*
ewmapa:kod_znakowy,BZO,ewmapa:kod_znakowy=BZO
ewmapa:warstwa,"Przyziemie budynku ognioodpornego, podpory, podcienia z pomiaru w terenie","ewmapa:warstwa=Przyziemie budynku ognioodpornego, podpory, podcienia z pomiaru w terenie"
ewmapa:warstwa,"Przyziemie budynku ognioodpornego, podpory, podcienia z rastra","ewmapa:warstwa=Przyziemie budynku ognioodpornego, podpory, podcienia z rastra"
ewmapa:warstwa,Przyziemie lub obrys budynku,ewmapa:warstwa=Przyziemie lub obrys budynku
ewmapa:warstwa,Przyziemie␣lub␣obrys␣budynku,ewmapa:warstwa=Przyziemie ␣ lub ␣ obrys ␣ budynku
exit,emergency,uscita=emergenza
expected_lwn_route_relations,3,expected_lwn_route_relations=3
expected_rcn_route_relations,3,expected_rcn_route_relations=3
expected_rwn_route_relations,3,expected_rwn_route_relations=3
expressway,no,superstrada=no
faculty,aerospace,facoltà=aerospaziale
faculty,engineering,facoltà=ingegneria
farmland,arable,terreno agricolo=arabile
farmland,field,terreno agricolo=campo
farmland,pasture,terreno agricolo=pascolo
farmyard,stockyard,cortile della fattoria=recinto per il bestiame
fast_food,cafeteria,fast_food=caffetteria
fcode,45800,codice f=45800
fee,no,tariffa=no
female,no,femmina=no
fence_type,barbed_wire,tipo_di_recinzione=filo_spinato
fence_type,bars,fence_type=barre
fence_type,chain_link,fence_type=catena_collegata
fence_type,concrete,fence_type=cemento
fence_type,metal,fence_type=metal
fence_type,pole,fence_type=palo
fence_type,railing,fence_type=ringhiera
fence_type,split_rail,fence_type=split_rail
fence_type,wire,fence_type=filo
fence_type,wood,fence_type=legno
ferry,*,traghetto=*
ferry,no,traghetto=no
ferry,primary,traghetto=primario
ferry,secondary,traghetto=secondario
ferry,tertiary,traghetto=terziario
ferry,trunk,traghetto=tronco
ferry,unclassified,traghetto=non classificato
fire_hydrant:description,*,idrante:descrizione=*
fire_hydrant:description,五角型開關,fire_hydrant:description=五角型開關
fire_hydrant:diameter,80,idrante:diametro=80
fire_hydrant:diameter,100,idrante:diametro=100
fire_hydrant:diameter,125,idrante:diametro=125
fire_hydrant:diameter,150,idrante:diametro=150
fire_hydrant:diameter,200,idrante:diametro=200
fire_hydrant:diameter,300,idrante:diametro=300
fire_hydrant:diameter,*,idrante:diametro=*
fire_hydrant:diameter,К-150,idrante:diametro=К-150
fire_hydrant:diameter:signed,no,idrante:diametro:firmato=no
fire_hydrant:position,green,idrante:posizione=verde
fire_hydrant:position,lane,idrante:posizione=corsia
fire_hydrant:position,parking_lot,idrante:posizione=parcheggio
fire_hydrant:position,sidewalk,fire_hydrant:position=sidewalk
fire_hydrant:pressure,4,idrante:pressione=4
fire_hydrant:pressure,5,idrante:pressione=5
fire_hydrant:type,pillar,idrante:tipo=pilastro
fire_hydrant:type,pipe,idrante:tipo=tubo
fire_hydrant:type,underground,idrante:tipo=sotterraneo
fire_hydrant:type,wall,idrante:tipo=muro
fire_hydrant:type:zh,*,idrante:tipo:zh=*
fire_hydrant:type:zh,地下式消防栓,fire_hydrant:type:zh=地下式消防栓
fishing,licence,licenza di pesca
fitness_station,sit-up,stazione fitness=sit-up
fixme,*,fixme=*
fixme,à préciser dès que visible sur le cadastre,fixme=à precisare ciò che è visibile sul catasto
flag:name,United States,flag:name=Stati Uniti
flag:type,advertising,flag:type=pubblicità
flag:type,athletic,flag:type=atletico
flag:type,governmental,flag:type=governmental
flag:type,military,flag:type=militare
flag:type,municipal,flag:type=municipal
flag:type,national,flag:type=national
flag:type,organisation,flag:type=organizzazione
flag:type,regional,flag:type=regionale
flag:type,religious,flag:type=religious
flag:wikidata,Q42537,flag:wikidata=Q42537
flashing_lights,no,luci_lampeggianti=no
floating,no,galleggiante=no
flood_mark,painting,flood_mark=pittura
flood_mark,plaque,flood_mark=targa
flood_prone,no,flood_prone=no
floor:material,cement,pavimento:materiale=cemento
floor:material,wood,pavimento:materiale=legno
flour_fortified,no,farina_fortificata=no
flow_direction,both,direzione_flusso=entrambi
FMMP_modified,no,FMMP_modificato=no
FMMP_reviewed,no,FMMP_reviewed=no
foldable_pie_slice,*,fetta_di_torta_pieghevole=*
foot,customers,piede=clienti
foot,designated,piede=designato
foot,destination,piede=destinazione
foot,discouraged,piede=scoraggiato
foot,military,piede=militare
foot,no,piede=no
foot,no␣@␣(Mo-Su␣18:00-07:00),piede=no ␣ @ ␣ (lu-dom ␣ 18:00-07:00)
foot,official,piede=ufficiale
foot,permissive,piede=permissivo
foot,permit,piede=permesso
foot,private,piede=privato
foot,unknown,piede=sconosciuto
foot,use_sidepath,piede=usa_percorso_laterale
footway,access_aisle,marciapiede=corridoio di accesso
footway,alley,marciapiede=vicolo
footway,both,marciapiede=entrambi
footway,crossing,marciapiede=attraversamento
footway,left,marciapiede=sinistra
footway,link,marciapiede=collegamento
footway,none,marciapiede=nessuno
footway,path,marciapiede=sentiero
footway,right,marciapiede=destra
footway,sidewalk,marciapiede
footway,traffic_island,marciapiede=isola di traffico
footway:surface,asphalt,marciapiede:superficie=asfalto
footway:surface,paving_stones,marciapiede:superficie=pavimentazione
footway:surface,rock,marciapiede:superficie=roccia
footway:surface,unpaved,marciapiede:superficie=non asfaltata
ford,boat,guado=barca
ford,stepping_stones,guado=pietre_miliari
forklift,designated,carrello elevatore=designato
forklift,no,carrello elevatore=no
format,squared_stone,formato=pietra_quadrata
fortification_type,hill_fort,fortification_type=fortezza collinare
fortification_type,limes,fortification_type=limes
fortification_type,motte,fortification_type=motte
fortification_type,ring_ditch,fortification_type=ring_ditch
fortification_type,ringfort,fortification_type=ringfort
fortification_type,sconce,fortification_type=applique
fountain,bottle_refill,fontana=ricarica_bottiglia
fountain,bubbler,fontana=gorgogliatore
fountain,drinking,fontana=bere
fountain,nasone,fontana=nasone
fountain,roman_wolf,fontana=roman_wolf
fountain,stone_block,fontana=blocco_di_pietra
fountain,toret,fontana=toret
fountain,viktorija_zdenac,fontana=viktorija_zdenac
fountain,wallace,fontana=wallace
frequency,0,frequenza=0
frequency,50,frequenza=50
frequency,60,frequenza=60
frequency,16.67,"frequenza=16,67"
frequency,16.7,"frequenza=16,7"
garden:style,kitchen,giardino:stile=cucina
garden:type,botanical,giardino:tipo=botanico
garden:type,community,giardino:tipo=comunità
garden:type,landscaping,giardino:tipo=paesaggistica
garden:type,monastery,giardino:tipo=monastero
garden:type,private,giardino:tipo=privato
garden:type,residential,giardino:tipo=residenziale
garmin_type,0x6,garmin_type=0x6
gate:type,double,porta:tipo=doppio
gauge,1000,calibro=1000
gauge,1067,calibro=1067
gauge,1435,calibro=1435
gauge,1520,calibro=1520
