key,value,definition
lamp_type,metal-halogenide,KSJ2:PRC_label=åæµ·é
lamp_type,sodium,KSJ2:PRC=01
lamp:count,1,KSJ2:PubFacAdmin=å¸åºçºæ
lamp:shape,directed,KSJ2:PubFacAdmin=æ°é
lamp:tilt,-90,lamp_flames=4
land_area,administrative,lamp_mount=angled_mast
land_property,private,lamp_mount=bent_mast
land_property,public,lamp_mount=high_mast
landcover,grass,lamp_mount=pole
landcover,mostly_rock,lamp_mount=straight_mast
landcover,scrub,lamp_mount=wall
landcover,trees,lamp_operator=Hansestadt Rostock
landform,dune_system,lamp_operator=Stadtwerke Düsseldorf
landform,esker,Lampentyp=elektrisch
landform,tundra_polygon,Lampentyp=Leuchtstoffröhre
LandPro08:reviewed,no,Lampentyp=Gaslampe
landuse,allotments,Lampentyp=Hochdruck-Natriumdampflampe
landuse,aquaculture,Lampentyp=LED
landuse,basin,Lampentyp=LED
landuse,brownfield,Lampentyp=Niederdruck-Natriumdampflampe
landuse,cemetery,Lampentyp=Metallhalogenidlampe
landuse,commercial,Lampentyp=Natriumdampflampe
landuse,construction,Anzahl Lampen=1
landuse,education,Lampenform=gerichtet
landuse,farmland,Lampenneigung=-90°
landuse,farmyard,Grundstücksfläche=Verwaltungsgrundstück
landuse,flowerbed,Grundstücksart=privat
landuse,forest,Grundstücksart=öffentlich
landuse,garages,Landschaftsschutz r=Gras
landuse,grass,Landbedeckung=überwiegend_Fels
landuse,greenery,Landbedeckung=Gebüsch
landuse,greenfield,Landbedeckung=Bäume
landuse,greenhouse_horticulture,Landform=Dünengebiet
landuse,highway,Landform=Steilhang
landuse,industrial,Landform=Tundra-Polygon
landuse,landfill,LandPro08:geprüft=nein
landuse,logging,Landnutzung=Kleingärten
landuse,meadow,Landnutzung=Aquakultur
landuse,military,Landnutzung=Becken
landuse,orchard,Landnutzung=Brachfläche
landuse,plant_nursery,Landnutzung=Friedhof
landuse,quarry,Landnutzung=Gewerbe
landuse,railway,Landnutzung=Bauwesen
landuse,recreation_ground,Landnutzung=Bildung
landuse,religious,Landnutzung=Ackerland
landuse,reservoir,Landnutzung=Bauernhof duse=Blumenbeet
landuse,residential,Landnutzung=Wald
landuse,retail,Landnutzung=Garagen
landuse,salt_pond,Landnutzung=Gras
landuse,static_caravan,Landnutzung=Grünfläche
landuse,village_green,Landnutzung=Grünfläche
landuse,vineyard,Landnutzung=Gewächshausgartenbau
lane_markings,no,Landnutzung=Autobahn
lanes:backward,1,Landnutzung=Industriegebiet
lanes:backward,2,Landnutzung=Mülldeponie
lanes:backward,3,Landnutzung=Holzeinschlag
lanes:backward,4,Landnutzung=Wiese
lanes:both_ways,1,Landnutzung=Militärgelände
lanes:bus,1,Landnutzung=Obstgarten
lanes:forward,1,Landnutzung=Baumschule
lanes:forward,2,Landnutzung=Steinbruch
lanes:forward,3,Landnutzung=Eisenbahnlinie
lanes:forward,4,Landnutzung=Erholungsgebiet se=religiös
lanes:psv,1,Landnutzung=Stausee
lanes,1,Landnutzung=Wohngebiet
lanes,2,Landnutzung=Einzelhandel
lanes,3,Landnutzung=Salzbecken
lanes,4,Landnutzung=Wohnwagenplatz
lanes,5,Landnutzung=Dorfplatz
lanes,6,Landnutzung=Weinberg
lanes,7,Fahrbahnmarkierungen=nein
layer,-1,Spuren:rückwärts=1
layer,-2,Spuren:rückwärts=2
layer,-3,Spuren:rückwärts=3
layer,0,Spuren:rückwärts=4
layer,1,Spuren:beide Richtungen=1
layer,2,Spuren:Bus=1
layer,3,Spuren:vorwärts=1
lcn,proposed,Spuren:vorwärts=2
leaf_cycle,deciduous,Spuren:vorwärts=3
leaf_cycle,evergreen,Spuren:vorwärts=4 es:psv=1
leaf_cycle,mixed,Spuren=1
leaf_cycle,semi_deciduous,Spuren=2
leaf_cycle,semi_evergreen,Spuren=3
leaf_type,broadleaved,Spuren=4
leaf_type,mixed,Spuren=5
leaf_type,needleleaved,Spuren=6
leaf_type,palm,Spuren=7
leisure,beach_resort,Schicht=-1
leisure,bleachers,Schicht=-2
leisure,common,Schicht=-3
leisure,dance,Schicht=0
leisure,dog_park,Schicht=1
leisure,firepit,Schicht=2
leisure,fishing,Schicht=3
leisure,fitness_centre,lcn=vorgeschlagen
leisure,fitness_station,Blattzyklus=laubabwerfend
leisure,garden,Blattzyklus=immergrün
leisure,golf_course,Blattzyklus=gemischt
leisure,horse_riding,Blattzyklus=halblaubabwerfend
leisure,marina,Blattzyklus=halbimmergrün
leisure,miniature_golf,Blatttyp=breitblättrig
leisure,nature_reserve,Blatttyp=gemischt
leisure,outdoor_seating,Blatttyp=nadelblättrig
leisure,park,Blatttyp=Palme
leisure,picnic_table,leis Freizeit=Strandresort
leisure,pitch,Freizeit=Tribüne
leisure,playground,Freizeit=Gemeinschaftsfläche
leisure,resort,Freizeit=Tanzen
leisure,sauna,Freizeit=Hundepark
leisure,slipway,Freizeit=Feuerstelle
leisure,sports_centre,Freizeit=Angeln
leisure,sports_hall,Freizeit=Fitnesscenter
leisure,stadium,Freizeit=Fitnessstudio
leisure,swimming_pool,Freizeit=Garten
leisure,track,Freizeit=Golfplatz
leisure,water_park,Freizeit=Reiten
level:ref,0,Freizeit=Yachthafen
level:ref,1,Freizeit=Minigolf
level:ref,2,Freizeit=Naturschutzgebiet
level,-1,Freizeit=Sitzgelegenheiten im Freien
level,-1;0,Freizeit=Park
level,-2,Freizeit=Picknick _table
level,-3,Freizeit=Spielfeld
level,0,Freizeit=Spielplatz
level,0;-1,Freizeit=Resort
level,0;1,Freizeit=Sauna
level,1,Freizeit=Slipbahn
level,2,Freizeit=Sportzentrum
level,3,Freizeit=Sporthalle
level,4,Freizeit=Stadion
level,5,Freizeit=Schwimmbad
levels,1,Freizeit=Laufbahn
lift_gate:type,single,Freizeit=Wasserpark
light_source,aviation,Ebene:ref=0
light_source,lantern,Ebene:ref=1
light:aviation,taxiway_centre,Ebene:ref=2
light:colour,blue,Ebene=-1
light:colour,green,Ebene=-1;0
light:colour,orange,Ebene=-2
light:colour,white,Ebene=-3
light:count,1,Ebene=0
light:count,2,Ebene=0;-1
light:lit,dusk-dawn,Ebene=0;1
light:method,electric,Ebene=1
light:method,high_pressure_sodium,Ebene=2
light:method,LED,Ebene=3
light:power,100 W,lev el=4
light:shape,cylindrical,level=5
light:shape,directed,levels=1
light:tilt,-90,lift_gate:type=single
line_arrangement,horizontal,light_source=aviation
line_attachment,anchor,light_source=latern
line_attachment,pin,light:aviation=taxiway_centre
line_attachment,suspension,light:colour=blue
line_management,branch,light:colour=green
line_management,split,light:colour=orange
line_management,straight,light:colour=white
line_management,termination,light:count=1
line_management,transition,light:count=2
line,bay,light:lit=desk-dawn
line,busbar,light:method=electric
LINZ:dataset,mainland,light:method=high_pressure_natrium
LINZ:layer,cliff_edge,light:method=LED
LINZ:layer,drain_cl,light:power=100 W
LINZ:layer,exotic_poly,Licht:Form=zylindrisch
LINZ:layer,lake_poly,Licht:Form=gerichtet
LINZ:layer,native_poly,Licht:Neigung=-90
LINZ:layer,river_cl,Linienanordnung=horizontal
LINZ:layer,scattered_scrub_poly,Linienbefestigung=Anker
LINZ:layer,scrub_poly,Linienbefestigung=Stift
LINZ:layer,track_cl,Linienbefestigung=Aufhängung
LINZ:layer,tree_pnt,Linienmanagement=Abzweig
LINZ:reviewed,no,Linienmanagement=geteilt
LINZ:source_version,2012-06-06,Linienmanagement=gerade
LINZ:source_version,V16,Linienmanagement=Ende
LINZ2OSM:dataset,kx_wellington_city_council,Linienmanagement=Übergang
LINZ2OSM:layer,ac_buildings,Linie=Bucht
LINZ2OSM:layer,wcc_buildings,Linie=Stromschiene
LINZ2OSM:source_version,2015-02-02,LINZ:Datensatz=Festland
LINZ2OSM:source_version,2015-04-13,LINZ:Ebene=Klippenrand
listed_status,Grade II,LINZ:Ebene=Entwässerung_Cl
lit,24/7,LINZ:Ebene=Exotische_Polymere
lit,automatic,LINZ:Ebene=La ke_poly
lit,no,LINZ:layer=native_poly
loading_gauge,TSI_GA,LINZ:layer=river_cl
loading_gauge,TSI_GB,LINZ:layer=scattered_scrub_poly
loading_gauge,TSI_GB1,LINZ:layer=scrub_poly
loading_gauge,TSI_GC,LINZ:layer=track_cl
local_authority:IN,gram_panchayat,LINZ:layer=tree_pnt
local_ref,1,LINZ:reviewed=no
local_ref,2,LINZ:source_version=2012-06-06
local_ref,A,LINZ:source_version=V16
local_ref,B,LINZ2OSM:dataset=kx_wellington_city_council
locality,townland,LINZ2OSM:layer=ac_buildings
location:accuracy,1.5,LINZ2OSM:layer=wcc_buildings
location:accuracy,2.5,LINZ2OSM:source_version=2015-02-02
location,ground,LINZ2OSM:source_version=2015-04-13
location,indoor,listed_status=Grade II
location,outdoor,lit=24/7
location,overground,lit=automatisch
location,overhead,lit=nein
location,pole,Ladeanzeige=TSI_GA
location,roof,Ladeanzeige=TSI_GB
location,surface,Ladeanzeige=TSI_GB1
location,underground,Ladeanzeige=TSI_GC
location,underwater,Lokale Behörde:IN=Gram_Panchayat
lockable,no,Lokaler Bezug=1
locked,no,Lokaler Bezug=2
luminous,no,Lokaler Bezug=A
maintenance,gritting,Lokaler Bezug=B
maintenance,salting,Ort=Stadtteil
man_made,adit,"Standortgenauigkeit=1,5"
man_made,advertising,"Standortgenauigkeit=2,5"
man_made,antenna,Standort=Boden
man_made,avalanche_protection,Standort=Innenraum
man_made,breakwater,Standort=Außenbereich
man_made,bridge,Standort=Oberirdisch
man_made,bunker_silo,Standort=Überkopf
man_made,cairn,Standort=Mast
man_made,ceremonial_gate,Standort=Dach
man_made,charge_point,Standort=Oberfläche
man_made,chimney,Standort=Unterirdisch
man_made,clearcut,Standort=Unterwasser
man_made,courtyard,Abschließbar=nein
man_made,crane,Verriegelt=nein
man_made,cross,Leuchtend=nein
man_made,cutline,Instandhaltung = Streuen
man_made,dyke,Instandhaltung = Salzen
man_made,embankment,Künstlich geschaffen = Stollen
man_made,flagpole,Künstlich geschaffen = Werbung
man_made,gantry,Künstlich geschaffen = Antenne
man_made,gasometer,Künstlich geschaffen = Lawinenschutz
man_made,goods_conveyor,Künstlich geschaffen = Wellenbrecher
man_made,groyne,Künstlich geschaffen = Brücke
man_made,heap,Künstlich geschaffen = Bunker/Silo
man_made,kiln,Künstlich geschaffen = Steinhaufen
man_made,lamp,Künstlich geschaffen = Zeremonientor
man_made,lighthouse,Künstlich geschaffen = Ladepunkt
man_made,manhole,Künstlich geschaffen = Schornstein
man_made,marsh_terrace,Künstlich geschaffen = Kahlschlag
man_made,mast,Künstlich geschaffen = Hof Kran
man_made,mineshaft,Künstlich hergestelltes Kreuz
man_made,monitoring_station,Künstlich hergestellte Schnittlinie
man_made,petroleum_well,Künstlich hergestellter Deich
man_made,pier,Künstlich hergestellter Damm
man_made,pipeline,Künstlich hergestellter Fahnenmast
man_made,planter,Künstlich hergestelltes Portal
man_made,pond,Künstlich hergestelltes Gasometer
man_made,pumping_station,Künstlich hergestelltes Förderband
man_made,reservoir_covered,Künstlich hergestellte Buhne
man_made,silo,Künstlich hergestellter Haufen
man_made,snow_cannon,Künstlich hergestellter Brennofen
man_made,storage_tank,Künstlich hergestellte Lampe
man_made,street_cabinet,Künstlich hergestellter Leuchtturm
man_made,surveillance,Künstlich hergestellter Kanaldeckel
man_made,survey_point,Künstlich hergestellte Sumpfterrasse
man_made,tower,Künstlich hergestellter Mast
man_made,utility_pole,Künstlich hergestellter Bergwerksschacht Künstliche Überwachungsstation
man_made,wastewater_plant,Künstliche Erdölquelle
man_made,water_tap,Künstliche Anlegestelle
man_made,water_tower,Künstliche Pipeline
man_made,water_well,Künstliche Pflanzkübel
man_made,water_works,Künstliche Teiche
man_made,watermill,Künstliche Pumpstationen
man_made,windmill,Künstliche überdachte Stauseen
man_made,works,Künstliche Silos
manhole,drain,Künstliche Schneekanone
manhole,sewer,Künstliche Speichertanks
manhole,telecom,Künstliche Straßenkästen
manufacturer:wikidata,Q108485435,Künstliche Überwachungseinrichtungen
manufacturer,Enercon,Künstliche Messstationen Turm
manufacturer,Flock Safety,künstlich = Strommast
manufacturer,GE,künstlich = Kläranlage
manufacturer,Siemens,künstlich = Wasserhahn
manufacturer,Vestas,künstlich = Wasserturm
map_size,city,künstlich = Brunnen
map_size,region,künstlich = Wasserwerk
map_size,site,künstlich = Wassermühle
map_type,scheme,künstlich = Windmühle
map_type,street,künstlich = Werk
map_type,topo,Schacht = Abfluss
marker,aerial,Schacht = Kanalisation
marker,post,Schacht = Telekommunikation
marker,stone,Hersteller:Wikidata=Q108485435
massgis:DCAM_ID,0,Hersteller=Enercon
massgis:DEED_ACRES,0.00000000,Hersteller=Flock Sicherheit
massgis:EOEAINVOLV,0,Hersteller=GE
massgis:FY_FUNDING,0,Hersteller=Siemens
massgis:IT_VALC,WS1,Hersteller=Vestas
massgis:IT_VALDESC,WOODED SWAMP DECIDUOUS,Kartengröße=Stadt
massgis:LEV_PROT,P,Kartengröße=Region
massgis:OS_DEED_BO,0,Kartengröße=Standort
massgis:OS_DEED_PA,0,Kartentyp=Plan
massgis:PALIS_ID,0,Kartentyp=Straße
massgis:POLY_CODE,3,Kartentyp=Topokarte
massgis:SOURCE_SCA,12000,Markierung=Luftbild
massgis:SOURCE,DEP-WCP,Markierung=Pfosten
massgis:WETCODE,14,Markierung=Stein
material,aluminium,massgis:DCAM_ID=0
material,brass,massgis:DEED_ACRES=0.00000000
material,brick,massgis:EOEAINVOLV=0
material,bronze,massgis:FY_FUNDING=0
material,concrete,massgis:IT_VALC=WS1
material,granite,massgis:IT_VALDESC=WOODED SWAMP Laubholz
material,masonry,massgis:LEV_PROT=P
material,metal,massgis:OS_DEED_BO=0
material,plastic,massgis:OS_DEED_PA=0
material,reinforced_concrete,massgis:PALIS_ID=0
material,rock,massgis:POLY_CODE=3
material,sandstone,massgis:SOURCE_SCA=12000
material,steel,massgis:SOURCE=DEP-WCP
material,stone,massgis:WETCODE=14
material,wood,Material=Aluminium
max_age,11,Material=Messing
maxaxleload,10,Material=Ziegel
maxaxleload,11.5,Material=Bronze
maxheight:signed,no,Material=Beton
maxheight,2,Material=Granit
maxheight,2.1,Material=Mauerwerk
maxheight,4,Material=Metall
maxheight,4.1,Material =Kunststoff
maxheight,4.5,Material=Stahlbeton
maxheight,5,Material=Gestein
maxheight,below_default,Material=Sandstein
maxheight,default,Material=Stahl
maxspeed:advisory,20 mph,Material=Stein
maxspeed:advisory,30,Material=Holz
maxspeed:backward,100,Maximales Alter=11
maxspeed:backward,30,Maximale Achslast=10
maxspeed:backward,40,"Maximale Achslast=11,5"
maxspeed:backward,50,Maximale Höhe: Nein
maxspeed:backward,60,Maximale Höhe=2
maxspeed:backward,70,"Maximale Höhe=2,1"
maxspeed:backward,80,Maximale Höhe=4
maxspeed:backward,90,"Maximale Höhe=4,1"
maxspeed:bus,100,"Maximale Höhe=4,5"
maxspeed:bus,70,Maximale Höhe=5
maxspeed:bus,80,Maximale Höhe=Unterhalb_Standard
maxspeed:forward,100,Maximale Höhe=Standard
maxspeed:forward,30,Maximale Geschwindigkeit: Empfohlen=20 mph
maxspeed:forward,40,maxspeed:advisory=30
maxspeed:forward,50,maxspeed:backward=100
maxspeed:forward,60,maxspeed:backward=30
maxspeed:forward,70,maxspeed:backward=40
maxspeed:forward,80,maxspeed:backward=50
maxspeed:forward,90,maxspeed:backward=60
maxspeed:hgv:conditional,90 @ (weight>=3.86),maxspeed:backward=70
maxspeed:hgv,50,maxspeed:backward=80
maxspeed:hgv,55 mph,maxspeed:backward=90
maxspeed:hgv,70,maxspeed:bus=100
maxspeed:hgv,80,maxspeed:bus=70
maxspeed:psv:conditional,90 @ (weight>=3.86),maxspeed:bus=80
maxspeed:source,default residential speed limit in Australia,maxspeed:forward=100
maxspeed:trailer,55 mph,maxspeed:forward=30
maxspeed:trailer,70,maxspeed:forward=40
maxspeed:trailer,80,maxspeed:forward=50
maxspeed:type,AT:urban,maxspeed:forward=60
maxspeed:type,AT:zone30,maxspeed:forward=70
maxspeed:type,AU:urban,maxspeed:forward=80
maxspeed:type,CZ:urban,maxspeed:forward=90
maxspeed:type,DE:rural,maxspeed:hgv:conditional=90 @ (weight>=3.86)
maxspeed:type,DE:urban,maxspeed:hgv=50
maxspeed:type,DE:zone30,maxspeed:hgv=55 mph
maxspeed:type,FR:rural,maxspeed:hgv=70
maxspeed:type,FR:urban,maxspeed:hgv=80
maxspeed:type,FR:zone30,maxspeed:psv:conditional=90 @ (weight>=3.86)
maxspeed:type,GB:motorway,maxspeed:source=Standard-Geschwindigkeitsbegrenzung in Wohngebieten in Australien
maxspeed:type,GB:nsl_dual,maxspeed:trailer=55 mph
maxspeed:type,GB:nsl_restricted,maxspeed:trailer=70
maxspeed:type,GB:nsl_single,maxspeed:trailer=80
maxspeed:type,GB:zone20,maxspeed:type=AT:urban
maxspeed:type,IT:urban,maxspeed:type=AT:zone30
maxspeed:type,PL:urban,maxspeed:type=AU:urban
maxspeed:type,RO:urban,maxspeed:type=CZ:urban
maxspeed:type,sign,maxspeed:type=DE:rural
maxspeed,50,maxspeed:type=DE:urban
maxspeed,RO:urban,maxspeed:type=DE:zone30
maxspeed,RS:urban,maxspeed:type=FR:rural
maxspeed,RU:living_street,maxspeed:type=FR:urban
maxspeed,RU:rural,maxspeed:type=FR:zone30
maxspeed,RU:urban,maxspeed:type=GB:motorway
maxstay,2 hours,maxspee d:type=GB:nsl_dual
maxstay,no,maxspeed:type=GB:nsl_restricted
maxstay,unlimited,maxspeed:type=GB:nsl_single
maxweight:conditional,none @ destination,maxspeed:type=GB:zone20
maxweight:signed,no,maxspeed:type=IT:urban
maxweight,10,maxspeed:type=PL:urban
maxweight,12,maxspeed:type=RO:urban
maxweight,20,maxspeed:type=sign
maxweight,3.5,maxspeed=50
maxweight,44000 lbs,maxspeed=RO:urban
maxweight,5,maxspeed=RS:urban
maxweight,6,maxspeed=RU:living_street
maxweight,64,maxspeed=RU:rural
maxweight,7.5,maxspeed=RU:urban
maxweight,74,maxstay=2 Stunden
maxweightrating:hgv:conditional,none @ destination,maximale Aufenthaltsdauer=nein
maxweightrating:hgv,7.5,maximale Aufenthaltsdauer=unbegrenzt
MCC,268,maximales Gewicht:bedingung=keine @ Zielort
meadow,agricultural,maximales Gewicht:vorzeichen=nein
meadow,agriculture,maximales Gewicht=10
meadow,meadow_orchard,maximales Gewicht=12
meadow,pasture,maximales Gewicht=20
median,no,"maximales Gewicht=3,5"
memorial,bust,maximales Gewicht=44000 lbs
memorial,plaque,maximales Gewicht=5
memorial,statue,maximales Gewicht=6
memorial,stele,maximales Gewicht=64
memorial,stolperstein,"maximales Gewicht=7,5"
memorial,stone,maximales Gewicht=74
memorial,war_memorial,maximale Gewichtsbewertung:hgv:bedingung=keine @ Ziel
message,commercial,"Maximales zulässiges Gesamtgewicht: 7,5 kg/m²"
metcouncil:dfz,N,MCC=268
metcouncil:site_hfn,N,Wiese=Landwirtschaftlich
metcouncil:sun_trips,0,Wiese=Landwirtschaft
metre_load,8,Wiese=Obstgarten
military,barracks,Wiese=Weide
military,bunker,Mittelstreifen=nein
military,trench,Denkmal=Büste
min_age,3,Denkmal=Gedenktafel
min_height,3,Denkmal=Statue
minspeed,40 mph,Denkmal=Stele
minspeed,50,Denkmal=Stolperstein
minspeed,60,Denkmal=Stein
mml:class,32611,Denkmal=Kriegsdenkmal
mml:class,34100,Nachricht=kommerziell
mml:class,35300,Metercouncil:dfz=N
mml:class,35412,Metercouncil:site_hfn=N
mml:class,36200,Metercouncil:sun_trips=0
mml:class,36311,Meterlast=8
mml:class,36312,Militär=Kaserne
mml:class,42131,Militär=Bunker
mml:class,42161,Militär=Schützengraben
mml:class,42211,Mindestalter=3
mml:class,42231,Mindesthöhe=3
mml:class,42261,Mindestgeschwindigkeit=40 mph
mofa,designated,Mindestgeschwindigkeit=50
mofa,no,Mindestgeschwindigkeit=60
mofa,use_sidepath,mml:class=32611
mooring,private,mml:class=34100
moped,designated,mml:class=35300
moped,no,mml:class=35412
moped,use_sidepath,mml:class=36200
motor_vehicle,agricultural,mml:class=36311
motor_vehicle,agricultural;forestry,mml:class=36312
motor_vehicle,customers,mml:class=42131
motor_vehicle,designated,mml:class=42161
motor_vehicle,destination,mml:class=42211
motor_vehicle,forestry,mml:class=42231
motor_vehicle,no,mml:class=42261
motor_vehicle,permissive,mofa=designated
motor_vehicle,permit,mofa=no
motor_vehicle,private,mofa=use_sidepath
motorboat,no,Moped=private
motorcar,agricultural,Moped=designated
motorcar,designated,Moped=no
motorcar,destination,Moped=use_sidepath
motorcar,no,Kraftfahrzeug=Landwirtschaftlich
motorcar,private,Kraftfahrzeug=Landwirtschaft/Forstwirtschaft
motorcycle,agricultural,Kraftfahrzeug=Kunden
motorcycle,designated,Kraftfahrzeug=des Genehmigt
motorcycle,destination,Kraftfahrzeug=Ziel
motorcycle,no,Kraftfahrzeug=Forstwirtschaft
motorroad,no,Kraftfahrzeug=Nein
mtb:scale:imba,0,Kraftfahrzeug=Erlaubnis
mtb:scale:imba,1,Kraftfahrzeug=Genehmigung
mtb:scale:imba,2,Kraftfahrzeug=Privat
mtb:scale:imba,3,Motorboot=Nein
mtb:scale:uphill,0,Pkw=Landwirtschaftlich
mtb:scale:uphill,1,Pkw=Ausgewählt
mtb:scale:uphill,2,Pkw=Ziel
mtb:scale:uphill,3,Pkw=Nein
mtb:scale:uphill,4,Pkw=Privat
mtb:scale:uphill,5,Motorrad=Landwirtschaftlich
mtb:scale,0,Motorrad=Ausgewählt
mtb:scale,0+,Motorrad=Ziel
mtb:scale,1,Motorrad=Nein
mtb:scale,2,Straße=Nein
mtb:scale,3,mtb:scale:imba=0
mtb:scale,4,mtb:scale:imba=1
mtb:type,crosscountry,mtb:scale:imba=2
name:en,7-Eleven,mtb:scale:imba=3
name:en,FamilyMart,mtb:scale:bergauf
name:en,Pyaterochka,=0
name:en,Qanat,mtb:scale:uphill=1
name:etymology:wikidata,Q1394,mtb:scale:uphill=2
name:etymology:wikidata,Q42976,mtb:scale:uphill=3
name:etymology:wikidata,Q8027,mtb:scale:uphill=4
name:ja,セブン-イレブン,mtb:scale:uphill=5
name:ja,ファミリーマート,mtb:scale=0
name:prefix:be,вёска,mtb:scale=0+
name:prefix:be,урочышча,mtb:scale=1
name:prefix:ru,деревня,mtb:scale=2
name:prefix:ru,урочище,mtb:scale=3
name:prefix,вёска,mtb:scale=4
name:prefix,East,mtb:type=crosscountry
name:prefix,село,name:en=7-Eleven
name:prefix,урочышча,name:en=FamilyMart
name:prefix,North,name:en=Pyaterochka
name:prefix,South,name:en=Qanat
name:prefix,West,name:etymology:wikidata=Q1394
name:ru,Центральная улица,name:etymology:wikidata=Q42976
name:ru,Пятёрочка,name:etymology:wikidata=Q8027
name:signed,no,name:ja=ã»ãã³-ã¤ã¬ãã³
name:uk,Центральна вулиця,name:ja=ãã¡ããªã¼ãã¼ã
name,1,name:prefix:be=Ð²ÑÑÐºÐ°
name,1st Street,name:prefix:be=ÑÑÐ¾ÑÑÑÑÐ°
naptan:Bearing,E,name:prefix:ru=Ð´ÐµÑÐµÐ²Ð½Ñ
naptan:Bearing,N,name:prefix:ru=ÑÑÐ¾ÑÐ¸ ÑÐµ
naptan:Bearing,NE,name:prefix=Ð²ÑÑÐºÐ°
naptan:Bearing,NW,name:prefix=East
naptan:Bearing,S,name:prefix=ÑÐµÐ»Ð¾
naptan:Bearing,SE,name:prefix=ÑÑÐ¾ÑÑÑÑÐ°
naptan:Bearing,SW,name:prefix=North
naptan:Bearing,W,name:prefix=South
naptan:BusStopType,CUS,name:prefix=West
naptan:BusStopType,MKD,name:ru=Ð¦ÐµÐ½ÑÑÐ°Ð»ÑÐ½Ð°Ñ ÑÐ»Ð¸ÑÐ°
naptan:Indicator,adj,name:ru=ÐÑÑÑÑÐ¾ÑÐºÐ°
naptan:Indicator,Opp,name:signed=no
naptan:Indicator,opp,name:uk=Ð¦ÐµÐ½ÑÑÐ°Ð»ÑÐ½Ð° Ð²ÑÐ»Ð¸ÑÑ
naptan:PlusbusZoneRef,BHAMNWS,name=1
naptan:PlusbusZoneRef,LEEDS,name=1st Straße
naptan:PlusbusZoneRef,MNCRPIC,Naptan:Lager=E
naptan:Status,ACT,Naptan:Lager=N
naptan:StopAreaType,GPBS,Naptan:Lager=NE
naptan:StopType,BCT,Naptan:Lager=NW
naptan:verified,no,Naptan:Lager=S
natural,bare_rock,Naptan:Lager=SE
natural,bay,Naptan:Lager=SW
natural,beach,Naptan:Lager=W
natural,cape,naptan:BusStopType=CUS
natural,cave_entrance,naptan:BusStopType=MKD
natural,cliff,naptan:Indikator=adj
natural,coastline,Naptan:Indikator=Opp
natural,crevasse,naptan:Indikator=opp
natural,earth_bank,naptan:PlusbusZoneRef=BHAMNWS
natural,fell,naptan:PlusbusZoneRef=LEEDS
natural,glacier,Nickerchen an:PlusbusZoneRef=MNCRPIC
natural,grassland,naptan:Status=ACT
natural,gully,naptan:StopAreaType=GPBS
natural,heath,naptan:StopType=BCT
natural,hill,naptan:verified=no
natural,land,natural=bare_rock
natural,landform,natural=bay
natural,mud,natural=beach
natural,peak,natural=cape
natural,reef,natural=cave_entrance
natural,ridge,natural=cliff
natural,rock,natural=coastline
natural,saddle,natural=clevasse
natural,sand,natural=earth_bank
natural,scree,natural=fell
natural,scrub,natural=glacier
natural,shingle,natural=grassland
natural,shrub,natural=rlly
natural,shrubbery,natural=heath
natural,sinkhole,natural=hill
natural,spring,natural=land
natural,stone,natural=landform
natural,tree,natural=mud
natural,tree_row,natural=peak
natural,valley,natural=reef
natural,water,natural=ridge
natural,wetland,natural=ridge
natural,wood,natural=rock
navigationaid,als,natural=saddle
navigationaid,rwc,natural=sand
navigationaid,rwe,natural=sgreer
navigationaid,tdz,natural=scler
navigationaid,txc,natural=scrub
navigationaid,txe,natural=shingle
ncat,광역시도로,natural=shrub
ncat,국도,natural=shrubbery
ncat,지방도,natural=shinkhole
network:en,G-BUS,natural=spring
network:guid,DE-BW-VRN,natural=stone
network:guid,DE-BY-MVV,natural=tree
network:ja,ハローサイクリング,natural=tree_row
network:ko,경기도 시내버스,natural=valley
network:short,MVV,nat ural=Wasser
network:short,RMV,natural=Feuchtgebiet
network:short,VBB,natural=Holz
network:short,VRN,navigationaid=als
network:short,WT,navigationaid=rwc
network:type,basic_network,navigationaid=rwe
network:type,node_network,navigationaid=tdz
network:wikidata,Q111611112,navigationaid=txc
network:wikidata,Q117309,navigationaid=txe
network:wikidata,Q1503488,ncat=ê´ììëë¡
network:wikidata,Q1553051,ncat=êµë
network:wikidata,Q2516485,ncat=ì§ë°©ë
network:wikidata,Q259000,network:en=G-BUS
network:wikidata,Q27926285,network:guid=DE-BW-VRN
network:wikidata,Q314042,network:guid=DE-BY-MVV
network:wikidata,Q3307442,network:ja=ããã¼ãµã¤ã¯ãªã³ã°
network:wikidata,Q343136,network:ko=ê²½ê¸°ë ìë´ë²ì¤
network:wikidata,Q3512080,Netzwerk:kurz=MVV
network:wikidata,Q3553869,Netzwerk:kurz=RMV
network:wikidata,Q448199,Netzwerk:kurz=VBB
network:wikidata,Q4859793,Netzwerk:kurz=VRN
network:wikidata,Q5001345,Netzwerk:kurz=WT
network:wikidata,Q614819,Netzwerk:Typ=Basisnetzwerk
network:wikidata,Q7392689,Netzwerk:Typ=Knotennetzwerk
network:wikidata,Q7833625,Netzwerk:Wikidaten=Q111611112
network:wikidata,Q8066998,Netzwerk:Wikidaten=Q117309
network:wikidata,Q91231927,Netzwerk:Wikidaten=Q1503488
network:wikidata,Q928178,Netzwerk:Wikidaten=Q1553051
network:wikipedia,de:Rhein-Main-Verkehrsverbund,Netzwerk:Wikidaten=Q2516485
