key,value,definition
payment:unionpay,yes,ordainketa: unionpay = bai
pole,yes,mezua =bai
power_supply,no,energia-iturria=ez
preschool,yes,haurtzaindegia=bai
priority_road,yes,lehentasunezko errepidea=bai
railway:asfa,yes,trenbidea: asfa = bai
railway:atc,no,trenbidea: atc =ez
railway:aws,yes,trenbidea: aws = bai
railway:ctc,no,trenbidea:ctc =ez
railway:ctc,yes,trenbidea:ctc =bai
railway:etms,yes,trenbidea:etms =bai
railway:evm,no,trenbidea: evm =ez
railway:kvb,no,trenbidea:kvb =ez
railway:ls,yes,trenbidea:ls =bai
railway:ptc,no,trenbidea:ptc =ez
railway:ptc,yes,trenbidea:ptc =bai
railway:shp,yes,trenbidea:shp =bai
railway:switch:heated,yes,trenbidea: etengailua: berogailua = bai
railway:tilting,no,trenbidea: maldagarria =ez
railway:tpws,yes,trenbidea:tp ws = bai
railway:tvm,no,trenbidea:tvm =ez
ramp:wheelchair,no,arrapala: gurpil-aulkia = ez
ramp:wheelchair,yes,arrapala: gurpil-aulkia = bai
recycling:beverage_cartons,yes,Birziklatzea: Edarien ontziak = Bai
recycling:magazines,yes,birziklatzea: aldizkariak = bai
recycling:newspaper,yes,birziklatzea: egunkariak =bai
recycling:organic,yes,birziklatzea: organikoak = bai
recycling:plastic,no,birziklatzea: plastikoa =ez
ref:signed,no,erref:sinatua =ez
reservation,no,erreserba=ez
ruins:building,yes,hondakinak:eraikina =bai
sanitary_dump_station,yes,zabortegi sanitarioa=bai
scenic,yes,paisaia=bai
service:bicycle:pump,yes,zerbitzua: bizikleta-ponpa=bai
service:bicycle:retail,yes,zerbitzua:bizikleta:salmenta =bai
service:bicycle:tools,yes,zerbitzua:bizikleta:tresnak =bai
service:vehicle:car_repair,yes,zerbitzua:ibilgailua:auto_konponketa =bai
shower,yes,dutxa=bai
sidewalk:both,no,espaloia: biak = ez
sidewalk:both,yes,espaloia: biak = bai
sidewalk:left,yes,espaloia: ezkerra = bai
sidewalk:right,yes,espaloia:eskuina =bai
stairs,yes,eskailerak=bai
stilts,yes,zankatxoak=bai
takeaway,no,eramateko janaria=ez
toilets:handwashing,yes,bainugelak: eskuak garbitzea = bai
tourist_bus,no,turista_autobusa = ez
traffic_signals:countdown,yes,trailer_signals:atzerako kontaketa =bai
trailblazed,no,zeinua=ez
trolley_wire,no,tranbia kableatua = ez
