key,value,definition
bridge:movable,bascule,zubia: mugikorra = eskala
bridge:movable,drawbridge,zubia: mugikorra = zubi altxagarria
bridge:movable,lift,zubia: mugikorra = altxatu
bridge:movable,retractable,zubia: mugikorra = erretraktil
bridge:movable,submersible,zubia: mugikorra = urpekoa
bridge:movable,swing,zubia: mugikorra = erritmoa
bridge:movable,tilt,zubia: mugikorra = okertua
bridge:movable,transporter,zubia: mugikorra = garraiatzailea
bridge:structure,arch,zubia:egitura = arkua
bridge:structure,beam,zubia:egitura = habea
bridge:structure,cable-stayed,zubia:egitura = kable bidezkoa
bridge:structure,floating,zubia:egitura = flotatzailea
bridge:structure,humpback,zubia:egitura = konkorra
bridge:structure,simple-suspension,zubia:egitura = esekidura sinplea
bridge:structure,suspension,zubia:egitura = esekidura
bridge:structure,truss,zubia:egitura = habexka
bridge:support,abutment,zubia: euskarria = kontrahorma
bridge:support,lift_pier,zubia: euskarria = igogailu-kaia
bridge:support,pier,zubia: euskarria = malgukia
bridge:support,pivot_pier,zubia: euskarria = biraketa-malgukia
bridge:support,pylon,zubia: euskarria = zutoina
building,*,eraikin mota = *
building,abandoned,eraikin mota = abandonatua
building,administrative,eraikin mota = administratiboa
building,agricultural,eraikin mota = nekazaritza
building,ail,eraikin mota = atsekabetu
building,allotment_house,eraikin mota = baratze_etxea
building,annexe,eraikin mota = eranskina
building,apartment,eraikin mota = Apartamentua
building,apartments,"Apartamentu-eraikina etxebizitza-eraikin bat da, familia ezberdinentzako etxebizitza-unitate ugari dituena | eraikina = apartamentuak"
building,bakehouse,eraikin mota = okindegia
building,bank,eraikin mota = bankua
building,barn,eraikin mota = ukuilua
building,barrack,eraikin mota = kuartela
building,barracks,eraikin mota = kuartela
building,beach_hut,eraikin mota = hondartzako etxola
building,boathouse,eraikin mota = estalpea
building,brewery,eraikin mota = garagardotegi
building,bridge,eraikin mota = zubia
building,bungalow,eraikin mota = bungalow
building,bunker,eraikin mota = bunkerra
building,cabin,eraikin mota = kabina
building,canopy,eraikin mota = pabiloia
building,carport,eraikin mota = garaje
building,castle,eraikin mota = gaztelua
building,cathedral,eraikin mota = katedrala
building,central_office,eraikin mota = egoitza nagusia
building,chalet,eraikin mota = txaleta
building,changing_rooms,eraikin mota = aldagelak
building,chapel,eraikin mota = kapera
building,chicken_coop,eraikin mota = oilategia
building,church,eraikin mota = eliza
building,civic,eraikin mota = hiritarra
building,clinic,eraikin mota = klinika
building,collapsed,eraikin mota = eroria
building,college,eraikin mota = lankidea
building,commercial,"Eraikin komertziala negozio-jardueretarako, bulegoetarako eta merkataritza-eragiketetarako erabiltzen den egitura da | eraikina = merkataritza"
building,commercial;residential,eraikin mota = etxebizitza komertziala
building,community_group_office,eraikin mota = komunitate_talde_bulegoa
building,condominium,eraikin mota = etxebizitza multzoa
building,conservatory,eraikin mota = negutegia
building,constructie,eraikin mota = eraikuntza
building,construction,eraikin mota = eraikuntza
building,container,eraikin mota = edukiontzia
building,convent,eraikin mota = komentua
building,cowshed,eraikin mota = ukuilua
building,dam,eraikin mota = presa
building,damaged,eraikin mota = kaltetua
building,data_center,eraikin mota = datu-zentroa
building,data_centre,eraikin mota = datu-zentroa
building,demountable,eraikin mota = desmuntagarria
building,detached,eraikin mota = isolatua
building,digester,eraikin mota = digestorea
building,disused,eraikin mota = erabilerarik gabe
building,dormitory,eraikin mota = logela
building,dovecote,eraikin mota = uso-kotoa
building,duplex,eraikin mota = duplex
building,dwelling_house,eraikin mota = etxebizitza
building,education,eraikin mota = hezkuntza
building,electricity,eraikin mota = elektrizitatea
building,entrance,eraikin mota = sarrera
building,exit,eraikin mota = irteera
building,factory,eraikin mota = fabrika
building,farm,eraikin mota = baserria
building,farm_auxiliary,eraikin mota = baserri_laguntzailea
building,fire_lookout,eraikin mota = suteen zaindari postua
building,fire_station,eraikin mota = suhiltzaileen parkea
building,flats,eraikin mota = solairuak
building,font,eraikin mota = iturria
building,fort,eraikin mota = gotorlekua
building,foundation,eraikin mota = Zimenduak
building,funeral_hall,eraikin mota = hileta-etxea
building,garage,eraikin mota = garaje
building,garages,eraikin mota = garajeak
building,gasometer,eraikin mota = gasometroa
building,gatehouse,eraikin mota = sarrera atea
building,gazebo,eraikin mota = Kioskoa
building,ger,eraikin mota = ger
building,glasshouse,eraikin mota = berotegi
building,government,eraikin mota = gobernua
building,government_office,eraikin mota = gobernu bulegoa
building,granary,eraikin mota = ukuilua
building,grandstand,eraikin mota = tribuna
building,greenhouse,eraikin mota = berotegi
building,ground_station,eraikin mota = lurreko estazioa
building,guard_post,eraikin mota = zaintza-postua
building,guardhouse,eraikin mota = espetxe militarra
building,gurdwara,eraikin mota = Gurdwara
building,hall,eraikin mota = aretoa
building,hall_of_residence,Eraikin mota = Egoitza Aretoa
building,hangar,eraikin mota = hangar
building,hospital,"Ospitale eraikina osasun-laguntza, tratamendua eta zerbitzu medikoak eskaintzen dituen instalazio medikoa da | eraikina = ospitalea"
building,hotel,Hotel eraikin batek aldi baterako ostatua eta ostatu zerbitzuak eskaintzen dizkie bidaiariei eta bisitariei | eraikina = hotela
building,house,Etxea gizakien bizileku eta bizitzarako diseinatutako etxebizitza-eraikina da | eraikina = etxea
building,houseboat,eraikin mota = etxe flotatzailea
building,hut,harrizko etxe lehorra | eraikina = kabina
building,industrial,"Industria-eraikina fabrikazio, ekoizpen eta industria-eragiketetarako diseinatutako instalazioa da | eraikina = industriala"
building,kindergarten,eraikin mota = haurtzaindegia
building,kingdom_hall,eraikin mota = Erreinu Aretoa
building,kiosk,eraikin mota = kioskoa
building,kitchen,eraikin mota = sukaldea
building,lighthouse,eraikin mota = itsasargia
building,manufacture,eraikin mota = fabrikazioa
building,marketplace,eraikin mota = merkatua
building,marquee,eraikin mota = estalpea
building,military,eraikin mota = militarra
building,mixed_use,eraikin mota = Erabilera mistoa
building,mobile_home,eraikin mota = etxe mugikorra
building,monastery,eraikin mota = monasterioa
building,mosque,eraikin mota = meskita
building,museum,eraikin mota = museoa
building,no,eraikin mota = ez
building,office,Bulego eraikina negozio administraziorako eta bulegoko lanetarako diseinatutako egitura komertziala da | eraikina = bulegoa
building,other,eraikin mota = beste
building,outbuilding,eraikin mota = menpekotasuna
building,pagoda,eraikin mota = pagoda
building,pajaru,eraikin mota = hegaztia
building,palace,eraikin mota = jauregia
building,parking,eraikin mota = aparkalekua
building,pavilion,eraikin mota = pabiloia
building,planned,eraikin mota = planifikatua
building,plot,eraikin mota = lursaila
building,porch,eraikin mota = ataria
building,poultry_house,eraikin mota = oilategia
building,power_substation,eraikin mota = azpizentral elektrikoa
building,presbytery,eraikin mota = presbiterioa
building,prison,eraikin mota = espetxea
building,proposed,eraikin mota = proposatua
building,pub,eraikin mota = taberna
building,public,eraikin mota = publikoa
building,quonset_hut,eraikin mota = Quonset etxola
building,railway,eraikin mota = trenbidea
building,religious,eraikin mota = erlijiosoa
building,remote_digital_terminal,eraikin mota = urruneko terminal digitala
building,residences,eraikin mota = etxebizitzak
building,residential,Etxebizitza eraikina pertsonak eta familiak hartzeko bereziki diseinatutako egitura da | eraikina = Etxebizitza
building,Residential_building,eraikin mota = etxebizitza_eraikin mota
building,retail,Merkataritza-eraikina bezeroei ondasunak eta zerbitzuak saltzeko erabiltzen den negozio-egitura da | eraikina = txikizkako merkataritza
building,riding_hall,eraikin mota = zaldiketa-aretoa
building,roof,eraikin mota = teilatua
building,roundhouse,eraikin mota = biribilgunea
building,row_houses,eraikin mota = etxe lerrokatuak
building,ruin,eraikin mota = hondakin
building,ruins,eraikin mota = hondarrak
building,school,Eskola eraikina ikasleek hainbat gai ikasi eta aztertzen dituzten hezkuntza instalazio bat da | eraikina = eskola
building,security_booth,eraikin mota = segurtasun kabina
building,semi,eraikin mota = erdi
building,semidetached_house,eraikin mota = etxe_adosatua
building,service,eraikin mota = Zerbitzua
building,shed,eraikin mota = estalpea
building,shelter,eraikin mota = aterpea
building,shepherd_shelter,eraikin mota = artzainen aterpea
building,ship,eraikin mota = Ontzia
building,shop,eraikin mota = denda
building,shrine,eraikin mota = santutegia
building,silo,eraikin mota = siloa
building,slurry_tank,eraikin mota = purine_tank
building,smithy,eraikin mota = errementari denda
building,sport,eraikin mota = kirola
building,sports_centre,eraikin mota = kiroldegia
building,sports_hall,eraikin mota = kiroldegia
building,stable,eraikin mota = ukuilua
building,stadium,eraikin mota = estadioa
building,static_caravan,eraikin mota = karabana_estatikoa
building,stilt_house,eraikin mota = zutabe gaineko etxea
building,storage,eraikin mota = biltegiratzea
building,storage_tank,eraikin mota = biltegiratze depositua
building,store,eraikin mota = Denda
building,sty,eraikin mota = dorretxoa
building,summer_cottage,eraikin mota = udako etxea
building,summer_house,eraikin mota = Udako etxea
building,supermarket,eraikin mota = supermerkatua
building,synagogue,eraikin mota = sinagoga
building,tank,eraikin mota = tankea
building,tech_cab,eraikin mota = teknologia kabina
building,temple,eraikin mota = tenplua
building,tent,eraikin mota = karpa
building,terrace,eraikin mota = terraza
building,terrace_house,eraikin mota = etxe terraza
building,terraced_house,eraikin mota = Etxe adosatua
building,toilets,eraikin mota = bainugelak
building,tomb,eraikin mota = hilobia
building,tower,eraikin mota = dorrea
building,townhall,eraikin mota = Udaletxea
building,townhouse,eraikin mota = etxe adosatua
building,train_station,eraikin mota = tren geltokia
building,transformer_tower,eraikin mota = transformadore_dorrea
building,transportation,eraikin mota = garraioa
building,tree_house,eraikin mota = zuhaitz etxea
building,TRUE,eraikin mota = TRUE (balio boolearra)
building,trullo,eraikin mota = trullo
building,tulou,eraikin mota = tulou
building,unclassified,eraikin mota = desklasifikatua
building,undefined,eraikin mota = zehaztu gabe
building,unidentified,eraikin mota = ez da identifikatu
building,university,eraikin mota = Unibertsitatea
building,unknown,eraikin mota = ezezaguna
building,utility,eraikin mota = erabilgarritasuna
building,veranda,eraikin mota = terraza
building,wall,eraikin mota = horma
building,warehouse,eraikin mota = biltegia
building,water_tower,eraikin mota = Ur-dorrea
building,wayside_shrine,eraikin mota = bidearen_santutegia
building,windmill,eraikin mota = errota
building,window,eraikin mota = leihoa
building,Y,eraikin mota = Y
building:age,10_to_30,eraikina:adina = *
building:age,less_than_10,eraikina: adina = 10 baino gutxiago
building:age,post_2000,eraikina:adina = 2000_ostekoa
building:age,pre_2000,eraikina:adina = 2000 baino lehen
building:category_of_the_house,single_house,eraikina:etxe_kategoria = etxe independentea
building:cladding,brick,eraikina: estaldura = adreilua
building:colour,#cccccc,eraikina:kolorea=#cccccc
building:colour,#eecfaf,eraikina:kolorea=#eecfaf
building:colour,#FFFFFF,eraikina:kolorea = *
building:colour,#ffffff,eraikina:kolorea=#ffffff
building:colour,beige,eraikina:kolorea=eraikina
building:colour,black,eraikina: kolorea = beltza
building:colour,brown,eraikina: kolorea = marroia
building:colour,gray,eraikina:kolorea = grisa
building:colour,green,eraikina:kolorea = berdea
building:colour,grey,eraikina:kolorea = grisa
building:colour,lightgrey,beige:kolorea=gris argia
building:colour,orange,eraikina:kolorea=eraikina
building:colour,red,eraikina: kolorea = gorria
building:colour,white,eraikina: kolorea = zuria
building:colour,yellow,eraikina:kolorea = horia
building:condition,average,eraikina: egoera = batez bestekoa
building:condition,good,eraikina: egoera = ona
building:condition,poor,eraikina: egoera = txarra
building:fireproof,no,eraikina: suaren aurkakoa = ez
building:flats,0,eraikina:solairuak = *
building:floor,ceramics,eraikina:zorua = zeramika
building:floor_area,500 - 750,laranja:zoru_azalera=500 - 750
building:floor_area,500_-_750,eraikina:solairu_azalera = *
building:floor_area,less_than_500,eraikina:solairu_azalera = 500 baino_gutxiago
building:foundation_height,1,eraikina:oinarri_altuera = *
building:foundation_height,1 to 1.5,eraikina:oinarri_kota=1etik 1.5era
building:foundation_height,1_to_1.5,eraikina:oinarri_altuera = *
building:foundation_height,1_to_1.5,eraikina:oinarri_altuera = *
building:foundation_height,less_than_1,= 1 baino gutxiago
building:levels,0,eraikina:mailak=0
building:levels,1,eraikina:mailak=1
building:levels,*,eraikina:mailak = *
building:levels:underground,0,eraikina:mailak:lurpekoa = *
building:levels:underground,1,eraikina:mailak:lurpekoa = *
building:levels:underground,2,eraikina:mailak:lurpekoa = *
building:levels:underground,3,eraikina:mailak:lurpekoa=3
building:material,block,eraikuntza materiala = blokea
building:material,brick,eraikuntza materiala = adreilua
building:material,cement_block,eraikuntza materiala = zementuzko blokea
building:material,CI_sheet,eraikuntza-materiala = CI xafla_
building:material,ciment_block,eraikuntza-materiala = zementu-blokea
building:material,clay,eraikuntza materiala = buztina
building:material,concrete,eraikuntza materiala = hormigoia
building:material,concrete masonry unit,eraikina:unitatea=hormigoizko material harlandua
building:material,concrete_masonry_unit,eraikuntza materiala = hormigoizko harlanduzko unitatea
building:material,concrete_reinforced,eraikuntza-materiala = hormigoi_armatua
building:material,concrete;brick,eraikuntza-materiala = hormigoia; adreilua
building:material,copper,eraikuntza materiala = kobrea
building:material,dry_stone,harri lehorra eraikuntza-material gisa
building:material,earth,eraikuntza materiala = lurra
building:material,glass,eraikuntza materiala = beira
building:material,hard,eraikuntza materiala = zaila
building:material,iron_sheet,eraiki = burdinazko xafla
building:material,light,eraikuntza materiala = argia
building:material,marble,eraikuntza materiala = marmola
building:material,masonry,eraikuntza-materiala = harlandua
building:material,metal,eraikuntza materiala = metala
building:material,metal_plates,eraikuntza materiala = Metalezko plakak
building:material,metal;wood,eraikuntza materiala = metala; egurra
building:material,mirror,eraikuntza materiala = ispilua
building:material,mixed,eraikuntza materiala = nahasita
building:material,mud,eraikuntza materiala = lokatza
building:material,mud;wood,eraikuntza materiala = lokatza; egurra
building:material,other,eraikuntza materiala = beste
building:material,permanent,eraikuntza-materiala = iraunkorra
building:material,plaster,eraikuntza-materiala = igeltsua
building:material,plastered,eraikuntza materiala = mozkortuta
building:material,plastering_inner_wall_only,eraikuntza materiala = barne_horma_igeltsua_bakarrik
building:material,plastic,eraikuntza materiala = plastikoa
building:material,reed,eraikuntza materiala = Kanabera
building:material,reinforced_concrete,eraikuntza materiala = hormigoi armatua
building:material,roof_tiles,eraikuntza materiala = teila
building:material,sandstone,eraikuntza materiala = hareharria
building:material,semi-permanent,eraikuntza materiala = erdi-iraunkorra
building:material,silicate_brick,eraikuntza-materiala = silikato_adreilua
building:material,steel,eraikuntza materiala = altzairua
building:material,stone,eraikuntza materiala = harria
building:material,timber_framing,eraikuntza-materiala = egurrezko_egitura
building:material,tin,eraikuntza materiala = eztainua
building:material,traditional,eraikuntza materiala = tradizionala
building:material,wattle_and_daub,eraikuntza materiala = akaziak eta lokatza
building:material,wood,eraikuntza materiala = egurra
building:min_level,0,eraikina:gutxieneko_maila = *
building:min_level,1,eraikina:gutxieneko_maila = *
building:min_level,2,eraikina:gutxieneko_maila = *
building:ownership,owner,eraikina:jabetza = jabea
building:part,apartments,eraikina:zati = apartamentuak
building:part,balcony,eraikina: zatia = balkoia
building:part,column,eraikina: zatia = zutabea
building:part,commercial,eraikina:zati=eraikina
building:part,house,komertziala:eraikina=-ren
building:part,porch,eraikina: zatia = ataria
building:part,residential,eraikina:zati = Etxebizitza
building:part,retail,zatiaren etxea: zatia=eraikina
building:part,roof,eraikina:zati = teilatua
building:place,town,txikizkaria:eraikina=-ren
building:place,village,eraikina:lekua = herria
building:roof,concrete,eraikina: teilatua = hormigoia
building:roof,flat,eraikina: teilatua = laua
building:roof,iron_sheet,eraikina: teilatua = burdinazko xafla
building:roof,metal,eraikina: teilatua = metalezkoa
building:roof,tile,eraikina: teilatua = teila
building:roof,tiles,eraikina: teilatua = lauzak
building:roof,tin,eraikina: teilatua = lata
building:roof,traditional,eraikina: teilatua = tradizionala
building:roof:shape,pitched,eraikina:teilatua:forma = malda
building:ruian:type,1,eraikina:ruian:mota = *
building:state_of_the_house,permanent,eraikina:etxe_egoera = iraunkorra
building:structure,confined_masonary,Eraikuntza-egitura = harlanduzko egitura mugatua
building:structure,confined_masonry,Eraikinaren egitura = harlanduzko egitura mugatua
building:structure,plastered,Eraikuntza egitura = mozkortuta
building:structure,reinforced_masonry,Eraikuntza-egitura = harlanduzko armadura indartua
building:type:pl,Przyziemie budynku nieognioodpornego,site city:type:pl=Przyziemie budynku nieognioodpornego
building:type:pl,Przyziemie budynku ognioodpornego,eraikina:mota:pl=Przyziemie budynku ognioodpornego
building:type:pl,Przyziemie_budynku_nieognioodpornego,eraikina:mota:pl = Przyziemie_budynku_nieognioodpornego
building:type:pl,Przyziemie_budynku_ognioodpornego,eraikina:mota:pl = Przyziemie_budynku_ognioodpornego
building:units,1,eraikina:unitateak = *
building:usage:pl,Inny niemieszkalny,building:use:pl=Inny niemieszkalny
building:usage:pl,transportu_i_łączności,eraikin: erabilera: pl = transportu_i_łączności
building:use,commercial,eraikina:erabilera = komertziala
building:use,residential,eraikina:erabilera = Etxebizitza
building:use,residential;industrial,eraikina:erabilera = etxebizitza; industria
building:use,stable,eraikina: erabilera = ukuilua
building:use:pl,Inny_niemieszkalny,building:use:pl = Inny_niemieszkalny
building:use:pl,mieszkalne,eraikina:erabilera:pl = mieszkale
building:use:pl,Mieszkalny,eraikina:erabilera:pl = Mieszkalny
building:use:pl,"produkcyjne,_usługowe_i_gospodarcze_dla_rolnictwa","eraikina:use:pl = produkcyjne,_usługowe_i_gospodarcze_dla_rolnictwa"
building:use:pl,"Produkcyjny,_usługowy_lub_gospodarczy_dla_rolnictwa","eraikina:use:pl = Produkcyjny,_usługowy_lub_gospodarczy_dla_rolnictwa"
building:use:pl,Transportu i łączności,eraikina:use:pl=Garraioa eta łączności
building:use:pl,Transportu_i_łączności,eraikina:use:pl = Transportu_i_łączności
building:walls,brick,eraikina: hormak = adreilua
bunker_type,gun_emplacement,bunker mota = arma kokapena
bunker_type,hardened_aircraft_shelter,bunker mota = hegazkinentzako babesleku indartua
bunker_type,munitions,bunker mota = hornigaiak
bunker_type,personnel_shelter,bunker mota = langileentzako aterpea
bunker_type,pillbox,bunker_mota = gotorlekua
bunker_type,technical,bunker mota = teknikoa
bus,designated,autobusa = izendatua
bus,minibus,autobusa = mikrobusa
bus,no,autobusa = ez
bus,school,autobusa = eskola
bus,unofficial,autobusa = ez-ofiziala
bus,urban,autobusa = hirikoa
bus_bay,right,autobus badia = kableak
busbar,flexible,barra bus = malgua
busbar,rigid,barra bus = zurruna
busway,lane,autobus erreia = erreia
busway,opposite_lane,autobus erreia = kontrako erreia
busway:left,lane,Autobus erreia: ezkerra = erreia
busway:right,lane,Autobus erreia: eskuina = erreia
button_operated,no,botoia_erabiltzen = ez
by_night,only,gauez = bakarrik
cables,1,kapak = *
cables,2,eskubideak=2
cables,3,kapak = *
cables,4,kableak=4
cables,6,kapak = *
cadet,*,kadete = *
cadet,ambulance,kadete = anbulantzia
cadet,emergency_services,kadete = larrialdi zerbitzuak
cadet,fire,kadete = sua
cadet,lifeguard,kadetea = soroslea
cadet,military,kadete = militar
cadet,police,kadete = polizia ofizial
cafe,time_cafe,kafetegia = eguraldiko kafea
cafe,time-cafe,kafetegia = kafe-ordua
cai_scale,E,escala_cai = mi
cai_scale,EAI,cai eskala = IAE
cai_scale,EE,cai eskala = AEB
cai_scale,EEA,cai eskala = EEE
cai_scale,EEA:D,cai eskala = EEE:D
cai_scale,EEA:E,cai eskala = EEE: ES
cai_scale,EEA:F,cai eskala = EEE:F
cai_scale,EEA:MD,cai eskala = EEE: MD
cai_scale,EEA:PD,cai eskala = EEE:PD
cai_scale,T,cai eskala = T
camera:mount,ceiling,kamera:kamera=-ren
camera:mount,pole,kamera: euskarria = haga
camera:mount,street_lamp,mendiko teilatua: lanpara_kamera
camera:mount,wall,kamera: euskarria = horma
camera:type,dome,kamera: idatzi = Egin nazazu
camera:type,fixed,kamera: mota = finkoa
camera:type,panning,mendiko kalea:mota=panning
camp_site,basic,kanpatzea = oinarrizkoa
camp_site,camp_pitch,kanpalekua = kanpalekua
camp_site,deluxe,kanpatzea = luxua
camp_site,reception,kanpatzea = harrera
camp_site,serviced,kanpatzea = bertaratu
camp_site,standard,kanpatzea = estandarra
canal,qanat,kanala = qanat
canoe,no,kanoa=bat ere ez
canoe,portage,kanoa = garraioa
canvec:CODE,1760011,canvec:KODEA = *
canvec:STRUCTYPE,None,canvec:EGITURA MOTA = Bat ere ez
capacity,1,edukiera = *
capacity,*,edukiera = *
capacity:disabled,0,edukiera: desgaituta = *
capacity:disabled,1,edukiera: desgaituta = *
capacity:disabled,2,edukiera: desgaituta = *
capacity:disabled,3,gaitasuna:desgaituta=3
capacity:disabled,no,gaitasuna: desgaituta = ez
capacity:parent,no,edukiera: gurasoa = ez
capacity:persons,<50,edukiera: pertsona = <50
capacity:persons,100-250,edukiera:pertsona = *
capacity:persons,50-100,edukiera:pertsona = *
capacity:women,no,gaitasuna: emakumeak = ez
capital,4,kapitala = *
capital,5,kapitala = *
capital,6,kapitala = *
capital,8,kapitala = *
car,no,autoa = ez
car:parts,custom,auto piezak = mozorroa
car:repair,tuning,autoen konponketa = doikuntza
car:type,hgv,auto mota = vhg
caravan_site,motorhome_stopover,karabana gunea = autokarabana eskala
caravans,no,karabanak=bat ere ez
cargo,container,karga = edukiontzia
cargo,liquid_bulk,karga = likido kopuru handia
carpenter,joiner,arotza = arotza
carriage,no,autoa = ez
cash_in,no,cash_in=none
castle_type,castrum,gaztelu mota = muino-gotorlekua
castle_type,citadel,gaztelu mota = zitadela
castle_type,defensive,gaztelu mota = defentsa
castle_type,fortress,gaztelu mota = gotorleku
castle_type,kremlin,gaztelu mota = kremlin
castle_type,manor,gaztelu mota = jauregia
castle_type,palace,gaztelu mota = jauregia
castle_type,shiro,gaztelu mota = Shiro
castle_type,stately,gaztelu mota = dotorea
category,berkad,kategoria=berkad
category,haffir,kategoria=haffir
cave,grotto,kobazulo = haitzulo
cemetery,burial_forest,hilerria = hileta-basoa
cemetery,cillín,hilerria = zilindroa
cemetery,grave,hilerria = hilobia
cemetery,sector,hilerria = sektorea
cemetery,war_cemetery,hilerria = gerra hilerria
centralkey,eurokey,giltza zentrala = giltza europarra
ceremonial_gate,torii,zeremonia_atea=torii
chamber,fisherfolk,ganbera = arrantzaleen gremioa
change:backward,no,aldaketa: alderantziz = ez
change:forward,no,aldaketa:aurrera = ez
change:lanes,no|no,erreia aldatu = ez|ez
change:lanes:backward,no,aldaketa:erreiak:atzera = ez
change:lanes:backward,not_left|yes,aldaketa:bideak:atzeraka=ez_ezkerrera|bai
change:lanes:forward,no,aldaketa:erreiak:aurrera = ez
change:lanes:forward,not_left|yes,aldaketa:bideak:aurrera=ez_ezkerrera|bai
changing_table,limited,pixoihalak aldatzeko mahaia = mugatua
changing_table,no,aldatzeko mahaia = ez
check_date,2021-07-01,egiaztatu data = *
check_date,2023-04-26,kontrol_aipamena=2023-04-26
check_date,2025-04-24,kontrol_hitzordua=2025-04-24
check_date,2024-11-6,kontrol_aipamena=2024-11-6
check_date,2024-11-7,kontrol_aipamena=2024-11-7
checkpoint,hiking,kontrola = mendi-ibiliak
church:type,filial,eliza:mota = adarra
church:type,garrison,eliza:mota = guarnizioa
church:type,hospital,eliza:mota = ospitalea
church:type,monastic,eliza:mota = monasterioa
church:type,parish,eliza: mota = parrokia
church:type,rectoral,eliza:mota = erretoretza
circuits,1,zirkuituak = *
circuits,2,zirkuituak = *
circumference,0.15,zirkunferentzia = *
circumference,0.16,zirkunferentzia = *
circumference,0.25,zirkunferentzia = *
circumference,0.3,zirkunferentzia = *
circumference,0.45,zirkunferentzia = *
circumference,0.6,"zirkunferentzia=0,6"
circumference,0.75,"zirkunferentzia=0,75"
class:bicycle,-1,klasea:bizikleta=-1
class:bicycle,1,klasea:bizikleta=1
class:bicycle,2,klasea:bizikleta=2
class:bicycle:mtb,1,klasea:bizikleta:btd = *
CLC:code,112,CLC: kodea = *
clc:code,312,clc:kodea = *
clc:code,313,clc:kodea = *
CLC:explanation,See http://wiki.openstreetmap.org/wiki/Romania_CLC_Import.,CLC: Azalpena = Ikus http://wiki.openstreetmap.org/wiki/romania_clc_import.
CLC:explanation,See_http://wiki.openstreetmap.org/wiki/Romania_CLC_Import.,CLC:azalpena = Ikusi_http://wiki.openstreetmap.org/wiki/Romania_CLC_Import.
CLC:year,2006,#Clc:urtea=2006
clc:year,2006,clc: urtea = *
climbing,route,eskalada = ibilbidea
climbing,route_bottom,eskalada ibilbidearen denbora
clothes,fashion,Arropa = Moda
clothes,luxury,arropa = luxua
clothes,motorcycle,arropa = motozikleta
clothes,sports,arropa = Kirolak
clothes,swimwear,arropa = bainujantziak
clothes,underwear,arropa = barruko arropa
clothes,uniforms,arropa = uniformeak
clothes,unisex,arropa = unisex
clothes,vintage,arropa = zaharra
clothes,wedding,arropa = ezkontza
clothes,women,arropa = emakumeak
clothes,women;men,arropa = emakumeak gizonak
clothes,women;men;children,arropa = emakumeak; gizonak; haurrak
club,amateur_radio,kluba = irrati-operadore amateurrak
club,art,kluba = Artea
club,automobile,kluba = autoa
club,bicycle,kluba = bizikleta
club,cadet,kluba = kadetea
club,card_games,kluba = karta-jokoak
club,chess,kluba = xakea
club,computer,kluba = ordenagailua
club,fan,kluba = zaletu
club,fishing,kluba = arrantza
club,freemasonry,kluba = masoneria
club,golf,klub = golf
club,hunting,kluba = ehiza
club,linux,kluba = linux
club,military_cadets,kluba = kadete militarrak
club,motorcycle,kluba = motozikleta
club,music,kluba = musika
club,nudism,kluba = nudismoa
club,sailing,kluba = nabigazioa
club,scout,kluba = esploratu
club,scuba_diving,kluba = urpekaritza
club,social,kluba = soziala
club,sport,kluba = kirola
club,tourism,kluba = turismoa
club,veterans,kluba = beteranoak
club,youth,kluba = gazteria
club,youth_movement,kluba = Gazte mugimendua
coastline,bogus,kostaldea = faltsua
coastline:survey_quality,complete,Kostaldea: Inkestaren kalitatea = osatua
coastline:survey_quality,inadequate,Kostaldea: Inkestaren kalitatea = eskasa
collection_times,Mo-Fr 08:00,beheko_bilduma=Asl-Ost 08:00
collection_times,Mo-Fr 09:00; Sa 07:00,collection_time=Al-Fr 09:00; 07:00etan
collection_times,Mo-Fr_08:00,bilketa_ordutegia = Asl-Ost_08:00
collection_times,Mo-Fr_09:00;_Sa_07:00,bilketa_orduak = Asl-Ost_09:00; Lar_07:00
collection_times,Mo-Sa 09:00,bilketa_ordua=Asl-Lar 09:00
collection_times:signed,no,bilketa orduak: sinatua = ez
colour,#000000,kolorea = *
colour,#ff0000,kolorea = *
colour,black,kolorea = beltza
colour,blue,kolorea = urdina
colour,brown,kolorea = marroia
colour,gray,kolorea = grisa
colour,green,kolorea = berdea
colour,grey,kolorea = grisa
colour,orange,kolorea = laranja
colour,red,kolorea = gorria
colour,silver,zilar kolorekoa = koloreztatua
colour,white,kolorea = zuria
colour,yellow,kolorea = horia
colour:arrow,black,kolorea: gezia = beltza
colour:arrow,green,kolorea: gezia = berdea
colour:arrow,white,kolorea: gezia = zuria
colour:back,blue,kolorea: atzealdea = urdina
colour:back,green,kolorea: atzealdea = berdea
colour:back,white,kolorea: atzealdea = zuria
colour:back,yellow,kolorea: atzealdea = horia
colour:text,black,kolorea: testua = beltza
colour:text,green,kolorea: testua = berdea
colour:text,white,kolorea: testua = zuria
comment,*,iruzkina = *
comment,convertido a OSM usando http://GaleNUx.com,iruzkina=OSMra bihurtua http://galenux.com erabiliz
comment,convertido_a_OSM_usando_http://GaleNUx.com,iruzkina = bihurtu_OSMra_era_http://GaleNUx.com_era_erabiltzen
communication,line,komunikazioa = linea
communication,mobile_phone,komunikazioa = telefono mugikorra
communication:radio,fm,komunikazioa: irratia = FM
communication:television,dvb-t,komunikazioa: telebista = dvb-t
communication:television,dvb-t2,komunikazioa: telebista = dvb-t2
community_centre,club_home,Komunitate zentroa = klub-etxea
community_centre,village_hall,komunitate zentroko aretoa
