key,value,definition
diplomatic,embassy,diplomáticu = embaxada
diplomatic,high_commission,diplomáticu = alta Comisión
diplomatic,honorary_consulate,diplomáticu = consuláu honorariu
diplomatic,liaison,diplomáticu = enllaz
diplomatic,permanent_mission,diplomáticu = misión permanente
direction,0,dirección = *
direction,90,dirección = *
direction,100,dirección=100
direction,180,dirección = *
direction,250,dirección=250
direction,270,dirección = *
direction,anticlockwise,dirección = sinistrorso
direction,backward,dirección = escontra tras
direction,both,dirección = dambes coses
direction,clockwise,dirección = aguyereties del reló
direction,down,dirección = embaxo
direction,E,dirección=Y
direction,forward,dirección = delanteru
direction,S,dirección = S
direction,SE,dirección = SE
direction,SSE,dirección = SSE
direction,SSW,dirección=SSW
direction,SW,dirección = SUDOESTE
direction,up,dirección = hasta
direction,W,dirección=W
disc_golf,basket,discu de golf = cesta
disc_golf,hole,discu de golf = furacu
disc_golf,tee,discu de golf = tee
dispensing,no,espachando = non
display,analog,monitor = cuesa análoga
distillery,whisky,destilería = whisky
disused:amenity,fountain,en desusu: amenidad/servicio = fuente
disused:amenity,restaurant,abandonáu:restorán=de amenidad
disused:highway,path,abandonáu:ruta=de carretera
disused:highway,track,abandonada:puerta=de
disused:landuse,landfill,en desusu: usu de la tierra = vertideru
disused:landuse,quarry,en desusu: usu de la tierra cantera
disused:railway,halt,en desusu: ferrocarril = detener
disused:railway,level_crossing,en desusu: ferrocarril = paso a nivel
disused:railway,rail,en desusu: ferrocarril = carril
disused:railway,station,en desusu: ferrocarril = estación
dock,drydock,muelle = dique secu
dock,floating,muelle = flotante
dock,tidal,muelle = de marea
dog,designated,perru = designáu
dog,leashed,perru = atáu
dog,no,perru = non
dog,unleashed,perru = soltáu
dog_washing,*,llaváu de perros = *
door,hinged,puerta = con goncios
door,no,pista de la carretera nenguna
door,overhead,puerta = gasto xenerales
door,sliding,puerta = corredizu
door:wings,1,puerta:nales=1
drink:beer,*,tomar cerveza = *
drink:coffee,*,beber café = *
drink:viez,bottled,bébora: viez = embotellado
drink:viez,draught,bébora: viez = Barril
drink:viez,served,bébora: viez = sirvíu
drink:viez,takeaway,bébora: viez = quitar
drink:wine,*,beber vinu = *
drinking_water,boil,agua potable = ferver
drinking_water,no,agua potable = non
drive_through,no,serviciu al carru = non
driveway,garage,entrada de coches = garaje
driveway,pipestem,entrada de coches = vástago de tubería
dual_carriageway,no,autovía = non
editor,opengislab 2018,editor=opengislab 2018
editor,opengislab_2018,editor = opengislab_2018
editor,"opengislab, caicedonia, edificios","editor=opengislab, caicedonia, edificios"
editor,"opengislab,_caicedonia,_edificios","editor = opengislab,_caicedonia,_edificios"
education,centre,educación = centro
education,exercise_area,educación = área d'exerciciu
education,school,educación = escuela
ele,0,ele=0
ele:accuracy,1.0,ele: precisión = *
electricity,grid,verja=d'eletricidá
electrified,4th_rail,electrificáu = 4to carril
electrified,contact_line,electrificáu = llínea_de_contactu
electrified,no,electrificáu = non
electrified,rail,electrificáu = carril
electronics_repair,phone,reparacion electronica = teléfonu
elevation,-3,elevación = *
embankment,dyke,terremplén = dique
embassy,branch_embassy,embaxada = sucursal de la embaxada
embassy,delegation,embaxada = delegación
embassy,high_commission,embaxada = alta Comisión
embassy,interests_section,embaxada = sección d'intereses
embassy,mission,embaxada = misión
embassy,nunciature,embaxada = nunciatura
embassy,residence,embaxada = residencia
embedded_rails,tram,embedded_emerxencia=de
emergency,access_point,emergencia = punto d'accesu
emergency,aed,emerxencia = aed
emergency,ambulance_station,emerxencia = estación_ambulancia
emergency,assembly_point,emergencia = punto de xunta
emergency,coast_guard,emerxencia = guardacostes
emergency,control_centre,emerxencia = centro de control
emergency,defibrilator,emerxencia = desfibrilador
emergency,defibrillator,emerxencia = desfibrilador
emergency,designated,emerxencia = designáu
emergency,destination,emerxencia = destino
emergency,disaster_help_point,emergencia = punto d'ayuda en casu de desastre
emergency,disaster_response,emerxencia = respuesta al desastre
emergency,drinking_water,emerxencia = enagua potable
emergency,dry_riser,emergencia = elevador secu
emergency,dry_riser_inlet,emerxencia = entrada de tubu vertical secu
emergency,emergency_ward_entrance,emerxencia = entrada d'urxencies
emergency,fire_alarm,emerxencia = sollerta de quemes
emergency,fire_alarm_box,emerxencia = caxa d'alarma contra quemes
emergency,fire_detection_system,emergencia = sistema de detección de fueu
emergency,fire_equipment,emerxencia = forno contra quemes
emergency,fire_extinguisher,emergencia = extintor de quemes
emergency,fire_flapper,emerxencia = aleta de fueu
emergency,fire_hose,emerxencia = mangón contra quemes
emergency,fire_hydrant,emerxencia = boca de quemes
emergency,fire_lookout,emerxencia = puestu de vixilancia de quemes
emergency,fire_point_stand,emerxencia = soporte de puntu de fueu
emergency,fire_sand_bin,emergencia = cubo de sable de fueu
emergency,fire_station,emerxencia = estación de bomberos
emergency,fire_water_pond,emerxencia = enllanque d'agua contra quemes
emergency,first_aid,emerxencia = primeros auxilios
emergency,first_aid_kit,emerxencia = Kit de primeros auxilios
emergency,key_depot,emergencia = depósito de llaves
emergency,ladder_site,emerxencia = sitio d'escalera
emergency,landing_site,emergencia = lugar d'aterrizaxe
emergency,leader_site,emerxencia = sitio líder
emergency,life_ring,emergencia = anillo de vida
emergency,lifeboat_station,emerxencia = estación de botes salvavides
emergency,lifeguard,emerxencia = Salvavides
emergency,lifeguard_base,emerxencia = base de salvavides
emergency,lifeguard_place,emergencia = lugar de salvavides
emergency,lifeguard_platform,emerxencia = plataforma de salvavides
emergency,lifeguard_tower,emerxencia = torre de salvavides
emergency,marine_refuge,emerxencia = abelugo marín
emergency,marine_rescue,emerxencia = rescate marín
emergency,mountain_rescue,emerxencia = rescate de monte
emergency,no,emerxencia = non
emergency,phone,emergencia = teléfono
emergency,rescue_box,emerxencia = caxa de rescate
emergency,ses_station,emerxencia = estacion ses
emergency,shower,emerxencia = duecha
emergency,siamese,emerxencia = siamés
emergency,siren,emerxencia = serena
emergency,slipway,emerxencia = grada
emergency,sprinkler,emerxencia = asperxador
emergency,sprinkler_connection,emerxencia = conexón de rociadores
emergency,standpipe,emergencia = tubo vertical
emergency,suction_point,emergencia = punto_de_succión
emergency,water_rescue_station,emerxencia = estación de rescate d'agua
emergency,water_tank,emergencia = depósito d'agua
emergency,wet_riser,emergencia = elevador húmedu
emergency_service,technical,serviciu d'emerxencia técnicu
emergency_telephone_code,112,códigu_teléfonu_emerxencia = *
emergency:phone,144,tranvía de los raíles:teléfonu=144
emergency:social_facility,shelter,emerxencia:instalación social = abrigu
emergency:social_facility:for,displaced_people,emerxencia:facilidá social:para = persones movíes
enforcement,maxspeed,aplicación = máxima velocidá
entrance,emergency,entrada = emerxencia
entrance,entrance,entrada = entrada
entrance,exit,entrada = salida
entrance,fire_exit,entrada = salida de quemes
entrance,garage,entrada = garaxe
entrance,gate,entrada = portón
entrance,home,entrada = llar
entrance,main,entrada = principal
entrance,main_entrance,entrada = entrada principal
entrance,no,entrada = non
entrance,secondary,entrada = secundariu
entrance,service,entrada = Serviciu
entrance,shop,entrada = tienda
entrance,staircase,entrada = escalera
esperanto,esperanto,esperantu = esperantu
est_width,3.0m〜5.5m,anchu_est = *
estuary,*,estuariu = *
ewmapa:kod_znakowy,BZO,ewmapa:kod_znakowy=BZO
ewmapa:warstwa,"Przyziemie budynku ognioodpornego, podpory, podcienia z pomiaru w terenie","ewmapa:warstwa=Przyziemie budynku ognioodpornego, podpory, podcienia z pomiaru w terenie"
ewmapa:warstwa,"Przyziemie budynku ognioodpornego, podpory, podcienia z rastra","ewmapa:warstwa=Przyziemie budynku ognioodpornego, podpory, podcienia z rastra"
ewmapa:warstwa,Przyziemie lub obrys budynku,ewmapa:warstwa=Przyziemie lub obrys budynku
ewmapa:warstwa,Przyziemie_lub_obrys_budynku,ewmapa:warstwa = Przyziemie_lub_obrys_budynku
exit,emergency,salida = emerxencia
expected_lwn_route_relations,3,esperó_lwn_relaciones_de ruta=3
expected_rcn_route_relations,3,esperó_rcn_relaciones_de ruta=3
expected_rwn_route_relations,3,relaciones_de_ruta_rwn_esperaes = *
expressway,no,Autopista = non
faculty,aerospace,facultá = aeroespacial
faculty,engineering,facultá = Ingenieria
farmland,arable,tierres de cultivu = cultivable
farmland,field,tierres de cultivu = riolo
farmland,pasture,tierres de cultivu = pastiar
farmyard,stockyard,patiu = corrolada de ganáu
fast_food,cafeteria,comida rápida = cafetería
fcode,45800,códigu f = *
fee,no,tarifa = non
female,no,fema=nengún
fence_type,barbed_wire,cerca_tipu = alambre_de_escayos
fence_type,bars,cerca_tipu = barras
fence_type,chain_link,cerca_tipu = eslabón de la cadena
fence_type,concrete,cerca_tipu = formigón
fence_type,metal,cerca_tipu = metal
fence_type,pole,= polu
fence_type,railing,= barandiella
fence_type,split_rail,= split_rail
fence_type,wire,= cable
fence_type,wood,= madera
ferry,*,tresportar = *
ferry,no,tresportar = non
ferry,primary,tresportar = primariu
ferry,secondary,tresportar = secundariu
ferry,tertiary,tresportar = terciariu
ferry,trunk,tresportar = maleteru
ferry,unclassified,tresportar = desclasificáu
fire_hydrant:description,*,hidrante_de_quema:descripción = *
fire_hydrant:description,五角型開關,hidrante_de fueu:descripción=五角型開關
fire_hydrant:diameter,80,hidrante_de_quema:diámetru = *
fire_hydrant:diameter,100,hidrante_de_quema:diámetru = *
fire_hydrant:diameter,125,hidrante_de_quema:diámetru = *
fire_hydrant:diameter,150,hidrante_de_quema:diámetru = *
fire_hydrant:diameter,200,hidrante_de_quema:diámetru = *
fire_hydrant:diameter,300,hidrante_de fueu:diámetru=300
fire_hydrant:diameter,*,hidrante_de_quema:diámetru = *
fire_hydrant:diameter,К-150,hidrante_de fueu:diámetru=К-150
fire_hydrant:diameter:signed,no,hidrante_de fueu:diámetru:robláu=nengún
fire_hydrant:position,green,hidrante_de_quema:posición = verde
fire_hydrant:position,lane,hidrante_de_quema:posición = carril
fire_hydrant:position,parking_lot,hidrante_de_quema:posición = estacionamiento
fire_hydrant:position,sidewalk,hidrante_de_quema:posición = acera
fire_hydrant:pressure,4,hidrante_de_quema:presión = *
fire_hydrant:pressure,5,hidrante_de_quema:presión = *
fire_hydrant:type,pillar,hidrante_de_quema:tipu = pilastra
fire_hydrant:type,pipe,boca de quemes:tipu = tubu
fire_hydrant:type,underground,hidrante_de_quema:tipu = so tierra
fire_hydrant:type,wall,boca de quemes:tipo = pared
fire_hydrant:type:zh,*,hidrante_de_quema:tipu:zh = *
fire_hydrant:type:zh,地下式消防栓,hidrante_de fueu:tipu:zh=地下式消防栓
fishing,licence,pescar = llicencia
fitness_station,sit-up,estación de fitness abdominales
fixme,*,iguar = *
fixme,à préciser dès que visible sur le cadastre,fixme=à préciser dès que visible sur -y bandera
flag:name,United States,de catastru:bandera=de
flag:type,advertising,bandera:tipo = publicidad
flag:type,athletic,bandera: tipu = atléticu
flag:type,governmental,bandera: tipu = gubernamental
flag:type,military,bandera: tipu = militar
flag:type,municipal,bandera: tipu = municipal
flag:type,national,bandera:tipu = nacional
flag:type,organisation,bandera: tipo = organización
flag:type,regional,bandera: tipu = rexonal
flag:type,religious,bandera: tipu = relixosu
flag:wikidata,Q42537,Estaos Xuníos del nome:wikidata=Q42537
flashing_lights,no,centelleando_lluces=non
floating,no,llexar=nengún
flood_mark,painting,marca d'hinchente = pintura
flood_mark,plaque,marca d'hinchente = placa
flood_prone,no,propensu a anubrise = non
floor:material,cement,pisu: material = cementu
floor:material,wood,pisu: material = madera
flour_fortified,no,farina_fortificao = non
flow_direction,both,dirección del fluxu = dambes coses
FMMP_modified,no,FMMP_modificáu = non
FMMP_reviewed,no,FMMP_revisáu = non
foldable_pie_slice,*,rebanada de pastel plegable = *
foot,customers,pie = veceros
foot,designated,pie = designáu
foot,destination,pie = destino
foot,discouraged,pie = desanimáu
foot,military,pie = militar
foot,no,pie = non
foot,no_@_(Mo-Su_18:00-07:00),pie = non_@_(Lu-Do_18:00-07:00)
foot,official,pie = oficial
foot,permissive,pie = permisivu
foot,permit,pie = permisu
foot,private,pie = priváu
foot,unknown,pie = desconocíu
foot,use_sidepath,pie = use_sidepath
footway,access_aisle,senda = acceso_pasiellu
footway,alley,senda = callejón
footway,both,sienda = dambes coses
footway,crossing,sienda = crucie
footway,left,sienda = esquierda
footway,link,sienda = Enllace
footway,none,sienda = nengunu
footway,path,sienda = camino
footway,right,sienda = derechu
footway,sidewalk,sienda = acera
footway,traffic_island,sienda = Isla de tráficu
footway:surface,asphalt,cera:superficie = asfalto
footway:surface,paving_stones,cera:superficie = empedries
footway:surface,rock,cera:superficie = roca
footway:surface,unpaved,cera:superficie = ensin pavimentar
ford,boat,vau = bote
ford,stepping_stones,vado = peldaño
forklift,designated,máquina elevadora = designáu
forklift,no,máquina elevadora = non
format,squared_stone,formatu=xardín_de
fortification_type,hill_fort,tipu de fortificación fuerte na llomba
fortification_type,limes,tipu de fortificación = llimes
fortification_type,motte,tipu de fortificación = llixu
fortification_type,ring_ditch,tipu de fortificación = ataya circular
fortification_type,ringfort,tipu de fortificación = fortificación
fortification_type,sconce,tipu de fortificación = candelabro de paré
fountain,bottle_refill,fonte = recarga de botella
fountain,bubbler,fonte = burbujeador
fountain,drinking,fonte = Bebiendo
fountain,nasone,fonte = nasone
fountain,roman_wolf,fonte = llobu romanu
fountain,stone_block,fuente = bloque de piedra
fountain,toret,fonte = toret
fountain,viktorija_zdenac,fonte = viktorija zdenac
fountain,wallace,fonte = Wallace
frequency,0,frecuencia = *
frequency,50,frecuencia = *
frequency,60,frecuencia = *
frequency,16.67,frecuencia = *
frequency,16.7,frecuencia = *
garden:style,kitchen,güesu cuadráu:güertu=de moda
garden:type,botanical,xardín:tipu = botánicu
garden:type,community,:tipu=xardín
garden:type,landscaping,comuñal:tipu=landscaping
garden:type,monastery,xardín:tipu = monesteriu
garden:type,private,xardín:tipu = priváu
garden:type,residential,xardín:tipu = Residencial
garmin_type,0x6,tipu_garmin = *
gate:type,double,puerta:el tipu doble
gauge,1000,midir = *
gauge,1067,midir = *
gauge,1435,midir = *
gauge,1520,midir = *
gauge,1524,midir = *
gauge,1600,midir = *
gauge,1668,midir = *
gauge,1676,midir = *
gbfs:system_id,hellocycling,gbfs:sistema_díi=hellocycling
generator:method,anaerobic_digestion,xenerador:método = digestión anaeróbica
generator:method,barrage,xenerador:métodu = bombardéu
generator:method,combustion,xenerador:método = combustión
generator:method,fission,xenerador:métodu = fisión
generator:method,fusion,xenerador:método = fusión
generator:method,gasification,xenerador:método = gasificación
generator:method,photovoltaic,xenerador:métodu = fotovoltaica
generator:method,run-of-the-river,xenerador:métodu = corriente del ríu
generator:method,stream,xenerador:métodu = corriente
generator:method,thermal,xenerador:métodu = térmicu
generator:method,water-pumped-storage,xenerador:métodu = almacenamientu por bombéu d'agua
generator:method,water-storage,xenerador:métodu = almacenamientu d'agua
generator:method,wind_turbine,xenerador:métodu = turbina eólica
generator:output:electricity,1.5 MW,xenerador:salida:eletricidá=1.5 MW
generator:output:electricity,1.5_MW,xenerador:salida:eletricidá = *
generator:output:electricity,2 MW,xenerador:salida:eletricidá=2 MW
generator:output:electricity,2_MW,xenerador:salida:eletricidá = *
generator:output:electricity,2.3 MW,xenerador:salida:eletricidá=2.3 MW
generator:output:electricity,2.3_MW,xenerador:salida:eletricidá = *
generator:output:electricity,small_installation,xenerador:salida:eletricidá = pequena_instalación
generator:place,roof,xenerador:llugar = techu
generator:plant,intermediate,xenerador:llanta = entemediu
generator:plant,output,xenerador:llanta = producción
generator:solar:modules,4,xenerador:cortil:módulos=4
generator:solar:modules,6,xenerador:cortil:modulos = *
generator:solar:modules,8,xenerador:cortil:modulos = *
generator:solar:modules,10,xenerador:cortil:modulos = *
generator:solar:modules,12,xenerador:cortil:modulos = *
generator:solar:modules,14,xenerador:cortil:módulos=14
generator:solar:modules,16,xenerador:cortil:modulos = *
generator:solar:tracking,no,xenerador:cortil:siguiendo=nengún
generator:solar:tracking,single_axis,xenerador:cortil:siguiendo=solo_axial
generator:source,battery,xenerador:fonte = batería
generator:source,biofuel,xenerador:fuente = biocombustible
generator:source,biogas,xenerador:fonte = biogás
generator:source,biomass,xenerador:fonte = biomasa
generator:source,coal,xenerador:fuente = carbón
generator:source,diesel,xenerador:fonte = diesel
generator:source,electricity,xenerador:fonte = eletricidá
generator:source,gas,xenerador:fuente = gas
generator:source,gasoline,xenerador:fonte = gasolina
generator:source,geothermal,xenerador:fonte = geotermia
generator:source,hydro,xenerador:fonte = hidro
generator:source,nuclear,xenerador:fonte = nuclear
generator:source,oil,xenerador:fuente = petróleo
generator:source,osmotic,xenerador:fonte = osmótico
generator:source,solar,xenerador:fonte = solar
generator:source,tidal,xenerador:fonte = de marea
generator:source,waste,xenerador:fonte = desperdiciar
generator:source,wave,xenerador:fonte = fola
generator:source,wind,xenerador:fuente = viento
generator:type,boiler,xenerador:tipo = caldera
generator:type,combined_cycle,xenerador:tipu = ciclu combináu
generator:type,francis_turbine,xenerador:tipu = turbina francis
generator:type,gas_turbine,xenerador: tipu = turbina de gas
generator:type,heat_pump,xenerador: tipo = bomba de calor
generator:type,horizontal_axis,xenerador:tipu = exa horizontal
generator:type,hydrodynamic_screw,xenerador: tipu = torniellu hidrodinámicu
generator:type,kaplan_turbine,xenerador: tipu = turbina kaplan
generator:type,pelton_turbine,xenerador: tipu = turbina pelton
generator:type,reciprocating_engine,xenerador: tipu = motor alternativu
generator:type,solar_photovoltaic_panel,xenerador:tipu = panel_fotovoltaico_solar
generator:type,solar_thermal_collector,xenerador:tipu = colector_térmica_cortil
generator:type,steam_generator,xenerador:tipu = xenerador de vapor
generator:type,steam_turbine,xenerador: tipu = turbina de vapor
generator:type,vertical_axis,xenerador: tipu = exa vertical
generator:type,zuppinger_water_wheel,xenerador: tipu = rueda d'agua zuppinger
genus,Abies,xéneru = Abies
genus,Acacia,género = Acacia
genus,Acer,xéneru = acer
genus,Adansonia,xéneru = Adansonia
genus,Aesculus,xéneru = esculo
genus,Ailanthus,xéneru = Ailanto
genus,Alnus,xéneru = Alnus
genus,Amelanchier,xéneru = Amelanchier
genus,Ananas,xéneru = Ananas
genus,Arbre_Sandaré,xéneru = Arbre_Sandaré
genus,Areca,xéneru = Areca
genus,Arecaceae,xéneru = arecáceas
genus,Betula,xéneru = Bétula
genus,Camellia,género = Camelia
genus,Carica,xéneru = carica
genus,Carpinus,xéneru = Carpino
genus,Castanea,xéneru = Castanea
genus,Catalpa,xéneru = Catalpa
genus,Cedrus,xéneru = cedru
genus,Celtis,xéneru = celtís
genus,Cerasus,xéneru = Ceraso
genus,Cercis,xéneru = cercis
genus,Chamaecyparis,xéneru = Chamaecyparis
genus,Citrus,xéneru = Agrios
genus,Cocos,xéneru = Cocos
genus,Coffea,xéneru = Café
genus,Corylus,xéneru = corilo
genus,Crataegus,xéneru = Crataegus
genus,Cupressus,xéneru = cupreso
genus,Elaeis,xéneru = Elaeis
genus,Eucalyptus,xéneru = Ocalitu
genus,Fagus,xéneru = Fagus
genus,Ficus,xéneru = ficus
genus,Fraxinus,xéneru = Fraxino
genus,Ginkgo,xéneru = Gingko
genus,Gleditsia,xéneru = gleditsia
genus,Hevea,xéneru = hevea
genus,Humulus,xéneru = húmulo
genus,Hylocereus,xéneru = Hylocereus
genus,Juglans,xéneru = Juglans
genus,Koelreuteria,xéneru = Koelreuteria
genus,Lagerstroemia,xéneru = lagerstroemia
genus,Larix,xéneru = larix
genus,Ligustrum,xéneru = ligustro
genus,Liquidambar,xéneru = Liquidámbar
genus,Liriodendron,xéneru = liriodendro
genus,Macadamia,xéneru = macadamia
genus,Magnolia,género = Magnolia
genus,Malus,xéneru = Malus
genus,Mangifera,xéneru = Mangifera
genus,Morus,xéneru = Morus
genus,Musa,género = musa
genus,Olea,xéneru = Olea
genus,Opuntia,xéneru = Opuntia
genus,Ostrya,xéneru = Ostrya
genus,palm,xéneru = palmera
genus,Paulownia,xéneru = Paulownia
genus,Persea,xéneru = persea
genus,Phoenix,xéneru = Fénix
genus,Picea,xéneru = picea
genus,Pinus,xéneru = pinu
genus,Platanus,xéneru = Platanus
genus,Populus,xéneru = populus
genus,Prunus,xéneru = prunus
genus,Pseudotsuga,xéneru = pseudotsuga
genus,Pyrus,xéneru = Piro
genus,Quercus,xéneru = quercus
genus,Robinia,xéneru = robinia
genus,Salix,xéneru = Salix
genus,Schinus,xéneru = Esquinus
genus,Sophora,xéneru = Sófora
genus,Sorbus,xéneru = suerbo
genus,Styphnolobium,xéneru = Styphnolobium
genus,Syringa,xéneru = Jeringuilla
genus,Taxus,xéneru = Taxus
genus,Thuja,xéneru = to
genus,Tilia,xéneru = tilia
genus,Trachycarpus,xéneru = traquicarpo
genus,Ulmus,xéneru = Ulmus
genus,unknown,xéneru = desconocíu
genus,Vaccinium,xéneru = vaccinio
genus,Vachellia,xéneru = Vachelia
genus,Washingtonia,xéneru = Washingtonia
genus,Zelkova,xéneru = Zelkova
genus:de,Ahorn,genus:de=Ahorn
genus:de,Birke,genus:de=Birke
genus:de,Eiche,genus:de=Eiche
genus:de,Esche,genus:de=Esche
genus:de,Hainbuche,genus:de=Hainbuche
genus:de,Linde,xéneru:de = Llinde
genus:de,Platane,genus:de=Platane
genus:de,Rosskastanie,xéneru:de = Rosskastanie
genus:en,Ash,xéneru: ye = Ceniza
genus:en,Linden,xéneru: ye = Tilal
genus:en,Locust,xéneru: ye = Llagosta
genus:en,Maple,xéneru: ye = Pládanu
genus:en,Oak,genus:en=Carbayu
genus:en,Spruce,xéneru: ye = Abetu
genus:wikidata,Q127849,genus:wikidata=Q127849
genus:wikidata,Q42292,genus:wikidata=Q42292
geobase:acquisitionTechnique,GPS,geobase: técnica d'alquisición = GPS
geobase:acquisitionTechnique,Orthoimage,geobase:acquisitionTechnique=Orthoimage
geobase:acquisitionTechnique,Vector Data,geobase:acquisitionTechnique=Datu de Vector
geobase:datasetName,NRN:British Columbia,geobase:datasetName=NRN:británicu Columbia
GeoBaseNHN:DatasetName,02LG000,GeoBaseNHN:Nome del conxuntu de datos = *
GeoBaseNHN:DatasetName,02LH000,GeoBaseNHN:Nome del conxuntu de datos = *
GeoBaseNHN:PROVIDER,federal,GeoBaseNHN:PROVIDER = federal
GeoBaseNHN:VALDATE,1990,GeoBaseNHN:VALDADO = *
geocodigo,*,geocódigo = *
geological,fault,xeolóxicu = culpa
geological,moraine,xeolóxicu = morica
geological,outcrop,xeolóxicu = afloramientu
geological,palaeontological_site,xeolóxicu = sitiu paleontolóxicu
geological,volcanic_caldera,xeolóxicu = caldera volcánica
geological,volcanic_caldera_rim,xeolóxicu = cantu de la caldera volcánica
geological,volcanic_geyser,xeolóxicu = guéiser volcánicu
geological,volcanic_lava_channel,xeolóxica = canal de lava volcánica
geological,volcanic_lava_field,xeolóxicu = campu de lava volcánica
geological,volcanic_lava_tube,xeolóxicu = tubu de lava volcánica
geological,volcanic_vent,xeolóxicu = respiraderu volcánicu
geometry:reviewed,no,xeometría:revisáu=nengún
glacier:part,moraine,glaciar: parte = morica
glacier:type,mountain,glaciar:tipo = montaña
gnis:fcode,33600,gnis:fcode=33600
gnis:ftype,ArtificialPath,gnis:ftype=ArtificialPath
gnis:ftype,CanalDitch,gnis:ftype=CanalDitch
gnis:ftype,LakePond,gnis:ftype=LakePond
gnis:ftype,StreamRiver,gnis:ftype=StreamRiver
gnis:state_id,55,gnis:tao_díi = *
gns:dsg,MT,gns:dsg = MONTE
GNS:dsg_code,PPL,GNS: códigu_dsg = LPP
GNS:dsg_code,WAD,GNS: códigu_dsg = TACU
GNS:dsg_name,populated place,GNS:dsg_nome=sitio pobláu
GNS:dsg_name,populated_place,GNS:nome_dsg = llugar_pobláu
GNS:dsg_name,wadi,GNS:nome_dsg = calce
GNS:dsg_string,populated place,GNS:dsg_serie=sitio pobláu
GNS:dsg_string,populated_place,GNS:cadena_dsg = llugar_pobláu
golf,bunker,golf = búnker
golf,cartpath,golf = camino de carros
golf,clubhouse,golf = casa club
golf,driving_range,golf = área de manexu
golf,fairway,golf = calle
golf,green,golf = verde
golf,hole,golf = furacu
golf,lateral_water_hazard,golf = llateral_water_hazard
golf,path,golf = senderu
golf,penalty_area,golf = área de penal
golf,pin,golf = anfiler
golf,rough,golf = brutu
golf,tee,golf = tee
golf,water_hazard,golf = torga d'agua
golf_cart,designated,carru de golf designáu
goods,no,bienes = non
government,administrative,gobiernu = alministrativu
government,aerospace,gobiernu = aeroespacial
government,agriculture,gobierno = agricultura (conseyu regulador)
government,archive,gobierno = arquivu
government,audit,gobierno = auditoría
government,bailiff,gobiernu = alguacil
government,border_control,gobierno = control fronterizu
government,cadaster,gobierno = catastru
government,chamber,gobierno = cámara
government,culture,gobierno = cultura
government,customs,gobierno = aduanes
government,data_protection,gobierno = protección de Datos
government,education,gobierno = educación
government,healthcare,gobiernu = curiáu de la salú
government,heritage,gobierno = patrimoniu
government,it,gobiernu = eso
government,legislative,gobiernu = lexislativu
government,ministry,gobierno = ministeriu
government,parliament,gobierno = parlamentu
government,prosecutor,gobiernu = fiscal
government,register_office,gobierno = oficina de Rexistru
government,statistics,gobiernu = Estadístiques
government,tax,gobiernu = impuestu
government,youth_welfare_department,gobierno = departamentu de bienestar xuvenil
grass,amenity_grassland,hierba = pastizal
grit_bin,*,contenedor de sable = *
gritting,priority_1,arenuca = Prioridá 1
gtfs_location_type,0,gtfs_ubicación_tipo = *
guest_house,bed_and_breakfast,Casa de convidaos = cama y almuerzu
guidepost,hiking,poste indicador = senderismo
guidepost,simple,poste indicador = simple
gutter,no,canal = non
handle,crank,remanar = rabil
handle,lever,remanar = palanca
handle,wheel,remanar = rueda
handrail,no,pretil = non
harbour,marina,puertu = puertu pequenu
harbour:category,bulk,puertu:categoría = bulto
harbour:category,container,puertu:categoría = envase
harbour:category,ferry,puertu:categoría = tresportar
harbour:category,fishing,puertu:categoría = pescar
harbour:category,general,puertu:categoría = xeneral
harbour:category,industrial,puertu:categoría = industrial
harbour:category,marina,puertu:categoría = puerto pequenu
harbour:category,military,puertu:categoría = militar
harbour:category,oil_platform,puertu:categoría = plataforma petrolera
harbour:category,passenger,puertu:categoría = pasaxeru
harbour:category,RoRo,puertu:categoría = transbordo rodáu
harbour:category,seaport,puertu:categoría = puerto marítimu
harbour:category,shipyard,puertu:categoría = astillero
harbour:category,tanker,puertu:categoría = petroleru
harbour:category,tourism,puertu:categoría = turismo
harbour:category,yacht,puertu:categoría = yate
hazard,animal_crossing,apeligro = encruz d'animales
hazard,archery_range,apeligro = rangu de arquería
hazard,avalanche,apeligro = ábanu
hazard,biohazard,apeligro = riesgu biolóxico
hazard,bump,apeligro = bultu
hazard,children,peligru = neños
hazard,contamination,apeligro = contaminación
hazard,curve,peligru = curva
hazard,curves,peligru = curves
hazard,cyclists,peligru = ciclistes
hazard,damaged_road,apeligro = camín estropiáu
hazard,dangerous_junction,apeligro = encruz peligrosu
hazard,dip,apeligro = mueyu
hazard,electricity,apeligro = eletricidá
hazard,emergency_vehicles,apeligro = vehículos d'emerxencia
hazard,falling_rocks,apeligro = roques que cayen
hazard,fog,apeligro = borrina
hazard,frail_pedestrians,peligru = peatonos fráxiles
hazard,frost_heave,peligru = tirón de escarcha
hazard,ground_clearance,apeligro = claridá del pisu
hazard,hole,apeligro = furacu
hazard,horse_riders,apeligro = caballeros
hazard,ice,apeligro = xelu
hazard,illegal_crossing,apeligro = encruz illegal
hazard,landslide,peligru = deslizamiento de tierra
hazard,leeches,apeligro = sangrixueles
hazard,loose_gravel,peligru = gravilla suelta
hazard,low_flying_aircraft,apeligro = aviones de baxu vuelu
hazard,minefield,apeligro = campu de mines
hazard,nuclear,peligru = nuclear
hazard,pedestrians,peligru = peatonos
hazard,queues_likely,apeligro = coles probables
hazard,quicksand,apeligro = sable moventible
hazard,road_narrows,apeligro = Carretera angosta
