key,value,definition
building,parking,tipo d'edifizio = estazionamiento
building,pavilion,tipo d'edifizio = pabellón
building,planned,tipo d'edifizio = planificau
building,plot,tipo d'edifizio = trama
building,porch,tipo d'edifizio = porche
building,poultry_house,tipo d'edifizio = gallinero
building,power_substation,tipo d'edifizio = subestazión_de_enerchía
building,presbytery,tipo d'edifizio = presbiterio
building,prison,tipo d'edifizio = prisión
building,proposed,tipo d'edifizio = proponiu
building,pub,tipo d'edifizio = pub
building,public,tipo d'edifizio = publico
building,quonset_hut,tipo d'edifizio = borda quonset
building,railway,tipo d'edifizio = ferrocarril
building,religious,tipo d'edifizio = relichioso
building,remote_digital_terminal,tipo d'edifizio = terminal dichital remoto
building,residences,tipo d'edifizio = residenzias
building,residential,Un edifizio residencial ye una estructura diseñada espezificamén ta aloxar personas y familias | edifizio = Residencial
building,Residential_building,tipo d'edifizio = tipo d'edifizio_residencial
building,retail,Un edifizio comerzial ye una estructura comerzial utilizada ta vender biens y servizios a los cliens | edifizio = venda minorista
building,riding_hall,tipo d'edifizio = sala_de_equitazión
building,roof,tipo d'edifizio = teito
building,roundhouse,tipo d'edifizio = retonda
building,row_houses,tipo d'edifizio = casas en filera
building,ruin,tipo d'edifizio = ruina
building,ruins,tipo d'edifizio = restas
building,school,Un edifizio escolar ye una instalazión educativa do os estudians aprenden y estudeyen diversas materias | edifizio = escuela
building,security_booth,tipo d'edifizio = gabina de seguranza
building,semi,tipo d'edifizio = semi
building,semidetached_house,tipo d'edifizio = casa_adosada
building,service,tipo d'edifizio = Servizio
building,shed,tipo d'edifizio = cobertizo
building,shelter,tipo d'edifizio = abrigo
building,shepherd_shelter,tipo d'edifizio = acubillo de pastors
building,ship,tipo d'edifizio = Embarcacion
building,shop,tipo d'edifizio = tienda
building,shrine,tipo d'edifizio = santuario
building,silo,tipo d'edifizio = zía
building,slurry_tank,tipo d'edifizio = tanque_de_purina
building,smithy,tipo d'edifizio = ferrería
building,sport,tipo d'edifizio = deporte
building,sports_centre,tipo d'edifizio = zentro esportivo
building,sports_hall,tipo d'edifizio = pabellón d'esportes
building,stable,tipo d'edifizio = estable
building,stadium,tipo d'edifizio = estadio
building,static_caravan,tipo d'edifizio = estatica_caravana
building,stilt_house,tipo d'edifizio = casa sobre pilotes
building,storage,tipo d'edifizio = almagazenamiento
building,storage_tank,tipo d'edifizio = tanque d'almagazenamiento
building,store,tipo d'edifizio = Tienda
building,sty,tipo d'edifizio = muchol
building,summer_cottage,tipo d'edifizio = casa de verano
building,summer_house,tipo d'edifizio = Casa de verano
building,supermarket,tipo d'edifizio = supermercado
building,synagogue,tipo d'edifizio = sinoga
building,tank,tipo d'edifizio = tanque
building,tech_cab,tipo d'edifizio = gabina de tecnolochía
building,temple,tipo d'edifizio = templo
building,tent,tipo d'edifizio = carpa
building,terrace,tipo d'edifizio = terraza
building,terrace_house,tipo d'edifizio = terraza d'a casa
building,terraced_house,tipo d'edifizio = Casa adosada
building,toilets,tipo d'edifizio = baños
building,tomb,tipo d'edifizio = tumba
building,tower,tipo d'edifizio = turre
building,townhall,tipo d'edifizio = Conzello
building,townhouse,tipo d'edifizio = casa adosada
building,train_station,tipo d'edifizio = estazión de tren
building,transformer_tower,tipo d'edifizio = transformador_torre
building,transportation,tipo d'edifizio = transportación
building,tree_house,tipo d'edifizio = casa de l'arbol
building,TRUE,tipo d'edifizio = ZIERTO (valor booleana)
building,trullo,tipo d'edifizio = trullo
building,tulou,tipo d'edifizio = tulou
building,unclassified,tipo d'edifizio = desclasificau
building,undefined,tipo d'edifizio = indefiniu
building,unidentified,tipo d'edifizio = no identificau
building,university,tipo d'edifizio = Universidat
building,unknown,tipo d'edifizio = esconoxiu
building,utility,tipo d'edifizio = utilidat
building,veranda,tipo d'edifizio = veranda
building,wall,tipo d'edifizio = paret
building,warehouse,tipo d'edifizio = deposito
building,water_tower,tipo d'edifizio = Turre d'augua
building,wayside_shrine,tipo d'edifizio = santuario_d'o_camino
building,windmill,tipo d'edifizio = molín
building,window,tipo d'edifizio = finestra
building,Y,tipo d'edifizio = Y
building:age,10_to_30,edifizio:edat = *
building:age,less_than_10,edifizio:edat = menos de 10
building:age,post_2000,edifizio:edat = post_2000
building:age,pre_2000,edifizio:edat = antes de 2000
building:category_of_the_house,single_house,edifizio:categoria_de_a/a_casa = casa sola
building:cladding,brick,edifizio: revestimiento = rechola
building:colour,#cccccc,edifizio:color=#cccccc
building:colour,#eecfaf,edifizio:color=#eecfaf
building:colour,#FFFFFF,edifizio:color = *
building:colour,#ffffff,edifizio:color=#ffffff
building:colour,beige,edifizio:color=edifizio
building:colour,black,edifizio:color = negra
building:colour,brown,edifizio:color = pardo
building:colour,gray,edifizio:color = grisa
building:colour,green,edifizio:color = verda
building:colour,grey,edifizio:color = grisa
building:colour,lightgrey,beige:color=lightgrey
building:colour,orange,edifizio:color=edifizio
building:colour,red,edifizio:color = roya
building:colour,white,edifizio:color = blanca
building:colour,yellow,edifizio:color = amariella
building:condition,average,edifizio: condizión = promeyo
building:condition,good,edifizio: condizión = bueno
building:condition,poor,edifizio: condizión = pobra
building:fireproof,no,edifizio: incombustible = no
building:flats,0,edifizio:pisos = *
building:floor,ceramics,edifizio:piso = zeramica
building:floor_area,500 - 750,narancha:aria_de piso=500 - 750
building:floor_area,500_-_750,edifizio:aria_piso = *
building:floor_area,less_than_500,edifizio:aria_piso = menos_de_500
building:foundation_height,1,edifizio:base_altura = *
building:foundation_height,1 to 1.5,edifizio:cota_de fundazión=1 a 1.5
building:foundation_height,1_to_1.5,edifizio:base_altura = *
building:foundation_height,1_to_1.5,edifizio:base_altura = *
building:foundation_height,less_than_1,= menos que 1
building:levels,0,edifizio:libels=0
building:levels,1,edifizio:libels=1
building:levels,*,edifizio:libels = *
building:levels:underground,0,edifizio:libels:subterraneo = *
building:levels:underground,1,edifizio:libels:subterraneo = *
building:levels:underground,2,edifizio:libels:subterraneo = *
building:levels:underground,3,edifizio:libels:subterranio=3
building:material,block,material de construzión = bloquiar
building:material,brick,material de construzión = rechola
building:material,cement_block,material de construzión = bloque de zimento
building:material,CI_sheet,material de construzión = fuella CI_
building:material,ciment_block,material de construzión = ciment_block
building:material,clay,material de construzión = archila
building:material,concrete,material de construzión = formigón
building:material,concrete masonry unit,edifizio:unidat=de masonería concreta material
building:material,concrete_masonry_unit,material de construzión = unidat_de_mampostería_de_formigón
building:material,concrete_reinforced,material de construzión = formigón_reforzau
building:material,concrete;brick,material de construzión = formigón; rechola
building:material,copper,material de construzión = cobre
building:material,dry_stone,piedra xuta como material de l'edifizio
building:material,earth,material de construzión = tierra
building:material,glass,material de construzión = veire
building:material,hard,material de construzión = difizil
building:material,iron_sheet,construyir = fuella de fierro
building:material,light,material de construzión = luz
building:material,marble,material de construzión = mármol
building:material,masonry,material de construzión = arbañilería
building:material,metal,material de construzión = metal
building:material,metal_plates,material de construzión = Platos de metal
building:material,metal;wood,material de construzión = metal;fusta
building:material,mirror,material de construzión = espiello
building:material,mixed,material de construzión = mezclau
building:material,mud,material de construzión = fango
building:material,mud;wood,material de construzión = escobo;fusta
building:material,other,material de construzión = unatro
building:material,permanent,material de construzión = permanén
building:material,plaster,material de construzión = cheso
building:material,plastered,material de construzión = capino
building:material,plastering_inner_wall_only,material de construzión = enchesau_paret_interior_solo
building:material,plastic,material de construzión = o plastico
building:material,reed,material de construzión = Chunco
building:material,reinforced_concrete,material de construzión = formigón reforzau
building:material,roof_tiles,material de construzión = tiellas
building:material,sandstone,material de construzión = arenisca
building:material,semi-permanent,material de construzión = semi-permanén
building:material,silicate_brick,material de construzión = silicato_rechola
building:material,steel,material de construzión = azero
building:material,stone,material de construzión = piedra
building:material,timber_framing,material de construzión = estructura_de_fusta
building:material,tin,material de construzión = estaño
building:material,traditional,material de construzión = tradizional
building:material,wattle_and_daub,material de construzión = alcasias y bardo
building:material,wood,material de construzión = fusta
building:min_level,0,edifizio:min_level = *
building:min_level,1,edifizio:min_level = *
building:min_level,2,edifizio:min_level = *
building:ownership,owner,edifizio:propiedat = dueño
building:part,apartments,edifizio:parte = apartamentos
building:part,balcony,edifizio: parte = balcón
building:part,column,edifizio: parte = columna
building:part,commercial,edifizio:parte=edifizio
building:part,house,comerzial:edifizio=de
building:part,porch,edifizio: parte = porche
building:part,residential,edifizio:parte = Residencial
building:part,retail,casa d'a parte:parte=edifizio
building:part,roof,edifizio:parte = teito
building:place,town,minorista:edifizio=de
building:place,village,edifizio:puesto = lugarón
building:roof,concrete,edifizio: teito = formigón
building:roof,flat,edifizio: teito = plano
building:roof,iron_sheet,edifizio: teito = fuella de fierro
building:roof,metal,edifizio: teito = metal
building:roof,tile,edifizio: teito = tiella
building:roof,tiles,edifizio: teito = losas
building:roof,tin,edifizio: teito = estaño
building:roof,traditional,edifizio: teito = tradizional
building:roof:shape,pitched,edifizio:teito:forma = inclinau
building:ruian:type,1,edifizio:ruian:tipo = *
building:state_of_the_house,permanent,edifizio:estau_de_a/a_casa = permanén
building:structure,confined_masonary,Estructura de construzión = confinau_masonario
building:structure,confined_masonry,Estructura de construzión = mampostería confinada
building:structure,plastered,Estructura de construzión = capino
building:structure,reinforced_masonry,Estructura de construzión = mampostería_reforzada
building:type:pl,Przyziemie budynku nieognioodpornego,ziudat d'o puesto:tipo:pl=Przyziemie budynku nieognioodpornego
building:type:pl,Przyziemie budynku ognioodpornego,edifizio:tipo:pl=Przyziemie budynku ognioodpornego
building:type:pl,Przyziemie_budynku_nieognioodpornego,edifizio:tipo:pl = Przyziemie_budynku_nieognioodpornego
building:type:pl,Przyziemie_budynku_ognioodpornego,edifizio:tipo:pl = Przyziemie_budynku_ognioodpornego
building:units,1,edifizio:unidaz = *
building:usage:pl,Inny niemieszkalny,edifizio:uso:pl=Inny niemieszkalny
building:usage:pl,transportu_i_łączności,edifizio: uso: pl = transportu_i_łączności
building:use,commercial,edifizio:uso = comerzial
building:use,residential,edifizio:uso = Residencial
building:use,residential;industrial,edifizio:uso = residencial; industrial
building:use,stable,edifizio: uso = estable
building:use:pl,Inny_niemieszkalny,edifizio:uso:pl = Inny_niemieszkalny
building:use:pl,mieszkalne,edifizio:uso:pl = mieszkalne
building:use:pl,Mieszkalny,edifizio:uso:pl = Mieszkalny
building:use:pl,"produkcyjne,_usługowe_i_gospodarcze_dla_rolnictwa","edifizio:uso:pl = produkcyjne,_usługowe_i_gospodarcze_dla_rolnictwa"
building:use:pl,"Produkcyjny,_usługowy_lub_gospodarczy_dla_rolnictwa","edifizio:uso:pl = Produkcyjny,_usługowy_lub_gospodarczy_dla_rolnictwa"
building:use:pl,Transportu i łączności,edifizio:uso:pl=Transportu i łączności
building:use:pl,Transportu_i_łączności,edifizio:uso:pl = Transportu_i_łączności
building:walls,brick,edifizio: parez = rechola
bunker_type,gun_emplacement,tipo búnker = emplazamiento d'armas
bunker_type,hardened_aircraft_shelter,tipo búnker = refuchio reforzau ta avions
bunker_type,munitions,tipo búnker = pertreites
bunker_type,personnel_shelter,tipo búnker = refuchio de personal
bunker_type,pillbox,tipo_búnker = fortín
bunker_type,technical,tipo búnker = tecnico
bus,designated,autobús = designau
bus,minibus,autobús = microbús
bus,no,autobús = no
bus,school,autobús = escuela
bus,unofficial,autobús = no ofizial
bus,urban,autobús = urbano
bus_bay,right,badía_d'autobús=cables
busbar,flexible,barra colectora = flesible
busbar,rigid,barra colectora = richido
busway,lane,vía d'autobús = carril
busway,opposite_lane,vía d'autobús = carril oposau
busway:left,lane,vía d'autobús: zurda = carril
busway:right,lane,vía d'autobús: dreita = carril
button_operated,no,botón_operau = no
by_night,only,por a nuei = nomás
cables,1,cabos = *
cables,2,dreitos=2
cables,3,cabos = *
cables,4,cables=4
cables,6,cabos = *
cadet,*,cadet = *
cadet,ambulance,cadet = ambulanzia
cadet,emergency_services,cadet = servizios d'emerchenzia
cadet,fire,cadet = fuego
cadet,lifeguard,cadet = Salvavidas
cadet,military,cadet = militar
cadet,police,cadet = polizía
cafe,time_cafe,cafetería = café d'o tiempo
cafe,time-cafe,cafetería = tiempo-cafe
cai_scale,E,escala_cai = mi
cai_scale,EAI,escala cai = IAE
cai_scale,EE,escala cai = EE.UU.
cai_scale,EEA,escala cai = EEE
cai_scale,EEA:D,escala cai = EEE:D
cai_scale,EEA:E,escala cai = EEE: YE
cai_scale,EEA:F,escala cai = EEE:F
cai_scale,EEA:MD,escala cai = EEE: MD
cai_scale,EEA:PD,escala cai = EEA:PD
cai_scale,T,escala cai = T
camera:mount,ceiling,cambra:cambra=de
camera:mount,pole,cambra: muntache = polo
camera:mount,street_lamp,teito d'o mon:cambra=de_lampa
camera:mount,wall,cambra: muntache = paret
camera:type,dome,cambra: tipo = Fe-me
camera:type,fixed,cambra: tipo = fixau
camera:type,panning,de carrera de mon:tipo=panning
camp_site,basic,camping = basico
camp_site,camp_pitch,camping = campo de campamento
camp_site,deluxe,camping = de fachenda
camp_site,reception,camping = rezepzión
camp_site,serviced,camping = atendiu
camp_site,standard,camping = estandard
canal,qanat,canal = qanat
canoe,no,canoa=garra
canoe,portage,canoa = porteyo
canvec:CODE,1760011,canvec:CODIGO = *
canvec:STRUCTYPE,None,canvec:TIPO D'ESTRUCTURA = Garra
capacity,1,capazidat = *
capacity,*,capazidat = *
capacity:disabled,0,capazidat: desabilitau = *
capacity:disabled,1,capazidat: desabilitau = *
capacity:disabled,2,capazidat: desabilitau = *
capacity:disabled,3,capazidat:discapacitado=3
capacity:disabled,no,capazidat: desabilitau = no
capacity:parent,no,capazidat: pai = no
capacity:persons,<50,capazidat:personas=<50
capacity:persons,100-250,capazidat:personas = *
capacity:persons,50-100,capazidat:personas = *
capacity:women,no,capazidat:mullers = no
capital,4,capital = *
capital,5,capital = *
capital,6,capital = *
capital,8,capital = *
car,no,auto = no
car:parts,custom,piezas d'automobil = desfraz
car:repair,tuning,reparazión d'autos = Afinazión
car:type,hgv,tipo de carro = vhg
caravan_site,motorhome_stopover,puesto de caravanas = escala d'autocaravanas
caravans,no,caravanas=garra
cargo,container,carga = envase
cargo,liquid_bulk,carga = liquido a granel
carpenter,joiner,fustero = fustero
carriage,no,carro = no
cash_in,no,diners efeutivos_en2=garra
castle_type,castrum,tipo castiello = capo
castle_type,citadel,tipo castiello = ziudadela
castle_type,defensive,tipo castiello = defensivo
castle_type,fortress,tipo castiello = fortaleza
castle_type,kremlin,tipo castiello = kremlin
castle_type,manor,tipo castiello = señorío
castle_type,palace,tipo castiello = palazio
castle_type,shiro,tipo castiello = Shiro
castle_type,stately,tipo castiello = machestuoso
category,berkad,categoría=berkad
category,haffir,categoría=haffir
cave,grotto,espelunga = gruta
cemetery,burial_forest,fosal = selva funeraria
cemetery,cillín,fosal = cillín
cemetery,grave,fosal = tumba
cemetery,sector,fosal = sector
cemetery,war_cemetery,fosal = fosal de guerra
centralkey,eurokey,clau zentral = clau europea
ceremonial_gate,torii,ceremonial_puerta=torii
chamber,fisherfolk,cambra = cofraría de pescadores
change:backward,no,cambio: a lo revés = no
change:forward,no,cambio:adebán = no
change:lanes,no|no,cambiar carrils = no|no
change:lanes:backward,no,cambiar:carrils:dezaga = no
change:lanes:backward,not_left|yes,cambio:caminos:backward=no_dixau|sí
change:lanes:forward,no,cambiar:carrils:adebán = no
change:lanes:forward,not_left|yes,cambio:caminos:adebán=no_dixau|sí
changing_table,limited,mesa ta cambiar pañals = limitau
changing_table,no,mesa ta cambiar pañals = no
check_date,2021-07-01,comprebar Calendata = *
check_date,2023-04-26,zita_de control=2023-04-26
check_date,2025-04-24,zita_de control=2025-04-24
check_date,2024-11-6,zita_de control=2024-11-6
check_date,2024-11-7,zita_de control=2024-11-7
checkpoint,hiking,control = senderismo
church:type,filial,ilesia:tipo = filial
church:type,garrison,ilesia:tipo = guarnimiento
church:type,hospital,ilesia:tipo = espital
church:type,monastic,ilesia:tipo = monastico
church:type,parish,ilesia: tipo = parroquia
church:type,rectoral,ilesia:tipo = rectoral
circuits,1,zircuitos = *
circuits,2,zircuitos = *
circumference,0.15,zircunferenzia = *
circumference,0.16,zircunferenzia = *
circumference,0.25,zircunferenzia = *
circumference,0.3,zircunferenzia = *
circumference,0.45,zircunferenzia = *
circumference,0.6,zircunferenzia=0.6
circumference,0.75,zircunferenzia=0.75
class:bicycle,-1,clase:bizicleta=-1
class:bicycle,1,clase:bizicleta=1
class:bicycle,2,clase:bizicleta=2
class:bicycle:mtb,1,clase:bizicleta:mtb = *
CLC:code,112,CLC: codigo = *
clc:code,312,clc:codigo = *
clc:code,313,clc:codigo = *
CLC:explanation,See http://wiki.openstreetmap.org/wiki/Romania_CLC_Import.,CLC:a explicazión=Veye http://wiki.openstreetmap.org/wiki/romania_clc_import.
CLC:explanation,See_http://wiki.openstreetmap.org/wiki/Romania_CLC_Import.,CLC:explicazión = Consulte_http://wiki.openstreetmap.org/wiki/romania_CLC_Import.
CLC:year,2006,#Clc:año=2006
clc:year,2006,clc: año = *
climbing,route,escalada = rota
climbing,route_bottom,rota=d'escalada_tiempo
clothes,fashion,ropa = Moda
clothes,luxury,ropa = fachenda
clothes,motorcycle,ropa = moto
clothes,sports,ropa = Deportes
clothes,swimwear,ropa = traches de baño
clothes,underwear,ropa = ropa interior
clothes,uniforms,ropa = uniformes
clothes,unisex,ropa = unisexo
clothes,vintage,ropa = antigo
clothes,wedding,ropa = voda
clothes,women,ropa = mullers
clothes,women;men,ropa = mullers Ombres
clothes,women;men;children,ropa = mullers;ombres;ninos
club,amateur_radio,club = radioafizionaus
club,art,club = Arte
club,automobile,club = automobil
club,bicycle,club = bizicleta
club,cadet,club = cadet
club,card_games,club = chuegos de cartas
club,chess,club = xadrez
club,computer,club = computadora
club,fan,club = ixoriador
club,fishing,club = pescar
club,freemasonry,club = masonería
club,golf,club = golf
club,hunting,club = caza
club,linux,club = linux
club,military_cadets,club = cadet militars
club,motorcycle,club = moto
club,music,club = mosica
club,nudism,club = esnudismo
club,sailing,club = navegazión
club,scout,club = esplorar
club,scuba_diving,club = submarinismo
club,social,club = sozial
club,sport,club = deporte
club,tourism,club = turismo
club,veterans,club = veteranos
club,youth,club = choventut
club,youth_movement,club = Movimiento chuvenil
coastline,bogus,linia costera = falso
coastline:survey_quality,complete,litoral:calidat de levantamiento = completo
coastline:survey_quality,inadequate,litoral:calidat de levantamiento = inadecuau
collection_times,Mo-Fr 08:00,de_colezión inferior=Mo-Fr 08:00
collection_times,Mo-Fr 09:00; Sa 07:00,tiempo_de colezión=Mo-Fr 09:00; Sa 07:00
collection_times,Mo-Fr_08:00,tiempos_de_colezión = lun-vie_08:00
collection_times,Mo-Fr_09:00;_Sa_07:00,tiempos_de_colezión = lun-vie_09:00;_sáb_07:00
collection_times,Mo-Sa 09:00,tiempo_de colezión=Mo-Sa 09:00
collection_times:signed,no,orarios de plega:siñau = no
colour,#000000,color = *
colour,#ff0000,color = *
colour,black,color = negra
colour,blue,color = azul
colour,brown,color = pardo
colour,gray,color = grisa
colour,green,color = verda
colour,grey,color = grisa
colour,orange,color = narancha
colour,red,color = roya
colour,silver,plata=de color
colour,white,color = blanca
colour,yellow,color = amariella
colour:arrow,black,color:flecha = negro
colour:arrow,green,color:flecha = verda
colour:arrow,white,color:flecha = blanco
colour:back,blue,color:espalda = azul
colour:back,green,color:espalda = verda
colour:back,white,color:espalda = blanco
colour:back,yellow,color:espalda = amariello
colour:text,black,color:testo = negro
colour:text,green,color:testo = verde
colour:text,white,color:testo = blanco
comment,*,comentario = *
comment,convertido a OSM usando http://GaleNUx.com,comentario=convertiu un OSM usando http://galenux.com
comment,convertido_a_OSM_usando_http://GaleNUx.com,comentario = convertiu_a/a2_OSM_usando_http://galenux.com
communication,line,comunicazión = linia
communication,mobile_phone,comunicazión = telefono móvil
communication:radio,fm,comunicazión:radio = FM
communication:television,dvb-t,comunicazión:televisión = dvb-t
communication:television,dvb-t2,comunicazión:televisión = dvb-t2
community_centre,club_home,zentro Comunitario = casa club
community_centre,village_hall,sala_de=lugar_de zentro comunitaria
community_centre,youth_centre,zentro Comunitario = Zentro chuvenil
company,aerospace,interpresa = aeroespazial
company,construction,interpresa = construzión
company,distribution,interpresa = distribuzión
company,internet_shop,interpresa = tienda virtual
company,it,interpresa = ixo
company,logistics,interpresa = lochistica
company,robot,interpresa = robot
company,software_development,interpresa = desarrollo de software
company,transport,interpresa = transporte
compensator,filter,compensador = filtrar
compensator,series_capacitor,compensador = condensador en serie
compensator,series_reactor,compensador = reactor en serie
compensator,shunt_capacitor,compensador = condensador de derivazión
compensator,shunt_reactor,compensador = reactor de derivazión
compensator,statcom,compensador = estadocom
compensator,static_var,compensador = variable estatica
compensator,synchronous_condenser,compensador = condensador síncrono
compensator,voltage_regulator,compensador = regulador de voltaje
condition,deficient,condizión = defizién
condition,fair,condizión = chusta
condition,good,condizión = bueno
constituency,Strategic Routes,constituency=edifizio de
constituency,Strategic_Routes,distrito electoral = Rotas Estratechicas
construction,*,construzión = *
construction,apartments,construzión = apartamentos
construction,bridleway,construzión = camino de ferradura
construction,building,construzión=de Rotas Estratechico
construction,byway,construzión = camino trestallo
construction,cycleway,construzión = carril bici
construction,footway,construzión = carrerón
construction,house,construzión = casa
construction,light_rail,construzión = Tren Lixero
construction,living_street,construzión = calle viva
construction,minor,construzión = menor
construction,monorail,construzión = monocarril
construction,motorway,construzión = autopista
construction,motorway_link,construzión = enlaze d'autopista
construction,narrow_gauge,construzión = vía estreita
construction,office,construzión = usina
construction,path,construzión = camino
construction,pedestrian,construzión = peatonal
construction,preserved,construzión = Preservau
construction,primary,construzión = primario
construction,primary_link,construzión = enlaze prenzipal
construction,raceway,construzión = pista de rodadura
construction,rail,construzión = carril
construction,residential,construzión = Residencial
construction,road,construzión = a carretera
construction,secondary,construzión = secundario
construction,secondary_link,construzión = enlaze secundario
construction,service,construzión = Servizio
construction,shed,construzión = cobertizo
construction,steps,construzión = trangos
construction,subway,construzión = subterraneo
construction,tertiary,construzión = terziario
construction,tertiary_link,construzión = enlaze terziario
construction,track,construzión = pista
construction,tram,construzión = tranvía
construction,trunk,construzión = maletero
construction,trunk_link,construzión = enlaze troncal
construction,unclassified,construzión = desclasificau
construction,unsurfaced,construzión = sin superfizie
construction:electrified,contact_line,construzión: electrificau = linia_de_contacto
construction:power,plant,construzión: poder = planta
construction:railway,rail,construzión:ferrocarril = carril
construction:railway:etcs,2,construzión:ferrocarril:etc. = *
construction:voltage,25000,construzión:voltaje=25000
consulate,consular_agency,consulau = achenzia consular
consulate,consular_office,consulau = usina consular
consulate,consulate_general,consulau = consulau cheneral
consulate,honorary_consul,consulau = cónsul onorario
consulate,residence,consulau = residenzia
contact:facebook,https://www.facebook.com/ozon.ru,contacto:facebook=https://www.facebook.com/ozon.ru
contact:instagram,https://www.instagram.com/ozonru,contacto:instagram=https://www.instagram.com/ozonru
contact:phone,+7 495 2321000,Contacto:telefono=+7 495 2321000
contact:phone,+7 800 5555505,contacto:telefono=+7 800 5555505
contact:phone,+7 800 5555550,contacto:telefono=+7 800 5555550
contact:phone,+7_800_2347000,telefono de contacto = *
contact:twitter,https://twitter.com/Ozon_ru,contacto:twitter=https://twitter.com/ozon_ru
contact:vk,https://vk.com/ozon,contacto:vk=https://vk.com/ozon
contact:website,https://5ka.ru,contacto:puesto web=https://5ka.ru
contact:website,https://www.hellocycling.jp,contacto:puesto web=https://www.hellocycling.jp
contact:website,https://www.ozon.ru,contacto:puesto web=https://www.ozon.ru
contact:website,https://www.ozon.ru/,contacto:puesto web = https://www.ozon.ru/
content,beer,conteniu = biera
content,crop,conteniu = cautibo
content,drinking_water,conteniu = augua potable
content,fuel,conteniu = combustible
content,gas,conteniu = gas
content,grain,conteniu = grano
content,hot_water,conteniu = augua calién
content,LNG,conteniu = GNL
content,LPG,conteniu = GLP
content,manure,conteniu = fiemo
content,natural_gas,conteniu = gas natural
content,oil,conteniu = azeite
content,salt,conteniu = sale
content,sewage,conteniu = auguas residuals
content,silage,conteniu = ensilaje
content,slurry,conteniu = fiemo liquido
content,wastewater,conteniu = auguas residuals
content,water,conteniu = augua
content,wine,conteniu = vinió
content,zement,conteniu = zemento
converted_by,Track2osm,convertiu_por = seguimiento2osm
conveying,forward,transmitindo=país
cooling:method,air_cooling,metodo d'enfriamiento = aire acondizionau
cooling:method,dry_cooling,metodo d'enfriamiento = refricherazión en xuto
cooling:method,mechanical_draft,metodo d'enfriamiento = tiro mecanico
country,US,de debantero=EE.UU.
couplings,1,acoplamientos = *
couplings,2,acoplamientos = *
couplings,3,acoplamientos = *
couplings:type,Storz,acoplamientos:tipo = Storz
covered,arcade,cubierto = arcada
covered,booth,cubierto = puesto
covered,colonnade,cubierto = columnata
covered,no,cubierto = no
craft,agricultural_engines,artesanía = motors_agricolas
craft,atelier,artesanía = taller
craft,bag_repair,artesanía = reparazión de bolsas
craft,bakery,artesanía = furno
craft,basket_maker,artesanía = canasta de mercau
craft,beekeeper,artesanía = arnero
craft,blacksmith,artesanía = ferrero
craft,boatbuilder,artesanía = constructor de potes
craft,bookbinder,artesanía = encuadernador
craft,brewery,artesanía = zervezería
craft,builder,artesanía = constructor
craft,cabinet_maker,artesanía = ebanista
craft,car_painter,artesanía = pintor de coches
craft,car_repair,artesanía = reparazión d'autos
craft,carpenter,artesanía = fustero
craft,carpet_cleaner,artesanía = limpiador d'alfombra
craft,carpet_layer,artesanía = capa d'alfombra
craft,caterer,artesanía = catering
craft,cheese,artesanía = queso
craft,chimney_sweeper,artesanía = esfollinador
craft,cleaning,artesanía = limpieza
craft,clockmaker,artesanía = relojero
craft,confectionery,artesanía = zucrería
craft,cooper,artesanía = cobre
craft,dental_technician,artesanía = tecnico dental
craft,distillery,artesanía = lambique
craft,door_construction,artesanía = construzión de puertas
craft,dressmaker,artesanía = modista
craft,electrican,artesanía = electrizista
craft,electrician,artesanía = electrizista
craft,electronics_repair,artesanía = reparazión_electronica
craft,embroiderer,artesanía = bordadora
craft,engraver,artesanía = gravador
craft,floorer,artesanía = limpiador de piso
craft,gardener,artesanía = chardinero
craft,glassblower,artesanía = soplador de veire
craft,glaziery,artesanía = cristal
craft,goldsmith,artesanía = orfebre
craft,grinding_mill,artesanía = molín_de_molinanza
craft,handicraft,artesanía = artesanía
craft,hvac,artesanía = climatizazión
craft,information_electronics,artesanía = electronica d'informacion
craft,insulation,artesanía = isolamiento
craft,interior_decorator,artesanía = decorador d'interiors
craft,interior_work,artesanía = treballo interior
craft,jeweller,artesanía = alfayero
craft,joiner,artesanía = fustero
craft,key_cutter,artesanía = cortador_de_claus
craft,lacquerer,artesanía = lacador
craft,lapidary,artesanía = lapidario
craft,leather,artesanía = cuero
craft,locksmith,artesanía = cerrajero
craft,luthier,artesanía = luthier
craft,metal_construction,artesanía = construzión de metal
craft,mint,artesanía = mastranzo
craft,musical_instrument,artesanía = instrumento mosical
craft,oil_mill,artesanía = torno
craft,optician,artesanía = optico
craft,organ_builder,artesanía = constructor d'organos
craft,painter,artesanía = pintor
craft,paperhanger,artesanía = empapelador
craft,parquet_layer,artesanía = capa de parquet
craft,paver,artesanía = tantonico
craft,photographer,artesanía = fotero
craft,photographic_laboratory,artesanía = laboratorio_fotografico
craft,piano_tuner,artesanía = afinador de piano
craft,plasterer,artesanía = chesaire
craft,plumber,artesanía = fontanero
craft,pottery,artesanía = zeramica
craft,print_shop,artesanía = tienda d'impresión
craft,printer,artesanía = impresora
craft,printmaker,artesanía = gravador
craft,restoration,artesanía = restauracion
craft,rigger,artesanía = aparellador
craft,roofer,artesanía = techador
craft,saddler,artesanía = talabartero
craft,sailmaker,artesanía = velero
craft,sawmill,artesanía = sarra
craft,scaffolder,artesanía = endamio
craft,sculptor,artesanía = escultor
craft,sewing,artesanía = de cusir
craft,shoemaker,artesanía = zapatero
